6.705230768016807735e+06,2.788599415331886044e-01,6.667644904672735962e-01,2.592814692612886773e+00,3.448047199721476080e-02,5.465846373875468089e+03,1.000000000000000000e+00
8.118032687955871224e+06,4.226013181701188115e-02,1.166580249509217460e+00,1.278320238905148454e+00,2.855097526889965320e-01,7.281368670247873524e+03,1.000000000000000000e+00
8.114998671131819487e+06,1.721069472106907250e-01,6.425585581365261811e-01,2.453295530364828281e+00,3.020319335521897131e+00,-7.277287066065063300e+03,1.000000000000000000e+00
8.160657098055205308e+06,4.907324214698883386e-02,8.529138212416211839e-01,2.003523513539300638e-01,5.768443353952799058e-01,-7.338791034479893824e+03,1.000000000000000000e+00
7.222475999299561605e+06,1.431089217833523275e-01,4.520054857605352305e-01,1.282775129086542565e+00,3.076555667354825108e+00,6.110348606544480390e+03,1.000000000000000000e+00
6.775633980669735000e+06,2.771836872017618969e-01,2.864423613053534434e-01,3.141067347095024775e+00,1.816930301560592875e+00,5.552156936593250975e+03,0.000000000000000000e+00
6.873739136282781139e+06,1.999014343406517458e-01,2.254149409942407534e-01,2.405724014147310630e+00,1.295780244661261627e+00,-5.673177825206123998e+03,0.000000000000000000e+00
7.421677985699874349e+06,1.020187472903928694e-01,6.152874539318807789e-01,2.360767245426612093e-02,3.056442316048674002e+00,6.364876596732366124e+03,0.000000000000000000e+00
7.051388554707730189e+06,2.733572147447551060e-01,1.196236770008853381e-02,7.399254573623849085e-01,1.871431044634333851e+00,5.894524767234554929e+03,0.000000000000000000e+00
7.315834917157162912e+06,2.752316430573856776e-01,6.502005109406565342e-02,1.665075476225365003e+00,1.121728207723671655e+00,6.229205705961690910e+03,0.000000000000000000e+00
7.355958635615117848e+06,2.431878763766535390e-01,2.857286092352477325e-01,1.352131516381018139e+00,7.924526890436681681e-01,6.280522052730104406e+03,0.000000000000000000e+00
7.661827604461180046e+06,1.503918522357572118e-01,7.643835899648097065e-01,3.021436934379502226e+00,2.345367002711004734e+00,-6.676293044843803727e+03,1.000000000000000000e+00
8.294928828110901639e+06,2.465779979432451974e-01,5.573974450173583284e-01,4.925618813214095448e-01,2.705802721887478057e+00,-7.520657716537077249e+03,1.000000000000000000e+00
7.150969980904571712e+06,1.888544599523707679e-01,3.019138183382007179e-02,2.939370121587094431e+00,2.788927593433253804e+00,6.019830452763979338e+03,0.000000000000000000e+00
7.379655026057685725e+06,2.950536482849954178e-01,5.561784173198942166e-02,2.279262268592801288e-01,4.612097054690177944e-01,6.310894469599988952e+03,0.000000000000000000e+00
7.407257329975259490e+06,4.431666160498694967e-02,1.035047969804022916e+00,4.724539218874037050e-01,1.282861950717332444e+00,-6.346334746643873586e+03,1.000000000000000000e+00
7.752074907230030745e+06,1.913218477357772895e-01,1.322754871816159916e+00,8.826966364455310909e-01,2.645524015975823762e+00,-6.794598018464404049e+03,1.000000000000000000e+00
7.117439284881545231e+06,2.540628579351865146e-01,1.058367057063166472e+00,1.998403648418876744e+00,5.492976654779899714e-01,5.977539902502942823e+03,0.000000000000000000e+00
7.178095011974561028e+06,2.334949991420456061e-01,1.115677475986904588e+00,1.073287692291076567e+00,6.694220439689267943e-01,-6.054114508636497703e+03,1.000000000000000000e+00
7.175603246286293492e+06,1.314838620416216297e-01,9.381968241699728539e-01,2.477897076938132326e+00,2.665669056875717757e+00,-6.050962392608115806e+03,1.000000000000000000e+00
7.024071590016912669e+06,1.487060402450346153e-01,1.087258614386547251e+00,1.558390764695251507e+00,1.793393662020983603e+00,5.860305022755807840e+03,0.000000000000000000e+00
7.986490283296150155e+06,1.377809066458275944e-01,8.019220923432079928e-01,2.143154816797600670e+00,2.360165085866122503e+00,7.105109553102095560e+03,0.000000000000000000e+00
8.275306874740645289e+06,1.416632753060927119e-01,3.027825084290022839e-01,4.965489001035806038e-01,1.039670712423301113e+00,-7.493987923502760168e+03,1.000000000000000000e+00
7.083336898648021743e+06,2.255566125412000189e-01,1.508301820928146020e+00,2.449004020660888958e+00,1.383133063351963621e+00,5.934630368887536861e+03,1.000000000000000000e+00
