Hubald model simulation data
""
starting_time = Thu Sep 28 13:18:08 2023
finishing_time = Thu Sep 28 13:18:27 2023
elapsed_time = 19.332107067108154 s
starting_sats = 1000
sigma = 2000
fragmentCollisionProb = 0.0001
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 2
deorbits_per_timestep = 1

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
0.0;0.0;0.0;1001.0;304.0;697.0;100000000.0;100000.0;0.0;0.0
3.0;0.0;0.0;1001.0;304.0;697.0;100000000.0;100000.0;0.0;0.0
6.0;0.0;0.0;1001.0;304.0;697.0;100000000.0;100000.0;0.0;0.0
9.0;0.0;0.0;1001.0;304.0;697.0;100000000.0;100000.0;0.0;0.0
12.0;0.0;0.0;1001.0;305.0;696.0;100050000.0;100200.0;0.0;1.0
15.0;0.0;0.0;1001.0;305.0;696.0;100050000.0;100200.0;0.0;0.0
18.0;0.0;0.0;1002.0;306.0;696.0;100050000.0;100200.0;0.0;0.0
21.0;0.0;0.0;1002.0;306.0;696.0;100050000.0;100200.0;0.0;0.0
24.0;0.0;0.0;1003.0;307.0;696.0;100050000.0;100200.0;0.0;0.0
27.0;0.0;0.0;1003.0;307.0;696.0;100050000.0;100200.0;0.0;0.0
30.0;0.0;0.0;1004.0;308.0;696.0;100050000.0;100200.0;0.0;0.0
33.0;0.0;0.0;1005.0;309.0;696.0;100050000.0;100200.0;0.0;0.0
36.0;0.0;0.0;1006.0;310.0;696.0;100050000.0;100200.0;0.0;0.0
39.0;0.0;0.0;1007.0;311.0;696.0;100050000.0;100200.0;0.0;0.0
42.0;0.0;0.0;1007.0;311.0;696.0;100050000.0;100200.0;0.0;0.0
45.0;0.0;0.0;1007.0;311.0;696.0;100050000.0;100200.0;0.0;0.0
48.0;0.0;0.0;1007.0;311.0;696.0;100050000.0;100200.0;0.0;0.0
51.0;0.0;0.0;1008.0;312.0;696.0;100050000.0;100200.0;0.0;0.0
54.0;0.0;0.0;1008.0;312.0;696.0;100050000.0;100200.0;0.0;0.0
57.0;0.0;0.0;1009.0;313.0;696.0;100050000.0;100200.0;0.0;0.0
60.0;0.0;0.0;1010.0;314.0;696.0;100050000.0;100200.0;0.0;0.0
63.0;0.0;0.0;1011.0;315.0;696.0;100050000.0;100200.0;0.0;0.0
66.0;0.0;0.0;1012.0;316.0;696.0;100050000.0;100200.0;0.0;0.0
69.0;0.0;0.0;1012.0;316.0;696.0;100050000.0;100200.0;0.0;0.0
72.0;0.0;0.0;1013.0;317.0;696.0;100050000.0;100200.0;0.0;0.0
75.0;0.0;0.0;1014.0;318.0;696.0;100050000.0;100200.0;0.0;0.0
78.0;0.0;0.0;1015.0;319.0;696.0;100050000.0;100200.0;0.0;0.0
81.0;0.0;0.0;1016.0;320.0;696.0;100050000.0;100200.0;0.0;0.0
84.0;0.0;0.0;1016.0;320.0;696.0;100050000.0;100200.0;0.0;0.0
87.0;0.0;0.0;1017.0;321.0;696.0;100050000.0;100200.0;0.0;0.0
90.0;0.0;0.0;1018.0;322.0;696.0;100050000.0;100200.0;0.0;0.0
93.0;0.0;0.0;1019.0;323.0;696.0;100050000.0;100200.0;0.0;0.0
96.0;0.0;0.0;1019.0;323.0;696.0;100050000.0;100200.0;0.0;0.0
99.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
102.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
105.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
108.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
111.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
114.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
117.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
120.0;0.0;0.0;1020.0;324.0;696.0;100050000.0;100200.0;0.0;0.0
123.0;0.0;0.0;1021.0;325.0;696.0;100050000.0;100200.0;0.0;0.0
126.0;0.0;0.0;1022.0;326.0;696.0;100050000.0;100200.0;0.0;0.0
129.0;0.0;0.0;1022.0;326.0;696.0;100050000.0;100200.0;0.0;0.0
132.0;0.0;0.0;1023.0;327.0;696.0;100050000.0;100200.0;0.0;0.0
135.0;0.0;0.0;1024.0;328.0;696.0;100050000.0;100200.0;0.0;0.0
138.0;0.0;0.0;1024.0;328.0;696.0;100050000.0;100200.0;0.0;0.0
141.0;0.0;0.0;1025.0;329.0;696.0;100050000.0;100200.0;0.0;0.0
144.0;0.0;0.0;1026.0;330.0;696.0;100050000.0;100200.0;0.0;0.0
147.0;0.0;0.0;1026.0;330.0;696.0;100050000.0;100200.0;0.0;0.0
150.0;0.0;0.0;1027.0;331.0;696.0;100050000.0;100200.0;0.0;0.0
153.0;0.0;0.0;1028.0;332.0;696.0;100050000.0;100200.0;0.0;0.0
156.0;0.0;0.0;1028.0;332.0;696.0;100050000.0;100200.0;0.0;0.0
159.0;0.0;0.0;1029.0;333.0;696.0;100050000.0;100200.0;0.0;0.0
162.0;0.0;0.0;1030.0;333.0;697.0;100050000.0;100200.0;1.0;0.0
165.0;0.0;0.0;1031.0;334.0;697.0;100050000.0;100200.0;0.0;0.0
168.0;0.0;0.0;1031.0;334.0;697.0;100050000.0;100200.0;0.0;0.0
171.0;0.0;0.0;1031.0;334.0;697.0;100050000.0;100200.0;0.0;0.0
174.0;0.0;0.0;1032.0;335.0;697.0;100050000.0;100200.0;0.0;0.0
177.0;0.0;0.0;1033.0;336.0;697.0;100050000.0;100200.0;0.0;0.0
180.0;0.0;0.0;1034.0;337.0;697.0;100050000.0;100200.0;0.0;0.0
183.0;0.0;0.0;1035.0;338.0;697.0;100050000.0;100200.0;0.0;0.0
186.0;0.0;0.0;1036.0;339.0;697.0;100050000.0;100200.0;0.0;0.0
189.0;0.0;0.0;1036.0;339.0;697.0;100050000.0;100200.0;0.0;0.0
192.0;0.0;0.0;1036.0;339.0;697.0;100050000.0;100200.0;0.0;0.0
195.0;0.0;0.0;1036.0;339.0;697.0;100050000.0;100200.0;0.0;0.0
198.0;0.0;0.0;1037.0;340.0;697.0;100050000.0;100200.0;0.0;0.0
201.0;0.0;0.0;1038.0;341.0;697.0;100050000.0;100200.0;0.0;0.0
204.0;0.0;0.0;1039.0;342.0;697.0;100050000.0;100200.0;0.0;0.0
207.0;0.0;0.0;1039.0;342.0;697.0;100050000.0;100200.0;0.0;0.0
210.0;0.0;0.0;1040.0;343.0;697.0;100050000.0;100200.0;0.0;0.0
213.0;0.0;0.0;1041.0;344.0;697.0;100050000.0;100200.0;0.0;0.0
216.0;0.0;0.0;1041.0;344.0;697.0;100050000.0;100200.0;0.0;0.0
219.0;0.0;0.0;1041.0;344.0;697.0;100050000.0;100200.0;0.0;0.0
222.0;0.0;0.0;1042.0;345.0;697.0;100050000.0;100200.0;0.0;0.0
225.0;0.0;0.0;1043.0;346.0;697.0;100050000.0;100200.0;0.0;0.0
228.0;0.0;0.0;1043.0;346.0;697.0;100050000.0;100200.0;0.0;0.0
231.0;0.0;0.0;1043.0;346.0;697.0;100050000.0;100200.0;0.0;0.0
234.0;0.0;0.0;1043.0;346.0;697.0;100050000.0;100200.0;0.0;0.0
