Hubald model simulation data
""
starting_time = Wed Sep 20 15:56:28 2023
finishing_time = Wed Sep 20 16:57:25 2023
elapsed_time = 3657.79722905159 s
starting_sats = 10000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 50
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
288.0;0.0;2.0;11937.0;5173.0;6764.0;101250000.0;105000.0
291.0;0.0;2.0;11957.0;5195.0;6762.0;101250000.0;105000.0
294.0;0.0;2.0;11973.0;5211.0;6762.0;101250000.0;105000.0
297.0;0.0;2.0;11985.0;5227.0;6758.0;101300000.0;105200.0
300.0;0.0;2.0;12027.0;5269.0;6758.0;101300000.0;105200.0
303.0;0.0;2.0;12050.0;5294.0;6756.0;101400000.0;105600.0
306.0;0.0;2.0;12076.0;5324.0;6752.0;101400000.0;105600.0
309.0;0.0;2.0;12108.0;5358.0;6750.0;101400000.0;105600.0
312.0;0.0;2.0;12125.0;5379.0;6746.0;101400000.0;105600.0
315.0;0.0;2.0;12126.0;5383.0;6743.0;101450000.0;105800.0
318.0;0.0;2.0;12168.0;5428.0;6740.0;101450000.0;105800.0
321.0;0.0;2.0;12186.0;5449.0;6737.0;101450000.0;105800.0
324.0;0.0;2.0;12226.0;5493.0;6733.0;101500000.0;106000.0
327.0;0.0;2.0;12255.0;5526.0;6729.0;101500000.0;106000.0
330.0;0.0;2.0;12277.0;5550.0;6727.0;101550000.0;106200.0
333.0;0.0;2.0;12297.0;5574.0;6723.0;101650000.0;106600.0
336.0;0.0;2.0;12334.0;5614.0;6720.0;101700000.0;106800.0
339.0;0.0;2.0;12332.0;5614.0;6718.0;101700000.0;106800.0
342.0;0.0;2.0;12345.0;5630.0;6715.0;101750000.0;107000.0
345.0;0.0;2.0;12374.0;5663.0;6711.0;101750000.0;107000.0
348.0;0.0;2.0;12390.0;5679.0;6711.0;101750000.0;107000.0
351.0;0.0;2.0;12419.0;5708.0;6711.0;101750000.0;107000.0
354.0;0.0;2.0;12421.0;5710.0;6711.0;101750000.0;107000.0
357.0;0.0;2.0;12424.0;5717.0;6707.0;101750000.0;107000.0
360.0;0.0;2.0;12420.0;5717.0;6703.0;101750000.0;107000.0
363.0;0.0;2.0;12437.0;5734.0;6703.0;101750000.0;107000.0
366.0;0.0;2.0;12452.0;5749.0;6703.0;101750000.0;107000.0
369.0;0.0;2.0;12462.0;5761.0;6701.0;101750000.0;107000.0
372.0;0.0;2.0;12468.0;5769.0;6699.0;101750000.0;107000.0
375.0;0.0;2.0;12498.0;5801.0;6697.0;101750000.0;107000.0
378.0;0.0;2.0;12532.0;5839.0;6693.0;101750000.0;107000.0
381.0;0.0;2.0;12554.0;5864.0;6690.0;101750000.0;107000.0
384.0;0.0;2.0;12569.0;5882.0;6687.0;101750000.0;107000.0
387.0;0.0;2.0;12574.0;5891.0;6683.0;101800000.0;107200.0
390.0;0.0;2.0;12578.0;5897.0;6681.0;101800000.0;107200.0
393.0;0.0;2.0;12601.0;5922.0;6679.0;101800000.0;107200.0
396.0;0.0;2.0;12599.0;5926.0;6673.0;102000000.0;108000.0
399.0;0.0;2.0;12624.0;5954.0;6670.0;102100000.0;108400.0
402.0;0.0;2.0;12629.0;5962.0;6667.0;102100000.0;108400.0
405.0;0.0;2.0;12665.0;6000.0;6665.0;102100000.0;108400.0
408.0;0.0;2.0;12695.0;6031.0;6664.0;102100000.0;108400.0
411.0;0.0;2.0;12720.0;6060.0;6660.0;102100000.0;108400.0
414.0;0.0;2.0;12739.0;6083.0;6656.0;102100000.0;108400.0
417.0;0.0;2.0;12778.0;6122.0;6656.0;102100000.0;108400.0
420.0;0.0;2.0;12785.0;6131.0;6654.0;102150000.0;108600.0
423.0;0.0;2.0;12806.0;6153.0;6653.0;102150000.0;108600.0
426.0;0.0;2.0;12841.0;6187.0;6654.0;102200000.0;108800.0
429.0;0.0;2.0;12862.0;6208.0;6654.0;102200000.0;108800.0
432.0;0.0;2.0;12871.0;6221.0;6650.0;102200000.0;108800.0
435.0;0.0;2.0;12897.0;6250.0;6647.0;102300000.0;109200.0
438.0;0.0;2.0;12909.0;6264.0;6645.0;102300000.0;109200.0
441.0;0.0;2.0;12928.0;6285.0;6643.0;102350000.0;109400.0
444.0;0.0;2.0;12965.0;6323.0;6642.0;102450000.0;109800.0
447.0;0.0;2.0;12993.0;6350.0;6643.0;102450000.0;109800.0
450.0;0.0;2.0;13025.0;6384.0;6641.0;102450000.0;109800.0
453.0;0.0;2.0;13070.0;6429.0;6641.0;102450000.0;109800.0
456.0;0.0;2.0;13085.0;6444.0;6641.0;102450000.0;109800.0
459.0;0.0;2.0;13104.0;6462.0;6642.0;102450000.0;109800.0
462.0;0.0;2.0;13132.0;6495.0;6637.0;102500000.0;110000.0
465.0;0.0;2.0;13137.0;6500.0;6637.0;102500000.0;110000.0
468.0;0.0;2.0;13156.0;6519.0;6637.0;102500000.0;110000.0
471.0;0.0;2.0;13194.0;6557.0;6637.0;102550000.0;110200.0
474.0;0.0;2.0;13200.0;6565.0;6635.0;102550000.0;110200.0
477.0;0.0;2.0;13231.0;6599.0;6632.0;102550000.0;110200.0
480.0;0.0;2.0;13257.0;6629.0;6628.0;102600000.0;110400.0
483.0;0.0;2.0;13277.0;6649.0;6628.0;102650000.0;110600.0
486.0;0.0;2.0;13282.0;6656.0;6626.0;102700000.0;110800.0
489.0;0.0;2.0;13282.0;6658.0;6624.0;102750000.0;111000.0
492.0;0.0;2.0;13294.0;6672.0;6622.0;102750000.0;111000.0
495.0;0.0;2.0;13298.0;6676.0;6622.0;102750000.0;111000.0
498.0;0.0;2.0;13329.0;6710.0;6619.0;102800000.0;111200.0
501.0;0.0;2.0;13345.0;6726.0;6619.0;102800000.0;111200.0
504.0;0.0;2.0;13382.0;6766.0;6616.0;102800000.0;111200.0
507.0;0.0;2.0;13404.0;6789.0;6615.0;102800000.0;111200.0
510.0;0.0;2.0;13410.0;6796.0;6614.0;102800000.0;111200.0
513.0;0.0;2.0;13446.0;6833.0;6613.0;102800000.0;111200.0
516.0;0.0;2.0;13474.0;6862.0;6612.0;102800000.0;111200.0
519.0;0.0;2.0;13476.0;6864.0;6612.0;102800000.0;111200.0
522.0;0.0;2.0;13494.0;6886.0;6608.0;102800000.0;111200.0
525.0;0.0;2.0;13506.0;6899.0;6607.0;102800000.0;111200.0
528.0;0.0;2.0;13518.0;6913.0;6605.0;102850000.0;111400.0
531.0;0.0;2.0;13558.0;6954.0;6604.0;102850000.0;111400.0
534.0;0.0;2.0;13600.0;6996.0;6604.0;102850000.0;111400.0
537.0;0.0;2.0;13622.0;7022.0;6600.0;102850000.0;111400.0
540.0;0.0;2.0;13639.0;7040.0;6599.0;102850000.0;111400.0
543.0;0.0;2.0;13676.0;7078.0;6598.0;102900000.0;111600.0
546.0;0.0;2.0;13714.0;7120.0;6594.0;102900000.0;111600.0
549.0;0.0;2.0;13752.0;7158.0;6594.0;102900000.0;111600.0
552.0;0.0;2.0;13776.0;7183.0;6593.0;102900000.0;111600.0
555.0;0.0;2.0;13799.0;7210.0;6589.0;102900000.0;111600.0
558.0;0.0;2.0;13839.0;7253.0;6586.0;102950000.0;111800.0
561.0;0.0;2.0;13837.0;7254.0;6583.0;103000000.0;112000.0
564.0;0.0;2.0;13858.0;7275.0;6583.0;103000000.0;112000.0
567.0;0.0;2.0;13857.0;7277.0;6580.0;103000000.0;112000.0
570.0;0.0;2.0;13863.0;7283.0;6580.0;103000000.0;112000.0
573.0;0.0;2.0;13901.0;7326.0;6575.0;103050000.0;112200.0
576.0;0.0;2.0;13936.0;7364.0;6572.0;103050000.0;112200.0
579.0;0.0;2.0;13947.0;7374.0;6573.0;103050000.0;112200.0
582.0;0.0;2.0;13945.0;7374.0;6571.0;103050000.0;112200.0
585.0;0.0;2.0;13958.0;7391.0;6567.0;103050000.0;112200.0
588.0;0.0;2.0;13971.0;7405.0;6566.0;103100000.0;112400.0
591.0;0.0;2.0;14015.0;7449.0;6566.0;103150000.0;112600.0
594.0;0.0;2.0;14044.0;7479.0;6565.0;103150000.0;112600.0
597.0;0.0;2.0;14090.0;7526.0;6564.0;103150000.0;112600.0
600.0;0.0;2.0;14130.0;7570.0;6560.0;103200000.0;112800.0
603.0;0.0;2.0;14154.0;7596.0;6558.0;103200000.0;112800.0
606.0;0.0;2.0;14194.0;7637.0;6557.0;103200000.0;112800.0
609.0;0.0;2.0;14227.0;7674.0;6553.0;103200000.0;112800.0
612.0;0.0;2.0;14249.0;7699.0;6550.0;103200000.0;112800.0
615.0;0.0;2.0;14276.0;7729.0;6547.0;103200000.0;112800.0
618.0;0.0;2.0;14282.0;7735.0;6547.0;103200000.0;112800.0
621.0;0.0;2.0;14305.0;7762.0;6543.0;103250000.0;113000.0
624.0;0.0;2.0;14342.0;7799.0;6543.0;103250000.0;113000.0
627.0;0.0;2.0;14388.0;7846.0;6542.0;103300000.0;113200.0
630.0;0.0;2.0;14387.0;7847.0;6540.0;103300000.0;113200.0
633.0;0.0;2.0;14386.0;7847.0;6539.0;103300000.0;113200.0
636.0;0.0;2.0;14401.0;7864.0;6537.0;103350000.0;113400.0
639.0;0.0;2.0;14399.0;7867.0;6532.0;103400000.0;113600.0
642.0;0.0;2.0;14448.0;7916.0;6532.0;103400000.0;113600.0
645.0;0.0;2.0;14471.0;7941.0;6530.0;103400000.0;113600.0
648.0;0.0;2.0;14520.0;7989.0;6531.0;103400000.0;113600.0
651.0;0.0;2.0;14525.0;7993.0;6532.0;103400000.0;113600.0
654.0;0.0;2.0;14564.0;8031.0;6533.0;103400000.0;113600.0
657.0;0.0;2.0;14600.0;8070.0;6530.0;103450000.0;113800.0
660.0;0.0;2.0;14611.0;8084.0;6527.0;103500000.0;114000.0
663.0;0.0;2.0;14629.0;8103.0;6526.0;103500000.0;114000.0
666.0;0.0;2.0;14648.0;8124.0;6524.0;103550000.0;114200.0
669.0;0.0;2.0;14680.0;8158.0;6522.0;103550000.0;114200.0
672.0;1.0;3.0;14713.0;8192.0;6521.0;103550000.0;114200.0
675.0;0.0;3.0;14740.0;8222.0;6518.0;103550000.0;114200.0
678.0;0.0;3.0;14764.0;8248.0;6516.0;103600000.0;114400.0
681.0;0.0;3.0;14798.0;8284.0;6514.0;103600000.0;114400.0
684.0;0.0;3.0;14799.0;8290.0;6509.0;103650000.0;114600.0
687.0;0.0;3.0;14822.0;8316.0;6506.0;103650000.0;114600.0
690.0;0.0;3.0;14822.0;8318.0;6504.0;103750000.0;115000.0
693.0;0.0;3.0;14861.0;8360.0;6501.0;103750000.0;115000.0
696.0;0.0;3.0;14880.0;8380.0;6500.0;103750000.0;115000.0
699.0;0.0;3.0;14923.0;8428.0;6495.0;103800000.0;115200.0
702.0;0.0;3.0;14955.0;8462.0;6493.0;103800000.0;115200.0
705.0;0.0;3.0;14960.0;8469.0;6491.0;103800000.0;115200.0
708.0;0.0;3.0;14987.0;8496.0;6491.0;103800000.0;115200.0
711.0;0.0;3.0;14996.0;8510.0;6486.0;103850000.0;115400.0
714.0;0.0;3.0;15025.0;8539.0;6486.0;103850000.0;115400.0
717.0;0.0;3.0;15030.0;8547.0;6483.0;103850000.0;115400.0
720.0;0.0;3.0;15045.0;8562.0;6483.0;103850000.0;115400.0
723.0;0.0;3.0;15071.0;8588.0;6483.0;103850000.0;115400.0
726.0;0.0;3.0;15116.0;8636.0;6480.0;103850000.0;115400.0
729.0;0.0;3.0;15114.0;8638.0;6476.0;103900000.0;115600.0
732.0;0.0;3.0;15116.0;8641.0;6475.0;103900000.0;115600.0
735.0;0.0;3.0;15138.0;8665.0;6473.0;103900000.0;115600.0
738.0;0.0;3.0;15152.0;8679.0;6473.0;103900000.0;115600.0
741.0;0.0;3.0;15169.0;8699.0;6470.0;103900000.0;115600.0
744.0;0.0;3.0;15182.0;8713.0;6469.0;103950000.0;115800.0
747.0;0.0;3.0;15206.0;8739.0;6467.0;104000000.0;116000.0
750.0;0.0;3.0;15209.0;8747.0;6462.0;104050000.0;116200.0
753.0;0.0;3.0;15249.0;8787.0;6462.0;104050000.0;116200.0
756.0;0.0;3.0;15260.0;8801.0;6459.0;104050000.0;116200.0
759.0;0.0;3.0;15306.0;8848.0;6458.0;104100000.0;116400.0
762.0;0.0;3.0;15316.0;8863.0;6453.0;104200000.0;116800.0
765.0;0.0;3.0;15322.0;8870.0;6452.0;104200000.0;116800.0
768.0;0.0;3.0;15338.0;8886.0;6452.0;104250000.0;117000.0
771.0;0.0;3.0;15381.0;8931.0;6450.0;104300000.0;117200.0
774.0;0.0;3.0;15404.0;8958.0;6446.0;104300000.0;117200.0
777.0;0.0;3.0;15451.0;9005.0;6446.0;104300000.0;117200.0
780.0;0.0;3.0;15449.0;9007.0;6442.0;104300000.0;117200.0
783.0;0.0;3.0;15481.0;9039.0;6442.0;104300000.0;117200.0
786.0;0.0;3.0;15524.0;9083.0;6441.0;104300000.0;117200.0
789.0;0.0;3.0;15572.0;9131.0;6441.0;104350000.0;117400.0
792.0;0.0;3.0;15572.0;9132.0;6440.0;104350000.0;117400.0
795.0;0.0;3.0;15603.0;9165.0;6438.0;104400000.0;117600.0
798.0;0.0;3.0;15621.0;9184.0;6437.0;104400000.0;117600.0
801.0;0.0;3.0;15649.0;9214.0;6435.0;104450000.0;117800.0
804.0;0.0;3.0;15658.0;9227.0;6431.0;104450000.0;117800.0
807.0;0.0;3.0;15666.0;9237.0;6429.0;104500000.0;118000.0
810.0;0.0;3.0;15669.0;9241.0;6428.0;104500000.0;118000.0
813.0;0.0;3.0;15678.0;9253.0;6425.0;104500000.0;118000.0
816.0;0.0;3.0;15702.0;9277.0;6425.0;104550000.0;118200.0
819.0;0.0;3.0;15750.0;9326.0;6424.0;104550000.0;118200.0
822.0;0.0;3.0;15762.0;9339.0;6423.0;104650000.0;118600.0
825.0;0.0;3.0;15769.0;9348.0;6421.0;104650000.0;118600.0
828.0;0.0;3.0;15773.0;9350.0;6423.0;104650000.0;118600.0
831.0;0.0;3.0;15776.0;9354.0;6422.0;104650000.0;118600.0
834.0;0.0;3.0;15798.0;9381.0;6417.0;104750000.0;119000.0
837.0;0.0;3.0;15822.0;9408.0;6414.0;104800000.0;119200.0
840.0;0.0;3.0;15849.0;9438.0;6411.0;104850000.0;119400.0
843.0;0.0;3.0;15877.0;9466.0;6411.0;104900000.0;119600.0
846.0;0.0;3.0;15882.0;9472.0;6410.0;104900000.0;119600.0
849.0;0.0;3.0;15914.0;9505.0;6409.0;104900000.0;119600.0
852.0;0.0;3.0;15941.0;9535.0;6406.0;104900000.0;119600.0
855.0;0.0;3.0;15987.0;9583.0;6404.0;104900000.0;119600.0
858.0;0.0;3.0;16028.0;9624.0;6404.0;104900000.0;119600.0
861.0;0.0;3.0;16069.0;9667.0;6402.0;104900000.0;119600.0
864.0;0.0;3.0;16112.0;9711.0;6401.0;104900000.0;119600.0
867.0;0.0;3.0;16149.0;9747.0;6402.0;104950000.0;119800.0
870.0;0.0;3.0;16180.0;9783.0;6397.0;105050000.0;120200.0
873.0;0.0;3.0;16179.0;9783.0;6396.0;105100000.0;120400.0
876.0;0.0;3.0;16201.0;9807.0;6394.0;105150000.0;120600.0
879.0;0.0;3.0;16207.0;9814.0;6393.0;105200000.0;120800.0
882.0;0.0;3.0;16222.0;9834.0;6388.0;105350000.0;121400.0
885.0;0.0;3.0;16233.0;9848.0;6385.0;105350000.0;121400.0
888.0;0.0;3.0;16276.0;9893.0;6383.0;105450000.0;121800.0
891.0;0.0;3.0;16314.0;9933.0;6381.0;105450000.0;121800.0
894.0;0.0;3.0;16320.0;9942.0;6378.0;105500000.0;122000.0
897.0;0.0;3.0;16326.0;9949.0;6377.0;105500000.0;122000.0
900.0;0.0;3.0;16364.0;9988.0;6376.0;105500000.0;122000.0
903.0;0.0;3.0;16390.0;10015.0;6375.0;105550000.0;122200.0
906.0;0.0;3.0;16406.0;10035.0;6371.0;105650000.0;122600.0
909.0;0.0;3.0;16447.0;10076.0;6371.0;105700000.0;122800.0
912.0;0.0;3.0;16469.0;10101.0;6368.0;105800000.0;123200.0
915.0;0.0;3.0;16496.0;10129.0;6367.0;105850000.0;123400.0
918.0;0.0;3.0;16505.0;10139.0;6366.0;105900000.0;123600.0
921.0;0.0;3.0;16506.0;10144.0;6362.0;105900000.0;123600.0
924.0;0.0;3.0;16533.0;10172.0;6361.0;106000000.0;124000.0
927.0;0.0;3.0;16572.0;10215.0;6357.0;106000000.0;124000.0
930.0;0.0;3.0;16571.0;10216.0;6355.0;106050000.0;124200.0
933.0;0.0;3.0;16612.0;10260.0;6352.0;106100000.0;124400.0
936.0;0.0;3.0;16611.0;10262.0;6349.0;106150000.0;124600.0
939.0;0.0;3.0;16611.0;10262.0;6349.0;106250000.0;125000.0
942.0;0.0;3.0;16619.0;10274.0;6345.0;106250000.0;125000.0
945.0;0.0;3.0;16625.0;10282.0;6343.0;106250000.0;125000.0
948.0;0.0;3.0;16671.0;10330.0;6341.0;106250000.0;125000.0
951.0;0.0;3.0;16705.0;10367.0;6338.0;106350000.0;125400.0
954.0;0.0;3.0;16743.0;10405.0;6338.0;106350000.0;125400.0
957.0;0.0;3.0;16746.0;10412.0;6334.0;106500000.0;126000.0
960.0;0.0;3.0;16759.0;10427.0;6332.0;106500000.0;126000.0
963.0;0.0;3.0;16776.0;10444.0;6332.0;106550000.0;126200.0
966.0;0.0;3.0;16803.0;10473.0;6330.0;106600000.0;126400.0
969.0;0.0;3.0;16850.0;10520.0;6330.0;106650000.0;126600.0
972.0;0.0;3.0;16880.0;10553.0;6327.0;106700000.0;126800.0
975.0;0.0;3.0;16898.0;10571.0;6327.0;106750000.0;127000.0
978.0;0.0;3.0;16900.0;10575.0;6325.0;106850000.0;127400.0
981.0;0.0;3.0;16938.0;10615.0;6323.0;106850000.0;127400.0
984.0;0.0;3.0;16973.0;10653.0;6320.0;106850000.0;127400.0
987.0;0.0;3.0;16982.0;10667.0;6315.0;106950000.0;127800.0
990.0;0.0;3.0;16994.0;10681.0;6313.0;106950000.0;127800.0
993.0;0.0;3.0;17027.0;10717.0;6310.0;107000000.0;128000.0
996.0;0.0;3.0;17029.0;10724.0;6305.0;107050000.0;128200.0
999.0;0.0;3.0;17032.0;10734.0;6298.0;107200000.0;128800.0
1002.0;0.0;3.0;17075.0;10780.0;6295.0;107250000.0;129000.0
1005.0;0.0;3.0;17075.0;10781.0;6294.0;107300000.0;129200.0
1008.0;0.0;3.0;17095.0;10803.0;6292.0;107300000.0;129200.0
1011.0;0.0;3.0;17121.0;10831.0;6290.0;107300000.0;129200.0
1014.0;0.0;3.0;17142.0;10854.0;6288.0;107350000.0;129400.0
1017.0;0.0;3.0;17142.0;10854.0;6288.0;107400000.0;129600.0
1020.0;0.0;3.0;17184.0;10899.0;6285.0;107400000.0;129600.0
1023.0;0.0;3.0;17226.0;10943.0;6283.0;107400000.0;129600.0
1026.0;0.0;3.0;17229.0;10943.0;6286.0;107400000.0;129600.0
1029.0;0.0;3.0;17276.0;10992.0;6284.0;107400000.0;129600.0
1032.0;0.0;3.0;17275.0;10994.0;6281.0;107400000.0;129600.0
1035.0;0.0;3.0;17297.0;11018.0;6279.0;107450000.0;129800.0
1038.0;0.0;3.0;17319.0;11042.0;6277.0;107450000.0;129800.0
1041.0;0.0;3.0;17340.0;11067.0;6273.0;107500000.0;130000.0
1044.0;0.0;3.0;17385.0;11111.0;6274.0;107550000.0;130200.0
1047.0;0.0;3.0;17415.0;11141.0;6274.0;107550000.0;130200.0
1050.0;0.0;3.0;17414.0;11143.0;6271.0;107550000.0;130200.0
1053.0;0.0;3.0;17436.0;11166.0;6270.0;107550000.0;130200.0
1056.0;0.0;3.0;17467.0;11197.0;6270.0;107600000.0;130400.0
1059.0;0.0;3.0;17478.0;11208.0;6270.0;107650000.0;130600.0
1062.0;0.0;3.0;17484.0;11216.0;6268.0;107650000.0;130600.0
