Hubald model simulation data
""
starting_time = Fri Sep 22 15:15:57 2023
finishing_time = Fri Sep 22 21:56:44 2023
elapsed_time = 24047.447558879852 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 50
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
312.0;0.0;32.0;42134.0;14555.0;27579.0;106600000.0;126400.0
315.0;0.0;32.0;42176.0;14595.0;27581.0;106650000.0;126600.0
318.0;0.0;32.0;42179.0;14601.0;27578.0;106650000.0;126600.0
321.0;0.0;32.0;42186.0;14610.0;27576.0;106700000.0;126800.0
324.0;0.0;32.0;42184.0;14611.0;27573.0;106750000.0;127000.0
327.0;0.0;32.0;42187.0;14617.0;27570.0;106800000.0;127200.0
330.0;0.0;32.0;42228.0;14660.0;27568.0;106900000.0;127600.0
333.0;0.0;32.0;42262.0;14697.0;27565.0;107000000.0;128000.0
336.0;0.0;32.0;42301.0;14740.0;27561.0;107100000.0;128400.0
339.0;1.0;33.0;42330.0;14773.0;27557.0;107150000.0;128600.0
342.0;0.0;33.0;42343.0;14790.0;27553.0;107300000.0;129200.0
345.0;0.0;33.0;42337.0;14788.0;27549.0;107500000.0;130000.0
348.0;0.0;33.0;42367.0;14819.0;27548.0;107600000.0;130400.0
351.0;0.0;33.0;42400.0;14852.0;27548.0;107600000.0;130400.0
354.0;0.0;33.0;42405.0;14860.0;27545.0;107800000.0;131200.0
357.0;0.0;33.0;42443.0;14903.0;27540.0;107950000.0;131800.0
360.0;0.0;33.0;42447.0;14910.0;27537.0;107950000.0;131800.0
363.0;0.0;33.0;42484.0;14947.0;27537.0;108000000.0;132000.0
366.0;0.0;33.0;42505.0;14970.0;27535.0;108000000.0;132000.0
369.0;0.0;33.0;42507.0;14976.0;27531.0;108050000.0;132200.0
372.0;0.0;33.0;42536.0;15004.0;27532.0;108100000.0;132400.0
375.0;0.0;33.0;42539.0;15010.0;27529.0;108200000.0;132800.0
378.0;0.0;33.0;42567.0;15042.0;27525.0;108250000.0;133000.0
381.0;0.0;33.0;42605.0;15084.0;27521.0;108300000.0;133200.0
384.0;0.0;33.0;42647.0;15128.0;27519.0;108350000.0;133400.0
387.0;0.0;33.0;42650.0;15130.0;27520.0;108400000.0;133600.0
390.0;0.0;33.0;42689.0;15175.0;27514.0;108500000.0;134000.0
393.0;0.0;33.0;42716.0;15206.0;27510.0;108550000.0;134200.0
396.0;0.0;33.0;42738.0;15229.0;27509.0;108600000.0;134400.0
399.0;1.0;34.0;42746.0;15242.0;27504.0;108700000.0;134800.0
402.0;0.0;34.0;42752.0;15249.0;27503.0;108800000.0;135200.0
405.0;0.0;34.0;42767.0;15267.0;27500.0;108900000.0;135600.0
408.0;0.0;34.0;42800.0;15303.0;27497.0;108950000.0;135800.0
411.0;0.0;34.0;42834.0;15342.0;27492.0;109050000.0;136200.0
414.0;0.0;34.0;42837.0;15347.0;27490.0;109050000.0;136200.0
417.0;0.0;34.0;42844.0;15357.0;27487.0;109150000.0;136600.0
420.0;0.0;34.0;42843.0;15356.0;27487.0;109250000.0;137000.0
423.0;0.0;34.0;42860.0;15373.0;27487.0;109350000.0;137400.0
426.0;0.0;34.0;42898.0;15412.0;27486.0;109400000.0;137600.0
429.0;0.0;34.0;42925.0;15446.0;27479.0;109600000.0;138400.0
432.0;0.0;34.0;42931.0;15453.0;27478.0;109600000.0;138400.0
435.0;0.0;34.0;42941.0;15465.0;27476.0;109650000.0;138600.0
438.0;0.0;34.0;42965.0;15488.0;27477.0;109750000.0;139000.0
441.0;0.0;34.0;42981.0;15506.0;27475.0;109800000.0;139200.0
444.0;0.0;34.0;42982.0;15511.0;27471.0;110000000.0;140000.0
447.0;0.0;34.0;43024.0;15557.0;27467.0;110100000.0;140400.0
450.0;0.0;34.0;43040.0;15578.0;27462.0;110200000.0;140800.0
453.0;0.0;34.0;43083.0;15623.0;27460.0;110350000.0;141400.0
456.0;0.0;34.0;43100.0;15640.0;27460.0;110350000.0;141400.0
459.0;0.0;34.0;43100.0;15644.0;27456.0;110450000.0;141800.0
462.0;0.0;34.0;43113.0;15657.0;27456.0;110550000.0;142200.0
465.0;0.0;34.0;43121.0;15669.0;27452.0;110700000.0;142800.0
468.0;0.0;34.0;43166.0;15715.0;27451.0;110850000.0;143400.0
471.0;0.0;34.0;43207.0;15757.0;27450.0;110850000.0;143400.0
474.0;1.0;35.0;43230.0;15783.0;27447.0;111050000.0;144200.0
477.0;0.0;35.0;43243.0;15799.0;27444.0;111150000.0;144600.0
480.0;0.0;35.0;43277.0;15836.0;27441.0;111350000.0;145400.0
483.0;0.0;35.0;43277.0;15842.0;27435.0;111450000.0;145800.0
486.0;0.0;35.0;43285.0;15854.0;27431.0;111500000.0;146000.0
489.0;0.0;35.0;43308.0;15881.0;27427.0;111600000.0;146400.0
492.0;0.0;35.0;43302.0;15879.0;27423.0;111850000.0;147400.0
495.0;0.0;35.0;43301.0;15880.0;27421.0;112000000.0;148000.0
498.0;0.0;35.0;43344.0;15926.0;27418.0;112100000.0;148400.0
501.0;0.0;35.0;43360.0;15946.0;27414.0;112150000.0;148600.0
504.0;0.0;35.0;43402.0;15992.0;27410.0;112250000.0;149000.0
507.0;0.0;35.0;43436.0;16031.0;27405.0;112400000.0;149600.0
510.0;0.0;35.0;43475.0;16075.0;27400.0;112500000.0;150000.0
513.0;0.0;35.0;43508.0;16111.0;27397.0;112600000.0;150400.0
516.0;0.0;35.0;43526.0;16133.0;27393.0;112750000.0;151000.0
519.0;0.0;35.0;43544.0;16154.0;27390.0;112750000.0;151000.0
522.0;0.0;35.0;43587.0;16200.0;27387.0;112900000.0;151600.0
525.0;0.0;35.0;43629.0;16245.0;27384.0;112900000.0;151600.0
528.0;0.0;35.0;43671.0;16289.0;27382.0;113000000.0;152000.0
531.0;0.0;35.0;43691.0;16312.0;27379.0;113100000.0;152400.0
534.0;0.0;35.0;43698.0;16322.0;27376.0;113200000.0;152800.0
537.0;0.0;35.0;43732.0;16360.0;27372.0;113300000.0;153200.0
540.0;0.0;35.0;43774.0;16408.0;27366.0;113400000.0;153600.0
543.0;0.0;35.0;43814.0;16448.0;27366.0;113450000.0;153800.0
546.0;0.0;35.0;43836.0;16473.0;27363.0;113450000.0;153800.0
549.0;0.0;35.0;43862.0;16501.0;27361.0;113500000.0;154000.0
552.0;0.0;35.0;43875.0;16518.0;27357.0;113650000.0;154600.0
555.0;0.0;35.0;43905.0;16550.0;27355.0;113700000.0;154800.0
558.0;0.0;35.0;43911.0;16560.0;27351.0;113800000.0;155200.0
561.0;0.0;35.0;43932.0;16581.0;27351.0;113950000.0;155800.0
564.0;0.0;35.0;43959.0;16612.0;27347.0;114050000.0;156200.0
567.0;0.0;35.0;43988.0;16644.0;27344.0;114050000.0;156200.0
570.0;0.0;35.0;43995.0;16656.0;27339.0;114200000.0;156800.0
573.0;0.0;35.0;44007.0;16668.0;27339.0;114250000.0;157000.0
576.0;0.0;35.0;44014.0;16675.0;27339.0;114350000.0;157400.0
579.0;0.0;35.0;44040.0;16701.0;27339.0;114450000.0;157800.0
582.0;0.0;35.0;44075.0;16737.0;27338.0;114450000.0;157800.0
585.0;0.0;35.0;44088.0;16751.0;27337.0;114500000.0;158000.0
588.0;0.0;35.0;44087.0;16754.0;27333.0;114600000.0;158400.0
591.0;0.0;35.0;44098.0;16769.0;27329.0;114700000.0;158800.0
594.0;0.0;35.0;44130.0;16804.0;27326.0;114700000.0;158800.0
597.0;0.0;35.0;44132.0;16806.0;27326.0;114750000.0;159000.0
600.0;0.0;35.0;44151.0;16824.0;27327.0;114800000.0;159200.0
603.0;0.0;35.0;44162.0;16839.0;27323.0;114850000.0;159400.0
606.0;0.0;35.0;44205.0;16883.0;27322.0;114900000.0;159600.0
609.0;0.0;35.0;44207.0;16890.0;27317.0;115150000.0;160600.0
612.0;0.0;35.0;44238.0;16923.0;27315.0;115200000.0;160800.0
615.0;0.0;35.0;44281.0;16968.0;27313.0;115250000.0;161000.0
618.0;0.0;35.0;44306.0;16995.0;27311.0;115300000.0;161200.0
621.0;0.0;35.0;44345.0;17034.0;27311.0;115350000.0;161400.0
624.0;0.0;35.0;44359.0;17051.0;27308.0;115450000.0;161800.0
627.0;0.0;35.0;44399.0;17096.0;27303.0;115550000.0;162200.0
630.0;0.0;35.0;44404.0;17107.0;27297.0;115750000.0;163000.0
633.0;0.0;35.0;44436.0;17140.0;27296.0;115800000.0;163200.0
636.0;0.0;35.0;44437.0;17147.0;27290.0;116000000.0;164000.0
639.0;0.0;35.0;44439.0;17156.0;27283.0;116250000.0;165000.0
642.0;0.0;35.0;44454.0;17175.0;27279.0;116300000.0;165200.0
645.0;0.0;35.0;44472.0;17194.0;27278.0;116350000.0;165400.0
648.0;0.0;35.0;44489.0;17212.0;27277.0;116400000.0;165600.0
651.0;0.0;35.0;44501.0;17226.0;27275.0;116400000.0;165600.0
654.0;0.0;35.0;44506.0;17233.0;27273.0;116450000.0;165800.0
657.0;0.0;35.0;44507.0;17233.0;27274.0;116500000.0;166000.0
660.0;0.0;35.0;44530.0;17259.0;27271.0;116650000.0;166600.0
663.0;0.0;35.0;44555.0;17289.0;27266.0;116800000.0;167200.0
666.0;0.0;35.0;44562.0;17299.0;27263.0;117000000.0;168000.0
669.0;1.0;36.0;44601.0;17344.0;27257.0;117100000.0;168400.0
672.0;0.0;36.0;44621.0;17364.0;27257.0;117100000.0;168400.0
675.0;0.0;36.0;44641.0;17388.0;27253.0;117150000.0;168600.0
678.0;0.0;36.0;44640.0;17390.0;27250.0;117150000.0;168600.0
681.0;0.0;36.0;44675.0;17426.0;27249.0;117150000.0;168600.0
684.0;0.0;36.0;44678.0;17430.0;27248.0;117200000.0;168800.0
687.0;0.0;36.0;44675.0;17429.0;27246.0;117300000.0;169200.0
690.0;0.0;36.0;44692.0;17450.0;27242.0;117400000.0;169600.0
693.0;0.0;36.0;44697.0;17459.0;27238.0;117450000.0;169800.0
696.0;0.0;36.0;44732.0;17498.0;27234.0;117500000.0;170000.0
699.0;0.0;36.0;44769.0;17535.0;27234.0;117650000.0;170600.0
702.0;0.0;36.0;44775.0;17545.0;27230.0;117800000.0;171200.0
705.0;0.0;36.0;44794.0;17566.0;27228.0;117850000.0;171400.0
708.0;0.0;36.0;44810.0;17583.0;27227.0;117950000.0;171800.0
711.0;0.0;36.0;44855.0;17630.0;27225.0;118050000.0;172200.0
714.0;0.0;36.0;44894.0;17674.0;27220.0;118200000.0;172800.0
717.0;0.0;36.0;44926.0;17712.0;27214.0;118350000.0;173400.0
720.0;0.0;36.0;44963.0;17754.0;27209.0;118450000.0;173800.0
723.0;0.0;36.0;44988.0;17780.0;27208.0;118500000.0;174000.0
726.0;1.0;37.0;45021.0;17821.0;27200.0;118700000.0;174800.0
729.0;0.0;37.0;45020.0;17824.0;27196.0;118750000.0;175000.0
732.0;0.0;37.0;45017.0;17825.0;27192.0;118850000.0;175400.0
735.0;0.0;37.0;45049.0;17857.0;27192.0;118950000.0;175800.0
738.0;0.0;37.0;45059.0;17873.0;27186.0;119100000.0;176400.0
741.0;1.0;38.0;45103.0;17921.0;27182.0;119200000.0;176800.0
744.0;0.0;38.0;45120.0;17941.0;27179.0;119350000.0;177400.0
747.0;0.0;38.0;45134.0;17958.0;27176.0;119500000.0;178000.0
750.0;0.0;38.0;45130.0;17955.0;27175.0;119600000.0;178400.0
753.0;0.0;38.0;45131.0;17957.0;27174.0;119650000.0;178600.0
756.0;0.0;38.0;45156.0;17984.0;27172.0;119700000.0;178800.0
759.0;0.0;38.0;45189.0;18020.0;27169.0;119750000.0;179000.0
762.0;0.0;38.0;45201.0;18042.0;27159.0;120100000.0;180400.0
765.0;0.0;38.0;45221.0;18068.0;27153.0;120200000.0;180800.0
768.0;0.0;38.0;45237.0;18088.0;27149.0;120300000.0;181200.0
771.0;0.0;38.0;45241.0;18097.0;27144.0;120400000.0;181600.0
774.0;0.0;38.0;45240.0;18100.0;27140.0;120500000.0;182000.0
777.0;1.0;39.0;45235.0;18099.0;27136.0;120700000.0;182800.0
780.0;0.0;39.0;45235.0;18100.0;27135.0;120750000.0;183000.0
783.0;0.0;39.0;45274.0;18139.0;27135.0;120800000.0;183200.0
786.0;0.0;39.0;45306.0;18176.0;27130.0;121000000.0;184000.0
789.0;0.0;39.0;45330.0;18204.0;27126.0;121050000.0;184200.0
792.0;0.0;39.0;45369.0;18244.0;27125.0;121100000.0;184400.0
795.0;0.0;39.0;45369.0;18248.0;27121.0;121200000.0;184800.0
798.0;0.0;39.0;45372.0;18255.0;27117.0;121200000.0;184800.0
801.0;0.0;39.0;45409.0;18298.0;27111.0;121350000.0;185400.0
804.0;0.0;39.0;45428.0;18323.0;27105.0;121450000.0;185800.0
807.0;1.0;40.0;45439.0;18335.0;27104.0;121500000.0;186000.0
810.0;0.0;40.0;45442.0;18340.0;27102.0;121550000.0;186200.0
813.0;0.0;40.0;45452.0;18355.0;27097.0;121650000.0;186600.0
816.0;0.0;40.0;45464.0;18370.0;27094.0;121650000.0;186600.0
819.0;0.0;40.0;45460.0;18370.0;27090.0;121700000.0;186800.0
822.0;0.0;40.0;45477.0;18394.0;27083.0;122000000.0;188000.0
825.0;0.0;40.0;45488.0;18407.0;27081.0;122050000.0;188200.0
828.0;0.0;40.0;45485.0;18405.0;27080.0;122150000.0;188600.0
831.0;0.0;40.0;45489.0;18412.0;27077.0;122200000.0;188800.0
834.0;0.0;40.0;45493.0;18417.0;27076.0;122250000.0;189000.0
837.0;0.0;40.0;45504.0;18432.0;27072.0;122400000.0;189600.0
840.0;0.0;40.0;45540.0;18473.0;27067.0;122650000.0;190600.0
843.0;0.0;40.0;45558.0;18491.0;27067.0;122650000.0;190600.0
846.0;0.0;40.0;45598.0;18534.0;27064.0;122900000.0;191600.0
849.0;0.0;40.0;45611.0;18550.0;27061.0;123100000.0;192400.0
852.0;0.0;40.0;45621.0;18564.0;27057.0;123100000.0;192400.0
855.0;0.0;40.0;45626.0;18569.0;27057.0;123150000.0;192600.0
858.0;0.0;40.0;45647.0;18592.0;27055.0;123200000.0;192800.0
861.0;0.0;40.0;45674.0;18620.0;27054.0;123350000.0;193400.0
864.0;0.0;40.0;45692.0;18639.0;27053.0;123550000.0;194200.0
867.0;0.0;40.0;45724.0;18674.0;27050.0;123650000.0;194600.0
870.0;0.0;40.0;45727.0;18679.0;27048.0;123700000.0;194800.0
873.0;0.0;40.0;45752.0;18706.0;27046.0;123800000.0;195200.0
876.0;0.0;40.0;45794.0;18749.0;27045.0;123950000.0;195800.0
879.0;0.0;40.0;45813.0;18772.0;27041.0;124050000.0;196200.0
882.0;0.0;40.0;45825.0;18788.0;27037.0;124250000.0;197000.0
885.0;0.0;40.0;45856.0;18819.0;27037.0;124250000.0;197000.0
888.0;0.0;40.0;45872.0;18837.0;27035.0;124400000.0;197600.0
891.0;0.0;40.0;45882.0;18851.0;27031.0;124400000.0;197600.0
894.0;0.0;40.0;45890.0;18860.0;27030.0;124450000.0;197800.0
897.0;0.0;40.0;45906.0;18879.0;27027.0;124450000.0;197800.0
900.0;0.0;40.0;45933.0;18910.0;27023.0;124550000.0;198200.0
903.0;0.0;40.0;45946.0;18927.0;27019.0;124800000.0;199200.0
906.0;0.0;40.0;45950.0;18934.0;27016.0;124850000.0;199400.0
909.0;0.0;40.0;45968.0;18951.0;27017.0;125100000.0;200400.0
912.0;0.0;40.0;45974.0;18958.0;27016.0;125200000.0;200800.0
915.0;0.0;40.0;45999.0;18989.0;27010.0;125450000.0;201800.0
918.0;0.0;40.0;46006.0;19000.0;27006.0;125450000.0;201800.0
921.0;0.0;40.0;46044.0;19042.0;27002.0;125650000.0;202600.0
