Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
201.0;0.0;48.0;43185.0;15466.0;27719.0;103650000.0;114600.0
204.0;0.0;48.0;43241.0;15527.0;27714.0;103700000.0;114800.0
207.0;0.0;48.0;43240.0;15529.0;27711.0;103800000.0;115200.0
210.0;0.0;48.0;43297.0;15588.0;27709.0;103850000.0;115400.0
213.0;0.0;48.0;43337.0;15630.0;27707.0;103850000.0;115400.0
216.0;0.0;48.0;43424.0;15719.0;27705.0;104000000.0;116000.0
219.0;0.0;48.0;43515.0;15814.0;27701.0;104100000.0;116400.0
222.0;0.0;48.0;43528.0;15830.0;27698.0;104150000.0;116600.0
225.0;0.0;48.0;43565.0;15867.0;27698.0;104150000.0;116600.0
228.0;0.0;48.0;43618.0;15923.0;27695.0;104200000.0;116800.0
231.0;0.0;48.0;43658.0;15966.0;27692.0;104200000.0;116800.0
234.0;0.0;48.0;43679.0;15990.0;27689.0;104350000.0;117400.0
237.0;0.0;48.0;43765.0;16076.0;27689.0;104350000.0;117400.0
240.0;0.0;48.0;43837.0;16148.0;27689.0;104450000.0;117800.0
243.0;0.0;48.0;43923.0;16234.0;27689.0;104500000.0;118000.0
246.0;0.0;48.0;43928.0;16243.0;27685.0;104600000.0;118400.0
249.0;0.0;48.0;43936.0;16254.0;27682.0;104700000.0;118800.0
252.0;0.0;48.0;44031.0;16349.0;27682.0;104700000.0;118800.0
255.0;0.0;48.0;44091.0;16412.0;27679.0;104700000.0;118800.0
258.0;0.0;48.0;44117.0;16440.0;27677.0;104750000.0;119000.0
261.0;0.0;48.0;44198.0;16524.0;27674.0;104800000.0;119200.0
264.0;0.0;48.0;44239.0;16566.0;27673.0;104900000.0;119600.0
267.0;2.0;50.0;44240.0;16571.0;27669.0;104950000.0;119800.0
270.0;0.0;50.0;44258.0;16590.0;27668.0;105000000.0;120000.0
273.0;1.0;51.0;44334.0;16669.0;27665.0;105200000.0;120800.0
276.0;0.0;51.0;44373.0;16710.0;27663.0;105250000.0;121000.0
279.0;1.0;52.0;44378.0;16716.0;27662.0;105300000.0;121200.0
282.0;1.0;53.0;44383.0;16725.0;27658.0;105350000.0;121400.0
285.0;0.0;53.0;44436.0;16779.0;27657.0;105500000.0;122000.0
288.0;0.0;53.0;44448.0;16796.0;27652.0;105700000.0;122800.0
291.0;1.0;54.0;44485.0;16840.0;27645.0;105750000.0;123000.0
294.0;1.0;55.0;44552.0;16912.0;27640.0;105800000.0;123200.0
297.0;0.0;55.0;44628.0;16993.0;27635.0;105850000.0;123400.0
300.0;0.0;55.0;44724.0;17091.0;27633.0;105850000.0;123400.0
303.0;0.0;55.0;44785.0;17154.0;27631.0;105900000.0;123600.0
306.0;0.0;55.0;44859.0;17232.0;27627.0;105950000.0;123800.0
309.0;0.0;55.0;44919.0;17295.0;27624.0;106100000.0;124400.0
312.0;0.0;55.0;44918.0;17298.0;27620.0;106200000.0;124800.0
315.0;0.0;55.0;44951.0;17331.0;27620.0;106200000.0;124800.0
318.0;0.0;55.0;44958.0;17341.0;27617.0;106300000.0;125200.0
321.0;0.0;55.0;45015.0;17399.0;27616.0;106400000.0;125600.0
324.0;1.0;56.0;45053.0;17439.0;27614.0;106450000.0;125800.0
327.0;1.0;57.0;45102.0;17488.0;27614.0;106500000.0;126000.0
330.0;0.0;57.0;45160.0;17545.0;27615.0;106550000.0;126200.0
333.0;0.0;57.0;45194.0;17584.0;27610.0;106700000.0;126800.0
336.0;0.0;57.0;45282.0;17677.0;27605.0;106800000.0;127200.0
339.0;0.0;57.0;45342.0;17739.0;27603.0;106800000.0;127200.0
342.0;0.0;57.0;45414.0;17811.0;27603.0;106850000.0;127400.0
345.0;0.0;57.0;45442.0;17843.0;27599.0;106900000.0;127600.0
348.0;0.0;57.0;45510.0;17914.0;27596.0;106900000.0;127600.0
351.0;0.0;57.0;45542.0;17947.0;27595.0;107000000.0;128000.0
354.0;0.0;57.0;45595.0;18005.0;27590.0;107200000.0;128800.0
357.0;0.0;57.0;45626.0;18040.0;27586.0;107300000.0;129200.0
360.0;0.0;57.0;45687.0;18104.0;27583.0;107350000.0;129400.0
363.0;0.0;57.0;45728.0;18148.0;27580.0;107350000.0;129400.0
366.0;0.0;57.0;45735.0;18160.0;27575.0;107550000.0;130200.0
369.0;1.0;58.0;45734.0;18164.0;27570.0;107700000.0;130800.0
372.0;0.0;58.0;45815.0;18247.0;27568.0;107750000.0;131000.0
375.0;0.0;58.0;45833.0;18265.0;27568.0;107800000.0;131200.0
378.0;1.0;59.0;45900.0;18337.0;27563.0;107900000.0;131600.0
381.0;0.0;59.0;45906.0;18344.0;27562.0;107950000.0;131800.0
384.0;0.0;59.0;45949.0;18393.0;27556.0;108100000.0;132400.0
387.0;0.0;59.0;45995.0;18440.0;27555.0;108100000.0;132400.0
390.0;0.0;59.0;46044.0;18489.0;27555.0;108150000.0;132600.0
393.0;0.0;59.0;46113.0;18563.0;27550.0;108200000.0;132800.0
396.0;0.0;59.0;46118.0;18571.0;27547.0;108200000.0;132800.0
399.0;0.0;59.0;46215.0;18670.0;27545.0;108250000.0;133000.0
402.0;0.0;59.0;46313.0;18768.0;27545.0;108250000.0;133000.0
405.0;0.0;59.0;46329.0;18784.0;27545.0;108300000.0;133200.0
408.0;0.0;59.0;46350.0;18807.0;27543.0;108350000.0;133400.0
411.0;0.0;59.0;46391.0;18850.0;27541.0;108400000.0;133600.0
414.0;0.0;59.0;46399.0;18860.0;27539.0;108550000.0;134200.0
