Hubald model simulation data
""
starting_time = Sat Sep 23 07:49:20 2023
finishing_time = Sun Sep 24 01:46:19 2023
elapsed_time = 64618.83369803429 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 200
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
906.0;0.0;59.0;70234.0;42904.0;27330.0;131150000.0;224600.0
909.0;0.0;59.0;70241.0;42912.0;27329.0;131200000.0;224800.0
912.0;0.0;59.0;70364.0;43036.0;27328.0;131450000.0;225800.0
915.0;0.0;59.0;70531.0;43205.0;27326.0;131800000.0;227200.0
918.0;0.0;59.0;70677.0;43354.0;27323.0;131950000.0;227800.0
921.0;0.0;59.0;70749.0;43424.0;27325.0;132200000.0;228800.0
924.0;1.0;60.0;70925.0;43604.0;27321.0;132450000.0;229800.0
927.0;0.0;60.0;70952.0;43632.0;27320.0;132550000.0;230200.0
930.0;0.0;60.0;70973.0;43657.0;27316.0;132950000.0;231800.0
933.0;0.0;60.0;71153.0;43841.0;27312.0;133100000.0;232400.0
936.0;0.0;60.0;71273.0;43964.0;27309.0;133200000.0;232800.0
939.0;0.0;60.0;71368.0;44061.0;27307.0;133500000.0;234000.0
942.0;0.0;60.0;71460.0;44156.0;27304.0;133600000.0;234400.0
945.0;0.0;60.0;71469.0;44172.0;27297.0;133950000.0;235800.0
948.0;0.0;60.0;71521.0;44225.0;27296.0;134100000.0;236400.0
951.0;0.0;60.0;71625.0;44330.0;27295.0;134250000.0;237000.0
954.0;0.0;60.0;71802.0;44508.0;27294.0;134350000.0;237400.0
957.0;1.0;61.0;71945.0;44653.0;27292.0;134500000.0;238000.0
960.0;0.0;61.0;71999.0;44712.0;27287.0;135050000.0;240200.0
963.0;0.0;61.0;72169.0;44886.0;27283.0;135200000.0;240800.0
966.0;0.0;61.0;72208.0;44924.0;27284.0;135250000.0;241000.0
969.0;0.0;61.0;72360.0;45080.0;27280.0;135550000.0;242200.0
972.0;0.0;61.0;72522.0;45246.0;27276.0;135850000.0;243400.0
975.0;0.0;61.0;72546.0;45272.0;27274.0;136050000.0;244200.0
978.0;1.0;62.0;72683.0;45413.0;27270.0;136250000.0;245000.0
981.0;0.0;62.0;72849.0;45583.0;27266.0;136500000.0;246000.0
984.0;0.0;62.0;73007.0;45739.0;27268.0;136700000.0;246800.0
987.0;0.0;62.0;73133.0;45865.0;27268.0;136800000.0;247200.0
990.0;0.0;62.0;73192.0;45925.0;27267.0;137200000.0;248800.0
993.0;0.0;62.0;73310.0;46045.0;27265.0;137350000.0;249400.0
996.0;0.0;62.0;73389.0;46128.0;27261.0;137750000.0;251000.0
999.0;0.0;62.0;73496.0;46237.0;27259.0;137950000.0;251800.0
1002.0;1.0;63.0;73496.0;46237.0;27259.0;138100000.0;252400.0
1005.0;0.0;63.0;73674.0;46414.0;27260.0;138300000.0;253200.0
1008.0;0.0;63.0;73738.0;46479.0;27259.0;138650000.0;254600.0
1011.0;0.0;63.0;73847.0;46586.0;27261.0;138750000.0;255000.0
1014.0;0.0;63.0;74033.0;46772.0;27261.0;138900000.0;255600.0
1017.0;0.0;63.0;74157.0;46899.0;27258.0;139250000.0;257000.0
1020.0;0.0;63.0;74179.0;46923.0;27256.0;139650000.0;258600.0
1023.0;0.0;63.0;74252.0;47004.0;27248.0;139950000.0;259800.0
1026.0;0.0;63.0;74378.0;47135.0;27243.0;140250000.0;261000.0
1029.0;0.0;63.0;74458.0;47218.0;27240.0;140400000.0;261600.0
1032.0;0.0;63.0;74488.0;47249.0;27239.0;140550000.0;262200.0
1035.0;0.0;63.0;74588.0;47351.0;27237.0;140750000.0;263000.0
1038.0;0.0;63.0;74640.0;47406.0;27234.0;140900000.0;263600.0
1041.0;0.0;63.0;74804.0;47570.0;27234.0;141250000.0;265000.0
1044.0;0.0;63.0;74920.0;47690.0;27230.0;141400000.0;265600.0
