Hubald model simulation data
""
starting_time = Fri Mar 15 01:45:12 2024
finishing_time = Sat Mar 16 21:51:38 2024
elapsed_time = 158786.35854506493 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
216.0;0.0;54.0;82221.0;43807.0;38414.0;102376000.0;152800.0;1.0;1.0;242.8413369655609
219.0;0.0;54.0;82661.0;44209.0;38452.0;102421000.0;153800.0;0.0;5.0;245.38314509391785
222.0;0.0;54.0;83100.0;44601.0;38499.0;102475000.0;155000.0;0.0;6.0;245.8054120540619
225.0;0.0;54.0;83542.0;44994.0;38548.0;102502000.0;155600.0;1.0;3.0;245.5379741191864
228.0;0.0;54.0;83983.0;45386.0;38597.0;102538000.0;156400.0;1.0;4.0;248.65786385536194
231.0;0.0;54.0;84424.0;45782.0;38642.0;102574000.0;157200.0;1.0;4.0;250.0765609741211
234.0;0.0;54.0;84867.0;46179.0;38688.0;102592000.0;157600.0;2.0;2.0;250.7504539489746
237.0;0.0;54.0;85312.0;46568.0;38744.0;102592000.0;157600.0;1.0;0.0;251.30165195465088
240.0;0.0;54.0;85755.0;46962.0;38793.0;102610000.0;158000.0;2.0;2.0;253.22908520698547
243.0;0.0;54.0;86197.0;47358.0;38839.0;102637000.0;158600.0;0.0;3.0;254.02351689338684
246.0;0.0;54.0;86639.0;47748.0;38891.0;102664000.0;159200.0;1.0;3.0;257.4883031845093
249.0;1.0;54.0;87077.0;48146.0;38931.0;102727000.0;160600.0;2.0;5.0;257.6595849990845
252.0;0.0;55.0;87518.0;48552.0;38966.0;102763000.0;161400.0;1.0;4.0;258.83052802085876
