6.794319041536335833e+06,2.245277336878726826e-01,7.373739719825174177e-01,3.041975358655069073e+00,1.770596423957492060e+00,-5.575139408776888558e+03,0.000000000000000000e+00
7.324156779070522636e+06,2.776649807995532071e-01,4.746992546581040306e-01,2.769758332697482839e+00,1.377522430952752286e-01,6.239837437531091382e+03,0.000000000000000000e+00
6.874008563513344154e+06,1.520107761600988094e-01,8.867971025077732161e-01,1.339158790926332943e+00,2.020632400158802966e+00,-5.673511382431154743e+03,1.000000000000000000e+00
7.603553850819417275e+06,2.095394576133028097e-01,9.124563608876701259e-01,1.070194634439884718e+00,2.746271014033203617e-01,6.600270982180214560e+03,1.000000000000000000e+00
7.001402166123004630e+06,1.284064364599808369e-02,3.033963785464119933e-01,2.346542423004063682e+00,1.731365640668114381e+00,5.831957683942093354e+03,0.000000000000000000e+00
6.850705806350820698e+06,4.915730759167186159e-02,1.213231321031485788e+00,1.266669432517760097e+00,1.381774911127918282e+00,5.644686204073566842e+03,0.000000000000000000e+00
8.361133427923826501e+06,2.563942390328893817e-01,1.420001747870939912e+00,6.912982971596352000e-01,8.865037664513619742e-01,-7.610874457637144587e+03,0.000000000000000000e+00
8.010288607414199971e+06,2.451733916414373105e-01,1.358719552886036963e+00,2.155379221748572049e-01,2.111444444897625949e+00,-7.136891148497802533e+03,1.000000000000000000e+00
7.883100744615343399e+06,2.484831170214104462e-02,9.124858113103013757e-01,2.829332470769282182e+00,1.434269380403507821e+00,-6.967587677992671161e+03,1.000000000000000000e+00
7.221167630967646837e+06,1.955615149721778578e-01,9.886936759288946774e-01,5.647839796578545402e-01,9.984505415546750529e-01,6.108688325940409413e+03,0.000000000000000000e+00
7.044064831264938228e+06,2.390539532821561453e-01,1.417988713119360478e+00,2.242395239048044220e-01,1.916295833314996644e+00,5.885343882294408104e+03,1.000000000000000000e+00
7.602508841201449744e+06,1.750978041095884175e-01,3.220696339330427205e-01,8.049106498333543636e-01,7.444996363588913812e-01,-6.598910346785278307e+03,0.000000000000000000e+00
7.726362790120698512e+06,2.362927915156673997e-01,8.544265301188529449e-01,9.970405552492705992e-01,7.837609128886638965e-01,-6.760821534581704327e+03,0.000000000000000000e+00
8.362133682264856994e+06,1.324911315508259524e-01,8.768026545093579038e-01,1.470528753572530878e+00,8.714087152003850978e-01,7.612240248165286175e+03,0.000000000000000000e+00
7.219808177175515331e+06,2.695348855353956741e-01,5.448542290758988660e-01,1.862101272574301636e-01,2.683806860338691980e+00,-6.106963378728471071e+03,0.000000000000000000e+00
7.437540331212634221e+06,7.207198650101490078e-02,2.484044233569102367e-01,1.323783596293292453e+00,8.231900724090497612e-02,-6.385292963316652276e+03,0.000000000000000000e+00
8.165129195936819538e+06,2.738168629575804536e-01,9.682922615962360480e-01,1.106148043562565464e+00,1.522251049599748218e-01,7.344824425064162824e+03,0.000000000000000000e+00
7.186758188834229484e+06,2.517306787783062383e-01,5.056564124844087349e-01,1.376951950456842821e+00,1.301883122062507392e-01,6.065077797536799153e+03,0.000000000000000000e+00
7.923929043166415766e+06,2.391490924595579270e-01,1.567719678824497143e+00,2.324318005404438114e+00,3.099870342303237436e+00,-7.021787690333250794e+03,1.000000000000000000e+00
6.576828236748969182e+06,1.547519250948009295e-01,1.017199489053107753e+00,2.673751485174745923e+00,2.673604452628278172e-01,5.309597216060569735e+03,1.000000000000000000e+00
8.022441084662709385e+06,2.198854799018981968e-02,1.282761300976221319e+00,1.557593297116730779e+00,8.327422819009154820e-01,-7.153138464599014696e+03,0.000000000000000000e+00
7.235391010696452111e+06,2.198449585500281966e-01,1.130878470875170239e+00,4.589421650995219037e-01,3.062054486578633661e+00,-6.126745439813649682e+03,1.000000000000000000e+00
7.776682822465311736e+06,2.291975712863992265e-01,6.901241717532388131e-01,2.276559697028667895e+00,2.197987932079063789e-01,6.826976480968884061e+03,0.000000000000000000e+00
7.256696102413482033e+06,3.096293210122993272e-02,1.102016344921876057e+00,1.598122077814385644e-01,1.535422300262041295e+00,-6.153826266981383014e+03,0.000000000000000000e+00
7.573943279072855599e+06,2.458515216119192548e-01,1.396935865849015190e+00,2.566022814825417608e+00,1.740355512746465383e+00,-6.561753322426063278e+03,0.000000000000000000e+00
7.103928395430950448e+06,2.945253742426758303e-01,8.984655268308069376e-01,8.438182441629769881e-02,9.773158588989886431e-01,5.960527419862716670e+03,1.000000000000000000e+00
7.553883029939798638e+06,2.028443550428082609e-01,3.871861131422603686e-01,2.606798572760090082e-01,1.054699105469126152e+00,6.535701527927642928e+03,1.000000000000000000e+00
8.044882280235106125e+06,5.109960764652029391e-02,1.280171714505459413e+00,7.611167643120358983e-01,4.477605227462625459e-01,7.183173684147471249e+03,1.000000000000000000e+00
6.983852092413570732e+06,2.807405195376911911e-01,1.462043245796835089e+00,2.436779012059962390e+00,6.648622077299286282e-02,5.810043404867206846e+03,0.000000000000000000e+00
7.869659289848744869e+06,3.943120678743250451e-04,4.780448459240543846e-01,2.834563196904881899e+00,2.166430088727826497e-01,-6.949774652934057485e+03,1.000000000000000000e+00
6.931632768905001692e+06,1.272712055343582782e-01,1.136257540807880995e+00,2.597185175075128249e+00,2.205291411423862868e+00,5.745001500793630839e+03,0.000000000000000000e+00
8.280910607056579553e+06,7.312378688896060963e-02,7.046462017616353934e-01,2.253315178341029235e+00,1.050423294685948639e+00,-7.501601189944155522e+03,0.000000000000000000e+00
7.651893276838988997e+06,2.782297499096754168e-01,1.129919039945600501e+00,2.269652342037665527e+00,1.875913457559648778e+00,-6.663312529861212170e+03,0.000000000000000000e+00
