1.253355054920503031e-01,7.416524772822189471e-01,-9.898585092836955646e-01,4.871479795339721253e-02,6.686660348568648771e-02,-6.690130577212282104e-01
-9.672112597919999555e-01,-2.460957285036722286e-01,1.921579804174790851e-01,-8.706897868558272080e-01,1.660653169492295189e-01,-4.258358691763776127e-01
-6.536594065199849979e-01,2.925703004161239740e-01,-6.068859206637763903e-02,-9.395443396146208048e-01,7.543515593282364984e-01,1.779299109552556768e-01
3.164124776870463340e-01,-9.240496083882030476e-01,6.467767985615640036e-01,4.472246616057562463e-02,6.939473444047455919e-01,3.796474973684467735e-01
-5.605732638455517280e-01,7.738086324465383026e-01,-8.001664903771495974e-01,-5.978728677408426950e-01,2.132866698578712861e-01,-2.092085905754329234e-01
-2.717168756713065902e-01,-2.822175429974853600e-01,3.568716543281791331e-01,-9.174212891210727916e-01,8.937631463718407332e-01,2.805199399185226983e-01
4.127895344853530490e-01,-4.926830119768030869e-01,6.575125033234570093e-01,-4.208476333844707318e-01,6.303031875158863206e-01,7.616762561509682339e-01
-5.413801062789570517e-01,-6.621499984877685097e-02,8.143663735952553218e-01,-2.892003729152788361e-01,2.090813001745927824e-01,9.549757683316839607e-01
-3.157181021264565679e-01,5.349667215167132062e-01,-9.172063166314500249e-01,-3.835904275373190342e-01,2.430116308348974075e-01,-7.527741964038061617e-01
2.101306595088145157e-01,-6.802775241993378463e-01,8.694596800242104795e-01,-1.984116246975299314e-01,4.470849703877194381e-01,7.055886317494817206e-01
-3.620345184850511933e-01,-6.432545917099946609e-02,9.058865474124964123e-01,-2.594837070055884820e-01,2.197739080108557785e-01,9.636028440706669862e-01
4.649657058756395678e-02,-9.756205319690798294e-01,9.725162284901954779e-01,-4.827285875850850783e-03,2.281452481354836748e-01,2.194112005150196110e-01
-4.892194208915845444e-03,-8.464648240767556064e-01,7.737894160186373771e-01,-3.404614637810265965e-01,6.334240334036580489e-01,4.093693848845903482e-01
-4.225572434346763773e-01,-6.895101399298572131e-01,4.862816974199546394e-01,-7.201770770053963489e-01,7.648369020747203262e-01,7.694637541737971154e-02
-9.515016541010427042e-01,-2.053609932165103014e-01,2.922965892513204600e-01,-8.357069382583816042e-01,9.595470887363825863e-02,5.093336586285360790e-01
1.663974520550198233e-01,-9.858515126305373855e-01,9.568069921459837479e-01,1.564706630902955586e-01,2.383951923385890237e-01,6.011427980242695784e-02
3.661030412324910444e-01,-9.221492405288697070e-01,5.687162987205076625e-01,1.154486236771162522e-01,7.365665854286137515e-01,3.692050832302939400e-01
