Hubald model simulation data
""
starting_time = Tue Nov  7 12:30:31 2023
finishing_time = Tue Nov  7 14:27:35 2023
elapsed_time = 7024.2376029491425 s
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.01
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
0.0;22.0;22.0;49873.0;14896.0;34977.0;106550000.0;126200.0;34.0;131.0
3.0;4.0;26.0;49725.0;14862.0;34863.0;116500000.0;166000.0;46.0;199.0
6.0;5.0;31.0;49492.0;14766.0;34726.0;129350000.0;217400.0;50.0;257.0
9.0;1.0;32.0;49272.0;14705.0;34567.0;144250000.0;277000.0;53.0;298.0
12.0;2.0;34.0;48879.0;14534.0;34345.0;165200000.0;360800.0;48.0;419.0
15.0;3.0;37.0;48443.0;14410.0;34033.0;191250000.0;465000.0;57.0;521.0
18.0;1.0;38.0;47836.0;14183.0;33653.0;222400000.0;589600.0;54.0;623.0
21.0;0.0;38.0;47157.0;13972.0;33185.0;260200000.0;740800.0;75.0;756.0
24.0;1.0;39.0;46198.0;13597.0;32601.0;308850000.0;935400.0;93.0;973.0
27.0;0.0;39.0;45042.0;13197.0;31845.0;370450000.0;1181800.0;112.0;1232.0
30.0;0.0;39.0;43614.0;12705.0;30909.0;444950000.0;1479800.0;120.0;1490.0
33.0;0.0;39.0;41858.0;12098.0;29760.0;535900000.0;1843600.0;123.0;1819.0
36.0;0.0;39.0;39907.0;11454.0;28453.0;640100000.0;2260400.0;172.0;2084.0
39.0;0.0;39.0;37529.0;10606.0;26923.0;766050000.0;2764200.0;213.0;2519.0
42.0;1.0;40.0;34905.0;9767.0;25138.0;907050000.0;3328200.0;178.0;2820.0
45.0;0.0;40.0;31974.0;8776.0;23198.0;1061700000.0;3946800.0;237.0;3093.0
48.0;0.0;40.0;28783.0;7710.0;21073.0;1231250000.0;4625000.0;230.0;3391.0
51.0;0.0;40.0;25575.0;6632.0;18943.0;1403650000.0;5314600.0;276.0;3448.0
54.0;0.0;40.0;22287.0;5650.0;16637.0;1583700000.0;6034800.0;247.0;3601.0
57.0;1.0;41.0;19131.0;4706.0;14425.0;1758050000.0;6732200.0;249.0;3487.0
60.0;0.0;41.0;16125.0;3865.0;12260.0;1924050000.0;7396200.0;185.0;3320.0
63.0;0.0;41.0;13324.0;3081.0;10243.0;2080600000.0;8022400.0;191.0;3131.0
66.0;0.0;41.0;10822.0;2388.0;8434.0;2218350000.0;8573400.0;158.0;2755.0
69.0;0.0;41.0;8658.0;1826.0;6832.0;2341200000.0;9064800.0;157.0;2457.0
72.0;0.0;41.0;7003.0;1474.0;5529.0;2439650000.0;9458600.0;101.0;1969.0
75.0;0.0;41.0;5532.0;1077.0;4455.0;2524250000.0;9797000.0;94.0;1692.0
78.0;0.0;41.0;4324.0;794.0;3530.0;2592500000.0;10070000.0;70.0;1365.0
81.0;0.0;41.0;3401.0;596.0;2805.0;2646700000.0;10286800.0;54.0;1084.0
84.0;0.0;41.0;2681.0;508.0;2173.0;2691800000.0;10467200.0;45.0;902.0
87.0;0.0;41.0;2157.0;459.0;1698.0;2725450000.0;10601800.0;33.0;673.0
90.0;0.0;41.0;1758.0;430.0;1328.0;2752300000.0;10709200.0;24.0;537.0
93.0;0.0;41.0;1463.0;402.0;1061.0;2773950000.0;10795800.0;29.0;433.0
96.0;0.0;41.0;1194.0;358.0;836.0;2793450000.0;10873800.0;30.0;390.0
99.0;0.0;41.0;949.0;311.0;638.0;2809900000.0;10939600.0;28.0;329.0
102.0;0.0;41.0;725.0;240.0;485.0;2823500000.0;10994000.0;23.0;272.0
105.0;0.0;41.0;557.0;190.0;367.0;2834300000.0;11037200.0;20.0;216.0
108.0;0.0;41.0;515.0;228.0;287.0;2842100000.0;11068400.0;21.0;156.0
111.0;0.0;41.0;457.0;241.0;216.0;2850350000.0;11101400.0;24.0;165.0
114.0;0.0;41.0;388.0;205.0;183.0;2856950000.0;11127800.0;19.0;132.0
117.0;0.0;41.0;312.0;152.0;160.0;2862200000.0;11148800.0;16.0;105.0
120.0;0.0;41.0;294.0;159.0;135.0;2865950000.0;11163800.0;14.0;75.0
123.0;0.0;41.0;261.0;165.0;96.0;2870400000.0;11181600.0;11.0;89.0
126.0;0.0;41.0;268.0;197.0;71.0;2874000000.0;11196000.0;13.0;72.0
129.0;0.0;41.0;213.0;134.0;79.0;2877550000.0;11210200.0;22.0;71.0
132.0;0.0;41.0;175.0;114.0;61.0;2880950000.0;11223800.0;10.0;68.0
