Hubald model simulation data
""
starting_time = Tue Mar 12 11:42:46 2024
finishing_time = Wed Mar 13 14:01:07 2024
elapsed_time = 94700.49071502686 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
231.0;0.0;49.0;84160.0;45396.0;38764.0;104950000.0;210000.0;5.0;8.0;248.4488079547882
234.0;0.0;49.0;84593.0;45789.0;38804.0;105058000.0;212400.0;1.0;12.0;249.81426692008972
237.0;0.0;49.0;85030.0;46159.0;38871.0;105130000.0;214000.0;2.0;8.0;251.70781898498535
240.0;0.0;49.0;85468.0;46555.0;38913.0;105193000.0;215400.0;4.0;7.0;252.18495726585388
243.0;0.0;49.0;85907.0;46933.0;38974.0;105247000.0;216600.0;4.0;6.0;253.28646302223206
246.0;0.0;49.0;86340.0;47323.0;39017.0;105355000.0;219000.0;2.0;12.0;255.91291499137878
249.0;0.0;49.0;86776.0;47713.0;39063.0;105436000.0;220800.0;3.0;9.0;255.5600666999817
252.0;0.0;49.0;87212.0;48097.0;39115.0;105517000.0;222600.0;1.0;9.0;257.86895203590393
255.0;0.0;49.0;87643.0;48500.0;39143.0;105643000.0;225400.0;2.0;14.0;258.90880584716797
258.0;0.0;49.0;88079.0;48892.0;39187.0;105724000.0;227200.0;1.0;9.0;259.99146008491516
261.0;0.0;49.0;88516.0;49280.0;39236.0;105796000.0;228800.0;6.0;8.0;260.77834606170654
264.0;0.0;49.0;88952.0;49664.0;39288.0;105877000.0;230600.0;4.0;9.0;259.48108100891113
267.0;0.0;49.0;89390.0;50038.0;39352.0;105940000.0;232000.0;3.0;7.0;262.31814980506897
270.0;0.0;49.0;89826.0;50432.0;39394.0;106021000.0;233800.0;1.0;9.0;264.1247248649597
273.0;0.0;49.0;90260.0;50813.0;39447.0;106120000.0;236000.0;3.0;11.0;266.8077528476715
276.0;0.0;49.0;90697.0;51211.0;39486.0;106192000.0;237600.0;0.0;8.0;268.96817994117737
279.0;0.0;49.0;91133.0;51586.0;39547.0;106273000.0;239400.0;1.0;9.0;271.34481167793274
282.0;1.0;49.0;91560.0;51959.0;39601.0;106435000.0;243000.0;3.0;16.0;271.7108380794525
285.0;0.0;50.0;91995.0;52346.0;39649.0;106525000.0;245000.0;0.0;10.0;272.27969002723694
288.0;0.0;50.0;92428.0;52736.0;39692.0;106633000.0;247400.0;1.0;12.0;272.3580460548401
291.0;0.0;50.0;92864.0;53117.0;39747.0;106714000.0;249200.0;0.0;9.0;275.4021360874176
294.0;0.0;50.0;93295.0;53498.0;39797.0;106840000.0;252000.0;2.0;14.0;276.28281593322754
297.0;0.0;50.0;93731.0;53861.0;39870.0;106921000.0;253800.0;5.0;9.0;277.0115478038788
300.0;0.0;50.0;94154.0;54238.0;39916.0;107119000.0;258200.0;5.0;22.0;278.26689100265503
303.0;0.0;50.0;94591.0;54604.0;39987.0;107191000.0;259800.0;6.0;8.0;276.59973311424255
306.0;0.0;50.0;95023.0;54997.0;40026.0;107308000.0;262400.0;7.0;13.0;278.66529512405396
309.0;0.0;50.0;95457.0;55389.0;40068.0;107407000.0;264600.0;3.0;11.0;279.2307803630829
312.0;0.0;50.0;95890.0;55774.0;40116.0;107515000.0;267000.0;2.0;12.0;280.43178129196167
315.0;0.0;50.0;96325.0;56165.0;40160.0;107605000.0;269000.0;3.0;10.0;282.28062891960144
318.0;0.0;50.0;96758.0;56551.0;40207.0;107713000.0;271400.0;4.0;12.0;283.11627292633057
321.0;0.0;50.0;97198.0;56959.0;40239.0;107758000.0;272400.0;1.0;5.0;284.07111406326294
324.0;0.0;50.0;97632.0;57345.0;40287.0;107857000.0;274600.0;1.0;11.0;287.6935431957245
327.0;0.0;50.0;98063.0;57733.0;40330.0;107983000.0;277400.0;3.0;14.0;286.5795040130615
330.0;0.0;50.0;98495.0;58129.0;40366.0;108100000.0;280000.0;3.0;13.0;286.2252480983734
333.0;0.0;50.0;98928.0;58528.0;40400.0;108208000.0;282400.0;2.0;12.0;289.0813238620758
336.0;0.0;50.0;99368.0;58905.0;40463.0;108253000.0;283400.0;2.0;5.0;291.68477416038513
339.0;0.0;50.0;99797.0;59290.0;40507.0;108397000.0;286600.0;1.0;16.0;292.83907103538513
342.0;0.0;50.0;100223.0;59663.0;40560.0;108568000.0;290400.0;2.0;19.0;294.0091600418091
345.0;0.0;50.0;100654.0;60059.0;40595.0;108694000.0;293200.0;2.0;14.0;291.9661898612976
348.0;0.0;50.0;101080.0;60469.0;40611.0;108865000.0;297000.0;0.0;19.0;296.1182417869568
351.0;0.0;50.0;101508.0;60857.0;40651.0;109018000.0;300400.0;2.0;17.0;297.6270489692688
354.0;0.0;50.0;101940.0;61250.0;40690.0;109135000.0;303000.0;4.0;13.0;296.95449590682983
357.0;0.0;50.0;102369.0;61639.0;40730.0;109279000.0;306200.0;1.0;16.0;299.41659593582153
360.0;1.0;50.0;102800.0;62010.0;40790.0;109405000.0;309000.0;2.0;12.0;298.8033769130707
363.0;0.0;51.0;103224.0;62395.0;40829.0;109594000.0;313200.0;3.0;21.0;302.2447419166565
366.0;0.0;51.0;103651.0;62790.0;40861.0;109756000.0;316800.0;6.0;18.0;302.34309101104736
369.0;0.0;51.0;104081.0;63163.0;40918.0;109891000.0;319800.0;6.0;15.0;304.4444260597229
372.0;1.0;51.0;104508.0;63549.0;40959.0;110053000.0;323400.0;8.0;16.0;306.0997939109802
375.0;0.0;52.0;104936.0;63932.0;41004.0;110206000.0;326800.0;4.0;17.0;306.7580900192261
378.0;0.0;52.0;105364.0;64322.0;41042.0;110359000.0;330200.0;5.0;17.0;307.00290393829346
381.0;0.0;52.0;105793.0;64693.0;41100.0;110503000.0;333400.0;3.0;16.0;307.8219678401947
384.0;0.0;52.0;106219.0;65049.0;41170.0;110674000.0;337200.0;4.0;19.0;314.98379707336426
387.0;0.0;52.0;106652.0;65430.0;41222.0;110782000.0;339600.0;7.0;12.0;312.12351417541504
390.0;0.0;52.0;107079.0;65827.0;41252.0;110944000.0;343200.0;7.0;18.0;314.51740312576294
393.0;0.0;52.0;107499.0;66191.0;41308.0;111169000.0;348200.0;5.0;25.0;313.98394322395325
396.0;0.0;52.0;107924.0;66566.0;41358.0;111349000.0;352200.0;2.0;20.0;315.3495149612427
399.0;0.0;52.0;108348.0;66941.0;41407.0;111538000.0;356400.0;4.0;21.0;316.18862986564636
402.0;1.0;52.0;108773.0;67332.0;41441.0;111718000.0;360400.0;1.0;18.0;315.8061571121216
405.0;0.0;53.0;109195.0;67711.0;41484.0;111925000.0;365000.0;4.0;23.0;319.15794610977173
408.0;0.0;53.0;109619.0;68095.0;41524.0;112114000.0;369200.0;5.0;21.0;320.6639401912689
411.0;0.0;53.0;110051.0;68493.0;41558.0;112231000.0;371800.0;6.0;13.0;321.15594124794006
414.0;0.0;53.0;110464.0;68863.0;41601.0;112519000.0;378200.0;6.0;32.0;320.68172907829285
417.0;0.0;53.0;110898.0;69259.0;41639.0;112618000.0;380400.0;2.0;11.0;322.7337348461151
420.0;0.0;53.0;111326.0;69657.0;41669.0;112771000.0;383800.0;0.0;17.0;325.7325990200043
423.0;0.0;53.0;111747.0;70037.0;41710.0;112987000.0;388600.0;3.0;24.0;327.3704602718353
426.0;0.0;53.0;112169.0;70408.0;41761.0;113194000.0;393200.0;6.0;23.0;325.94597697257996
429.0;0.0;53.0;112586.0;70775.0;41811.0;113446000.0;398800.0;3.0;28.0;328.0527720451355
432.0;0.0;53.0;113008.0;71155.0;41853.0;113653000.0;403400.0;3.0;23.0;329.2959830760956
435.0;0.0;53.0;113434.0;71535.0;41899.0;113824000.0;407200.0;2.0;19.0;330.5024199485779
438.0;0.0;53.0;113854.0;71910.0;41944.0;114049000.0;412200.0;2.0;25.0;330.3341040611267
441.0;0.0;53.0;114274.0;72302.0;41972.0;114274000.0;417200.0;2.0;25.0;332.95785784721375
444.0;0.0;53.0;114698.0;72688.0;42010.0;114463000.0;421400.0;3.0;21.0;333.4072721004486
447.0;0.0;53.0;115121.0;73083.0;42038.0;114661000.0;425800.0;5.0;22.0;335.02498412132263
450.0;0.0;53.0;115552.0;73467.0;42085.0;114787000.0;428600.0;2.0;14.0;336.2877879142761
453.0;0.0;53.0;115973.0;73847.0;42126.0;115003000.0;433400.0;4.0;24.0;336.7471890449524
456.0;0.0;53.0;116395.0;74218.0;42177.0;115210000.0;438000.0;7.0;23.0;338.7484219074249
459.0;0.0;53.0;116802.0;74583.0;42219.0;115552000.0;445600.0;5.0;38.0;339.1896119117737
462.0;0.0;53.0;117221.0;74959.0;42262.0;115786000.0;450800.0;8.0;26.0;341.6649489402771
465.0;0.0;53.0;117645.0;75331.0;42314.0;115975000.0;455000.0;3.0;21.0;341.87231707572937
468.0;0.0;53.0;118055.0;75693.0;42362.0;116290000.0;462000.0;3.0;35.0;344.63219571113586
471.0;0.0;53.0;118473.0;76073.0;42400.0;116533000.0;467400.0;5.0;27.0;343.95283699035645
474.0;0.0;53.0;118892.0;76443.0;42449.0;116767000.0;472600.0;4.0;26.0;345.64879417419434
477.0;0.0;53.0;119310.0;76824.0;42486.0;117010000.0;478000.0;6.0;27.0;345.0126030445099
480.0;0.0;53.0;119724.0;77187.0;42537.0;117289000.0;484200.0;3.0;31.0;347.95897603034973
483.0;1.0;53.0;120143.0;77573.0;42570.0;117523000.0;489400.0;1.0;24.0;349.33203983306885
486.0;0.0;54.0;120563.0;77946.0;42617.0;117748000.0;494400.0;3.0;25.0;350.6909501552582
489.0;0.0;54.0;120986.0;78315.0;42671.0;117946000.0;498800.0;4.0;22.0;350.11787605285645
492.0;1.0;54.0;121405.0;78689.0;42716.0;118180000.0;504000.0;5.0;24.0;351.8049919605255
495.0;0.0;55.0;121828.0;79067.0;42761.0;118378000.0;508400.0;3.0;22.0;354.15363907814026
498.0;1.0;55.0;122241.0;79441.0;42800.0;118666000.0;514800.0;7.0;30.0;355.0143780708313
501.0;0.0;56.0;122653.0;79810.0;42843.0;118963000.0;521400.0;5.0;33.0;356.2509560585022
504.0;0.0;56.0;123070.0;80184.0;42886.0;119215000.0;527000.0;1.0;28.0;358.89554595947266
507.0;1.0;56.0;123473.0;80531.0;42942.0;119593000.0;535400.0;6.0;40.0;358.59634804725647
510.0;0.0;57.0;123889.0;80909.0;42980.0;119854000.0;541200.0;10.0;29.0;359.67131900787354
513.0;0.0;57.0;124300.0;81271.0;43029.0;120160000.0;548000.0;5.0;34.0;361.17627716064453
516.0;0.0;57.0;124708.0;81661.0;43047.0;120493000.0;555400.0;2.0;37.0;360.08819794654846
519.0;0.0;57.0;125126.0;82018.0;43108.0;120736000.0;560800.0;6.0;27.0;364.8241147994995
522.0;0.0;57.0;125543.0;82397.0;43146.0;120988000.0;566400.0;4.0;28.0;364.85926604270935
525.0;0.0;57.0;125962.0;82778.0;43184.0;121222000.0;571600.0;5.0;26.0;364.4313061237335
528.0;0.0;57.0;126368.0;83131.0;43237.0;121573000.0;579400.0;4.0;39.0;365.96156311035156
531.0;0.0;57.0;126781.0;83475.0;43306.0;121861000.0;585800.0;8.0;32.0;366.8020017147064
534.0;1.0;57.0;127185.0;83828.0;43357.0;122230000.0;594000.0;5.0;39.0;366.6965329647064
537.0;0.0;58.0;127591.0;84205.0;43386.0;122581000.0;601800.0;1.0;39.0;369.12318110466003
540.0;0.0;58.0;128000.0;84571.0;43429.0;122905000.0;609000.0;5.0;36.0;372.4149868488312
543.0;0.0;58.0;128396.0;84925.0;43471.0;123346000.0;618800.0;4.0;49.0;371.7903039455414
546.0;0.0;58.0;128803.0;85298.0;43505.0;123688000.0;626400.0;6.0;38.0;372.21894884109497
549.0;0.0;58.0;129206.0;85665.0;43541.0;124066000.0;634800.0;5.0;42.0;373.7522768974304
552.0;0.0;58.0;129616.0;86037.0;43579.0;124381000.0;641800.0;6.0;35.0;374.91171407699585
555.0;0.0;58.0;130027.0;86402.0;43625.0;124687000.0;648600.0;7.0;34.0;377.17475986480713
558.0;0.0;58.0;130424.0;86778.0;43646.0;125119000.0;658200.0;9.0;48.0;378.9697229862213
561.0;0.0;58.0;130818.0;87114.0;43704.0;125578000.0;668400.0;8.0;51.0;381.82565116882324
564.0;0.0;58.0;131227.0;87465.0;43762.0;125902000.0;675600.0;5.0;36.0;379.40328192710876
567.0;0.0;58.0;131630.0;87841.0;43789.0;126280000.0;684000.0;5.0;42.0;379.7002429962158
570.0;0.0;58.0;132029.0;88198.0;43831.0;126694000.0;693200.0;8.0;46.0;383.013503074646
573.0;0.0;58.0;132426.0;88567.0;43859.0;127126000.0;702800.0;2.0;48.0;383.1878309249878
576.0;0.0;58.0;132822.0;88918.0;43904.0;127567000.0;712600.0;6.0;49.0;385.3109669685364
579.0;0.0;58.0;133219.0;89257.0;43962.0;127999000.0;722200.0;3.0;48.0;387.8032109737396
582.0;0.0;58.0;133624.0;89609.0;44015.0;128359000.0;730200.0;6.0;40.0;386.7320168018341
585.0;1.0;58.0;134007.0;89950.0;44057.0;128917000.0;742600.0;11.0;60.0;385.7794041633606
588.0;0.0;59.0;134403.0;90296.0;44107.0;129358000.0;752400.0;4.0;49.0;388.3140048980713
591.0;0.0;59.0;134805.0;90674.0;44131.0;129745000.0;761000.0;7.0;43.0;388.3669521808624
594.0;0.0;59.0;135204.0;91037.0;44167.0;130159000.0;770200.0;9.0;46.0;390.36419677734375
597.0;0.0;59.0;135605.0;91402.0;44203.0;130555000.0;779000.0;6.0;44.0;392.1678469181061
600.0;0.0;59.0;135996.0;91757.0;44239.0;131041000.0;789800.0;8.0;54.0;394.54307413101196
603.0;0.0;59.0;136387.0;92107.0;44280.0;131527000.0;800600.0;9.0;54.0;394.15494894981384
606.0;0.0;59.0;136760.0;92434.0;44326.0;132175000.0;815000.0;8.0;72.0;394.3696587085724
609.0;0.0;59.0;137142.0;92771.0;44371.0;132742000.0;827600.0;7.0;63.0;394.9820668697357
612.0;0.0;59.0;137532.0;93123.0;44409.0;133237000.0;838600.0;6.0;55.0;396.6724021434784
615.0;0.0;59.0;137922.0;93479.0;44443.0;133732000.0;849600.0;8.0;55.0;398.17418122291565
618.0;1.0;59.0;138318.0;93843.0;44475.0;134173000.0;859400.0;14.0;47.0;400.53842401504517
621.0;0.0;60.0;138701.0;94187.0;44514.0;134731000.0;871800.0;9.0;62.0;402.1380479335785
624.0;0.0;60.0;139093.0;94559.0;44534.0;135208000.0;882400.0;8.0;53.0;403.46089601516724
627.0;0.0;60.0;139491.0;94929.0;44562.0;135631000.0;891800.0;4.0;47.0;403.487676858902
630.0;0.0;60.0;139880.0;95277.0;44603.0;136135000.0;903000.0;7.0;56.0;403.23163533210754
633.0;0.0;60.0;140267.0;95614.0;44653.0;136657000.0;914600.0;11.0;58.0;404.7351212501526
636.0;0.0;60.0;140642.0;95962.0;44680.0;137287000.0;928600.0;5.0;70.0;406.1237270832062
639.0;0.0;60.0;141020.0;96307.0;44713.0;137890000.0;942000.0;9.0;67.0;406.9935312271118
642.0;0.0;60.0;141401.0;96659.0;44742.0;138466000.0;954800.0;6.0;64.0;410.66635394096375
645.0;0.0;60.0;141785.0;96998.0;44787.0;139015000.0;967000.0;5.0;61.0;410.7100019454956
648.0;0.0;60.0;142154.0;97338.0;44816.0;139699000.0;982200.0;5.0;76.0;408.89248180389404
651.0;0.0;60.0;142522.0;97673.0;44849.0;140401000.0;997800.0;5.0;78.0;412.38132882118225
654.0;0.0;60.0;142903.0;98039.0;44864.0;140977000.0;1010600.0;6.0;64.0;411.1940619945526
657.0;0.0;60.0;143282.0;98383.0;44899.0;141571000.0;1023800.0;5.0;66.0;415.087938785553
660.0;0.0;60.0;143645.0;98705.0;44940.0;142309000.0;1040200.0;13.0;82.0;414.36478996276855
663.0;0.0;60.0;144026.0;99054.0;44972.0;142885000.0;1053000.0;11.0;64.0;415.79898715019226
666.0;0.0;60.0;144396.0;99407.0;44989.0;143560000.0;1068000.0;6.0;75.0;416.7734651565552
669.0;0.0;60.0;144761.0;99729.0;45032.0;144280000.0;1084000.0;5.0;80.0;418.52129316329956
672.0;0.0;60.0;145130.0;100057.0;45073.0;144964000.0;1099200.0;7.0;76.0;421.164678812027
675.0;0.0;60.0;145487.0;100384.0;45103.0;145756000.0;1116800.0;10.0;88.0;419.96388697624207
678.0;0.0;60.0;145841.0;100715.0;45126.0;146575000.0;1135000.0;9.0;91.0;420.50047183036804
