Hubald model simulation data
""
starting_time = Sat Mar  9 21:07:48 2024
finishing_time = Sun Mar 10 01:52:12 2024
elapsed_time = 17064.63496375084 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
159.0;0.0;43.0;54321.0;18953.0;35368.0;102322000.0;151600.0;0.0;3.0;44.16983604431152
162.0;0.0;43.0;54404.0;19032.0;35372.0;102340000.0;152000.0;2.0;2.0;44.41778087615967
165.0;0.0;43.0;54486.0;19110.0;35376.0;102367000.0;152600.0;1.0;3.0;44.174046993255615
168.0;0.0;43.0;54568.0;19182.0;35386.0;102394000.0;153200.0;3.0;3.0;44.22064995765686
171.0;1.0;43.0;54644.0;19256.0;35388.0;102475000.0;155000.0;1.0;7.0;44.69453501701355
174.0;0.0;44.0;54725.0;19332.0;35393.0;102511000.0;155800.0;0.0;4.0;44.22571897506714
177.0;0.0;44.0;54806.0;19407.0;35399.0;102547000.0;156600.0;0.0;4.0;44.3078179359436
180.0;0.0;44.0;54890.0;19486.0;35404.0;102556000.0;156800.0;2.0;1.0;44.50734090805054
183.0;0.0;44.0;54973.0;19550.0;35423.0;102574000.0;157200.0;2.0;2.0;44.16497993469238
186.0;0.0;44.0;55053.0;19624.0;35429.0;102619000.0;158200.0;1.0;5.0;44.44511413574219
189.0;0.0;44.0;55131.0;19695.0;35436.0;102682000.0;159600.0;1.0;7.0;44.83405780792236
192.0;0.0;44.0;55210.0;19764.0;35446.0;102736000.0;160800.0;3.0;6.0;44.63289999961853
195.0;0.0;44.0;55286.0;19835.0;35451.0;102817000.0;162600.0;3.0;9.0;44.495572090148926
198.0;1.0;44.0;55365.0;19905.0;35460.0;102871000.0;163800.0;1.0;4.0;45.15693998336792
201.0;0.0;45.0;55444.0;19980.0;35464.0;102925000.0;165000.0;1.0;6.0;44.809426069259644
204.0;0.0;45.0;55525.0;20050.0;35475.0;102961000.0;165800.0;0.0;4.0;44.77114224433899
207.0;0.0;45.0;55604.0;20112.0;35492.0;103015000.0;167000.0;3.0;6.0;45.33992290496826
210.0;0.0;45.0;55680.0;20185.0;35495.0;103096000.0;168800.0;1.0;9.0;45.05848026275635
213.0;0.0;45.0;55760.0;20251.0;35509.0;103141000.0;169800.0;0.0;5.0;45.07714009284973
216.0;0.0;45.0;55842.0;20329.0;35513.0;103168000.0;170400.0;1.0;3.0;45.241698026657104
219.0;1.0;45.0;55922.0;20403.0;35519.0;103213000.0;171400.0;0.0;3.0;45.00735783576965
222.0;0.0;46.0;56003.0;20480.0;35523.0;103249000.0;172200.0;0.0;4.0;45.4983971118927
225.0;0.0;46.0;56082.0;20549.0;35533.0;103303000.0;173400.0;1.0;6.0;45.44347810745239
228.0;0.0;46.0;56161.0;20619.0;35542.0;103357000.0;174600.0;0.0;6.0;45.675758838653564
231.0;0.0;46.0;56241.0;20688.0;35553.0;103402000.0;175600.0;3.0;5.0;45.28598880767822
234.0;0.0;46.0;56323.0;20761.0;35562.0;103438000.0;176400.0;3.0;4.0;45.58644986152649
237.0;0.0;46.0;56402.0;20826.0;35576.0;103492000.0;177600.0;1.0;6.0;45.48800277709961
240.0;0.0;46.0;56481.0;20902.0;35579.0;103546000.0;178800.0;1.0;6.0;45.81429600715637
243.0;0.0;46.0;56559.0;20975.0;35584.0;103609000.0;180200.0;1.0;7.0;45.66882109642029
246.0;1.0;46.0;56638.0;21046.0;35592.0;103663000.0;181400.0;1.0;4.0;45.68573188781738
249.0;1.0;47.0;56712.0;21125.0;35587.0;103762000.0;183600.0;0.0;9.0;45.654905796051025
252.0;0.0;48.0;56788.0;21191.0;35597.0;103843000.0;185400.0;1.0;9.0;45.947274923324585
255.0;0.0;48.0;56867.0;21269.0;35598.0;103897000.0;186600.0;0.0;6.0;45.83463406562805
258.0;0.0;48.0;56942.0;21337.0;35605.0;103987000.0;188600.0;2.0;10.0;46.017413854599
261.0;0.0;48.0;57022.0;21406.0;35616.0;104032000.0;189600.0;0.0;5.0;45.75223207473755
264.0;0.0;48.0;57102.0;21482.0;35620.0;104077000.0;190600.0;0.0;5.0;45.97941517829895
267.0;0.0;48.0;57183.0;21558.0;35625.0;104113000.0;191400.0;1.0;4.0;45.63365602493286
270.0;0.0;48.0;57261.0;21631.0;35630.0;104176000.0;192800.0;0.0;7.0;46.25167202949524
273.0;1.0;48.0;57340.0;21706.0;35634.0;104230000.0;194000.0;0.0;4.0;46.01783585548401
276.0;0.0;49.0;57417.0;21778.0;35639.0;104302000.0;195600.0;1.0;8.0;45.92641305923462
279.0;0.0;49.0;57497.0;21846.0;35651.0;104347000.0;196600.0;0.0;5.0;46.00610399246216
282.0;0.0;49.0;57579.0;21919.0;35660.0;104374000.0;197200.0;0.0;3.0;46.3252649307251
285.0;0.0;49.0;57660.0;21992.0;35668.0;104410000.0;198000.0;1.0;4.0;45.81886100769043
288.0;0.0;49.0;57740.0;22068.0;35672.0;104455000.0;199000.0;0.0;5.0;45.805445194244385
291.0;0.0;49.0;57822.0;22141.0;35681.0;104482000.0;199600.0;1.0;3.0;46.204038858413696
294.0;0.0;49.0;57898.0;22209.0;35689.0;104563000.0;201400.0;2.0;9.0;45.942845821380615
297.0;1.0;49.0;57975.0;22282.0;35693.0;104635000.0;203000.0;1.0;6.0;46.193788051605225
300.0;0.0;50.0;58054.0;22359.0;35695.0;104689000.0;204200.0;2.0;6.0;46.31590795516968
