-3.627412725371677027e-01,-4.622579202509013996e-01,1.978991436733161802e-01,-8.867041706605975904e-01,9.106342285086171939e-01,8.563229438305624761e-03
-3.742991788121657892e-02,9.571224018662762845e-01,-9.479290633621981765e-01,-1.249862283034804955e-01,3.162743936531556832e-01,-2.613334088481620299e-01
-4.980857715916000572e-01,-8.523803200087646248e-01,8.602601455254716978e-01,-5.088040490436231966e-01,1.089176117921000220e-01,1.206906364991517516e-01
6.258882575821895777e-01,7.633901474732552872e-01,-5.841451097200189846e-01,3.231889879703441215e-01,5.167575638642531999e-01,-5.592712765693107491e-01
3.917670586100436281e-01,9.170146670343755080e-01,-9.179608357397570639e-01,3.840775226578495571e-01,6.218099256204868974e-02,-1.075572267811086419e-01
3.041657191941086746e-01,-8.987521229148641710e-01,8.601065062945687512e-01,1.165908771018716594e-01,4.095119205797083661e-01,4.226714905605072903e-01
5.504196580134983474e-01,-8.180498972458313256e-01,7.486435252287781950e-01,3.951562866181179690e-01,3.695552356621825130e-01,4.179065383100206144e-01
2.582302670156312319e-01,-9.212184277115760267e-01,9.163775291566496062e-01,1.381988327855798171e-01,3.058910807032297341e-01,3.636725052314449536e-01
-4.432833124105667322e-01,4.329843170266174934e-01,-8.937381946470807081e-01,-2.806846291347030453e-01,6.878912971751273420e-02,-8.565866682224909656e-01
-9.084106012568955446e-01,1.094826826057536950e-01,-3.886962474196014039e-01,-5.765848418762882233e-01,1.539656025416242524e-01,-8.096687361680352524e-01
3.343560904006814827e-01,7.106796755768297613e-01,-3.416157463304279052e-01,-5.207253447458793927e-01,8.783533950928157363e-01,-4.730533945140835139e-01
-6.234891329550519279e-01,-5.782464148548238647e-01,7.604562721739875908e-01,-6.048322971277944049e-01,1.815697089224957428e-01,5.475481495345030369e-01
-5.850588342008848919e-01,7.247936049331563657e-01,-6.992723148342488981e-01,-6.780777678725735669e-01,4.107607457265757822e-01,-1.220031596514934147e-01
-9.955945111807474879e-01,-9.349218781183502025e-02,9.303848987298660167e-02,-9.944724499372392668e-01,1.163652477857656659e-02,-4.778867160720824681e-02
-8.588641458773681459e-01,-4.611428958127178346e-01,-3.975157664070103070e-02,-3.739216466970050057e-01,5.106585856332169771e-01,-8.046923833197757725e-01
-8.969791619797223836e-01,2.207385915357656103e-01,-4.227380121944699365e-01,-6.817286983852425264e-01,1.293095356886843350e-01,-6.975101834416249647e-01
-8.475801103934941239e-01,3.604841647748064370e-01,-1.553515869839152130e-01,-8.702606353778128412e-01,5.074188022599590564e-01,3.357046223369820614e-01
-5.967561349381986791e-01,-7.137597300523587096e-01,7.681252537288321136e-01,-6.402886916441731247e-01,2.320898748279204837e-01,2.838616548746535351e-01
-7.914300290665265969e-01,4.024493396396066625e-01,-1.041103869145762473e-01,-8.304260259731628402e-01,6.023284290387213025e-01,3.852624357630320961e-01
