3.000000000000000000e+00,4.477000000000000000e+03,5.158912094183065733e-07
3.500000000000000000e+01,6.003000000000000000e+03,1.141749166944094895e-05
4.400000000000000000e+01,9.076000000000000000e+03,4.694318959543863912e-04
7.300000000000000000e+01,7.220000000000000000e+02,2.372944753337158375e-05
1.170000000000000000e+02,4.039000000000000000e+03,1.324184095707892084e-10
1.410000000000000000e+02,4.112000000000000000e+03,5.906108802022913551e-08
1.820000000000000000e+02,4.567000000000000000e+03,5.004609171521678945e-09
2.150000000000000000e+02,9.735000000000000000e+03,6.349218928392019734e-10
2.340000000000000000e+02,9.374000000000000000e+03,1.026333718012750751e-08
2.840000000000000000e+02,3.854000000000000000e+03,1.023477087036539501e-05
3.370000000000000000e+02,9.000000000000000000e+03,1.302375128287014405e-05
3.390000000000000000e+02,7.726000000000000000e+03,5.612110776098688802e-10
3.460000000000000000e+02,4.888000000000000000e+03,1.562500351326434611e-09
4.570000000000000000e+02,8.319000000000000000e+03,1.006595917729669054e-10
5.110000000000000000e+02,1.997000000000000000e+03,3.174567435593189657e-07
5.520000000000000000e+02,2.675000000000000000e+03,1.307172103243370298e-02
5.520000000000000000e+02,9.545000000000000000e+03,1.000000000000000000e+00
5.710000000000000000e+02,9.774000000000000000e+03,5.219726697536231086e-07
5.880000000000000000e+02,8.709000000000000000e+03,1.956285681806724241e-03
5.990000000000000000e+02,8.904000000000000000e+03,2.371405627954459305e-05
6.530000000000000000e+02,8.686000000000000000e+03,3.134904838830721019e-06
6.550000000000000000e+02,1.907000000000000000e+03,1.992692923131755833e-04
7.190000000000000000e+02,8.991000000000000000e+03,4.669625817133038481e-07
7.320000000000000000e+02,3.275000000000000000e+03,3.191956069380641470e-01
7.410000000000000000e+02,7.475000000000000000e+03,2.630523576740984026e-10
8.350000000000000000e+02,2.467000000000000000e+03,2.395630360751965782e-10
8.740000000000000000e+02,4.572000000000000000e+03,8.484888347481955861e-10
8.830000000000000000e+02,6.946000000000000000e+03,3.321084296459275720e-09
8.950000000000000000e+02,2.409000000000000000e+03,6.273981334459222126e-10
9.230000000000000000e+02,7.559000000000000000e+03,8.109769490394214131e-07
9.670000000000000000e+02,6.249000000000000000e+03,9.999999999772219983e-01
9.690000000000000000e+02,5.914000000000000000e+03,7.578773164595986600e-10
1.005000000000000000e+03,2.420000000000000000e+03,3.299227557818085188e-10
1.073000000000000000e+03,3.174000000000000000e+03,3.744311256603793936e-07
1.108000000000000000e+03,5.253000000000000000e+03,6.572939743598738005e-07
1.131000000000000000e+03,9.952000000000000000e+03,4.032126892715703903e-04
1.155000000000000000e+03,1.927000000000000000e+03,8.436663951894018965e-06
1.228000000000000000e+03,9.480000000000000000e+03,1.854435788178565581e-03
1.236000000000000000e+03,3.022000000000000000e+03,1.443414499036066445e-09
1.292000000000000000e+03,7.045000000000000000e+03,1.613152682655716319e-06
1.298000000000000000e+03,5.856000000000000000e+03,6.087683381839070762e-07
1.298000000000000000e+03,9.093000000000000000e+03,1.408873018249323650e-10
1.314000000000000000e+03,7.578000000000000000e+03,3.303522122521940219e-09
1.334000000000000000e+03,4.299000000000000000e+03,5.890456122870091349e-09
1.343000000000000000e+03,4.259000000000000000e+03,4.573763590087764896e-10
1.366000000000000000e+03,8.320000000000000000e+03,8.417367939139719368e-04
1.437000000000000000e+03,5.258000000000000000e+03,1.758373522342537854e-07
1.467000000000000000e+03,9.137000000000000000e+03,5.476419762118212020e-09
1.497000000000000000e+03,8.381000000000000000e+03,1.920703951441282697e-08
1.502000000000000000e+03,7.104000000000000000e+03,1.548351261870806184e-06
1.512000000000000000e+03,4.867000000000000000e+03,7.328765581071650104e-06
1.522000000000000000e+03,3.709000000000000000e+03,3.203749265878741426e-09
1.541000000000000000e+03,9.098000000000000000e+03,1.097123492055374072e-08
1.559000000000000000e+03,8.472000000000000000e+03,7.261977352790438545e-09
1.668000000000000000e+03,3.071000000000000000e+03,9.991416766857106335e-01
1.675000000000000000e+03,5.869000000000000000e+03,6.532747220266754695e-03
1.705000000000000000e+03,3.467000000000000000e+03,4.815472539609899627e-07
1.705000000000000000e+03,4.839000000000000000e+03,2.549452871036805846e-10
1.724000000000000000e+03,8.597000000000000000e+03,3.535760373374330356e-08
1.731000000000000000e+03,9.265000000000000000e+03,5.612242302587278076e-04
1.733000000000000000e+03,4.200000000000000000e+03,7.262457080159379075e-09
1.767000000000000000e+03,6.273000000000000000e+03,2.607354332440081635e-10
1.834000000000000000e+03,7.416000000000000000e+03,6.492075544496045403e-01
1.859000000000000000e+03,2.086000000000000000e+03,6.363493731953440147e-09
1.870000000000000000e+03,3.860000000000000000e+03,3.602051990014842886e-10
1.885000000000000000e+03,9.192000000000000000e+03,1.874555627123797308e-05
1.909000000000000000e+03,4.901000000000000000e+03,3.802057416005588664e-03
1.913000000000000000e+03,4.754000000000000000e+03,1.454876086270928681e-08
1.946000000000000000e+03,7.863000000000000000e+03,2.553339549793420815e-07
1.955000000000000000e+03,7.545000000000000000e+03,6.264997491212120906e-05
1.963000000000000000e+03,6.258000000000000000e+03,1.505071622887044214e-09
1.987000000000000000e+03,4.998000000000000000e+03,1.538564906589101611e-07
2.015000000000000000e+03,8.620000000000000000e+03,1.433627469619169759e-04
2.019000000000000000e+03,9.417000000000000000e+03,2.638874183602535339e-05
2.027000000000000000e+03,8.843000000000000000e+03,2.449611913313276546e-07
2.073000000000000000e+03,7.408000000000000000e+03,1.513122960261625849e-10
2.092000000000000000e+03,9.453000000000000000e+03,1.333343435661049625e-10
2.126000000000000000e+03,7.198000000000000000e+03,1.311315289365122538e-05
2.147000000000000000e+03,9.676000000000000000e+03,2.200702892773964692e-05
2.155000000000000000e+03,2.504000000000000000e+03,6.136002816958807671e-10
2.171000000000000000e+03,3.304000000000000000e+03,3.227225153779045286e-09
2.317000000000000000e+03,7.206000000000000000e+03,2.376010055371580165e-09
2.332000000000000000e+03,8.697000000000000000e+03,4.215286132369655547e-07
2.368000000000000000e+03,9.859000000000000000e+03,4.496530536801657263e-08
2.386000000000000000e+03,5.768000000000000000e+03,9.972446750589126774e-01
2.407000000000000000e+03,3.502000000000000000e+03,2.208839485871028074e-04
2.412000000000000000e+03,5.197000000000000000e+03,1.998035868866487874e-06
2.417000000000000000e+03,5.078000000000000000e+03,1.761892609608572968e-05
2.454000000000000000e+03,9.148000000000000000e+03,1.954068868104119616e-05
2.474000000000000000e+03,6.989000000000000000e+03,3.314169660928456551e-07
2.475000000000000000e+03,2.626000000000000000e+03,3.373649297736536212e-04
2.541000000000000000e+03,3.053000000000000000e+03,6.497037574604291876e-09
2.586000000000000000e+03,4.019000000000000000e+03,2.938130963807017437e-03
2.597000000000000000e+03,4.346000000000000000e+03,4.838551115327049956e-09
2.613000000000000000e+03,6.587000000000000000e+03,1.537068340606850825e-05
2.634000000000000000e+03,9.358000000000000000e+03,7.050800402419454826e-07
2.655000000000000000e+03,3.445000000000000000e+03,2.172037323644460116e-05
2.688000000000000000e+03,5.014000000000000000e+03,4.680171805659938400e-10
2.690000000000000000e+03,3.143000000000000000e+03,3.081768440438281687e-08
2.715000000000000000e+03,6.938000000000000000e+03,1.446264449311840394e-07
2.724000000000000000e+03,6.831000000000000000e+03,5.088522106926010036e-01
2.764000000000000000e+03,4.410000000000000000e+03,1.033550246529957306e-03
2.786000000000000000e+03,9.690000000000000000e+03,2.825399914030413129e-10
2.822000000000000000e+03,7.550000000000000000e+03,1.928898142719152053e-01
2.843000000000000000e+03,9.665000000000000000e+03,1.362449889883432519e-04
2.991000000000000000e+03,3.238000000000000000e+03,1.038658048457818950e-10
3.022000000000000000e+03,1.236000000000000000e+03,1.443414499036066445e-09
3.053000000000000000e+03,2.541000000000000000e+03,6.497037574604291876e-09
3.071000000000000000e+03,1.668000000000000000e+03,9.991416766857106335e-01
3.074000000000000000e+03,3.260000000000000000e+03,1.904710014044574962e-05
3.074000000000000000e+03,4.676000000000000000e+03,1.147401586742979873e-06
3.078000000000000000e+03,8.727000000000000000e+03,1.084835313802656742e-07
3.080000000000000000e+03,8.438000000000000000e+03,7.782402056122350587e-09
3.087000000000000000e+03,6.149000000000000000e+03,6.305231449177384206e-07
3.099000000000000000e+03,3.427000000000000000e+03,1.380814610429936806e-07
3.116000000000000000e+03,4.081000000000000000e+03,2.301969281859328476e-09
3.143000000000000000e+03,2.690000000000000000e+03,3.081768440438281687e-08
3.158000000000000000e+03,8.085000000000000000e+03,4.039723222604152397e-09
3.162000000000000000e+03,8.976000000000000000e+03,4.947050769033012330e-09
3.165000000000000000e+03,3.241000000000000000e+03,3.419703698773757239e-04
3.174000000000000000e+03,1.073000000000000000e+03,3.744311256603793936e-07
3.220000000000000000e+03,5.205000000000000000e+03,2.264404219687321529e-10
3.250000000000000000e+03,9.575000000000000000e+03,1.042152963925957465e-08
3.275000000000000000e+03,7.320000000000000000e+02,3.191956069380641470e-01
3.300000000000000000e+03,7.385000000000000000e+03,1.490041521279295011e-07
3.304000000000000000e+03,2.171000000000000000e+03,3.227225153779045286e-09
3.338000000000000000e+03,5.683000000000000000e+03,2.151877167289040216e-05
3.445000000000000000e+03,2.655000000000000000e+03,2.172037323644460116e-05
3.448000000000000000e+03,8.773000000000000000e+03,2.604032545150403166e-10
3.467000000000000000e+03,1.705000000000000000e+03,4.815472539609899627e-07
3.502000000000000000e+03,2.407000000000000000e+03,2.208839485871028074e-04
3.511000000000000000e+03,9.564000000000000000e+03,7.942476454303459832e-09
3.556000000000000000e+03,7.102000000000000000e+03,2.669451237835573920e-08
3.609000000000000000e+03,4.801000000000000000e+03,7.254019607216832810e-10
3.619000000000000000e+03,9.588000000000000000e+03,1.740229734981113552e-06
3.693000000000000000e+03,4.508000000000000000e+03,3.415195069633725211e-06
3.706000000000000000e+03,8.530000000000000000e+03,2.217277472738032884e-09
3.709000000000000000e+03,1.522000000000000000e+03,3.203749265878741426e-09
3.712000000000000000e+03,4.959000000000000000e+03,3.308747951913382224e-05
3.747000000000000000e+03,5.600000000000000000e+03,8.756763849149251655e-06
