7.513365240677403286e+06,2.995425770923063058e-01,1.144913790512565921e+00,1.561393015591153954e+00,1.094122233442700987e+00,-6.483187458849095492e+03,1.000000000000000000e+00
6.622209030956000090e+06,2.628292587732619090e-01,4.227543426778367919e-01,2.261361653636513758e+00,2.365977474295341665e+00,-5.364647060273499847e+03,1.000000000000000000e+00
6.974012366631872021e+06,1.125385859991166054e-01,1.632955915790541279e-01,7.341686292045245255e-01,1.368114990782943297e+00,-5.797768855320270632e+03,1.000000000000000000e+00
7.533295633169325069e+06,5.743995726817868741e-02,8.655639222682187661e-01,2.395683777216141230e+00,2.930315297089332027e+00,-6.509001082532969122e+03,1.000000000000000000e+00
6.913321412613625638e+06,1.017307720245686914e-01,1.245596506634121803e-01,2.617416712263894940e+00,2.494985852115525038e+00,-5.722251609217946680e+03,1.000000000000000000e+00
8.029772719781053253e+06,5.710923964305959083e-02,6.292222071213794399e-01,7.695861764334049893e-01,5.664015094926776461e-01,7.162946485785526420e+03,1.000000000000000000e+00
6.796425427301679738e+06,4.279427066305117877e-02,5.918149439226029207e-01,7.240736932934389580e-01,3.036978019341522450e-01,-5.577732230297666320e+03,1.000000000000000000e+00
7.902954976333461702e+06,1.488262911724913410e-03,4.952056771008133684e-01,6.993142921698757286e-01,6.590058802709545249e-01,6.993926901145598094e+03,0.000000000000000000e+00
7.518813260717436671e+06,4.459690879426536636e-02,1.033986158872890915e+00,3.061458527575635191e+00,1.151408827246524824e+00,6.490240277948786570e+03,0.000000000000000000e+00
7.706206749504493549e+06,1.173299284470889631e-01,9.687486721590009564e-01,2.953677483489326239e+00,5.115920351775610220e-01,-6.734382998536727428e+03,1.000000000000000000e+00
7.016072754217189737e+06,3.103056329287149154e-02,1.502070560961154211e+00,2.064820544709061512e+00,2.472278772635056576e+00,-5.850297521561025860e+03,1.000000000000000000e+00
7.787278662569556385e+06,5.133943231766403131e-02,6.148890116266469974e-01,3.201942565994753687e-01,1.993027009891223944e+00,6.840934010319272602e+03,0.000000000000000000e+00
7.939786782299058512e+06,1.010305389209820992e-01,4.428279996249926409e-01,1.859514708436505348e+00,2.127291972411637033e+00,-7.042876729839164909e+03,0.000000000000000000e+00
8.122690220297686756e+06,1.521325676815608006e-02,4.920486918553686889e-02,2.902741262622833496e+00,1.453935880853973461e-01,-7.287635842691345715e+03,0.000000000000000000e+00
8.201862285854807124e+06,2.685507366879183455e-01,1.263149551942035709e+00,2.576119025066305301e+00,2.361042701832881396e-01,-7.394444211121895023e+03,0.000000000000000000e+00
8.139194069220947102e+06,1.455618053222491881e-01,7.886395981271449029e-01,2.958286421609357397e+00,5.703445511425244696e-01,-7.309857873355337688e+03,0.000000000000000000e+00
7.103476134873777628e+06,2.738937435387503450e-01,6.540645936589536413e-01,9.863146361025827424e-01,2.446993025261460897e+00,-5.959958227354669361e+03,0.000000000000000000e+00
8.062192956867733970e+06,2.644233416126279268e-01,3.754217093730677357e-01,6.853905791470105147e-01,1.580995946272560237e+00,-7.206370878169006573e+03,0.000000000000000000e+00
7.527398104081680998e+06,2.116938231633225254e-03,7.966257877781568464e-01,1.001751435594580242e+00,2.442574250998306606e+00,6.501359106596225502e+03,0.000000000000000000e+00
6.640411434912659228e+06,1.093707569111546235e-01,7.344994205440971147e-01,2.486468973072278654e+00,4.516444975972516707e-01,5.386780885351734469e+03,1.000000000000000000e+00
7.432048424652654678e+06,2.453253215071408699e-01,9.685703390282446312e-01,2.895112786461840226e+00,2.916337942110204917e+00,-6.378221884073755973e+03,0.000000000000000000e+00
6.799102754394723102e+06,1.609506225280550595e-01,1.148160042984003093e+00,3.041063947463014117e+00,2.305975951906342303e+00,5.581028422766898075e+03,1.000000000000000000e+00
7.219260176083326340e+06,2.353919016720523172e-01,9.887578194108965768e-01,1.525713353293234098e+00,2.970670663645179399e+00,6.106268091745556376e+03,1.000000000000000000e+00
7.712442537957035005e+06,2.272032119452952470e-01,7.130129341846508373e-01,3.080833030793986183e+00,1.354510474043351120e+00,6.742558748931282935e+03,0.000000000000000000e+00
6.991388804037501104e+06,1.965908114020151476e-01,1.554055028483018575e+00,2.635029622661637205e+00,2.947420143611909626e-01,-5.819450913657825367e+03,1.000000000000000000e+00
6.947106603314097971e+06,2.751626143486777254e-01,3.288341046812381929e-01,1.480793709140874270e+00,1.731921356319900296e+00,-5.764249519014316320e+03,0.000000000000000000e+00
7.512737258039047942e+06,2.524545520456344394e-01,8.961433721906284511e-01,1.818478939058535415e+00,8.008367034281819175e-01,6.482374658467130757e+03,1.000000000000000000e+00
7.651890625439330935e+06,1.961176710203937079e-01,1.561313145291205462e+00,2.929026942890068153e+00,1.579278531961890164e-01,-6.663309066580480248e+03,0.000000000000000000e+00
6.627485749801041558e+06,1.175768700449516951e-01,2.789998818615226361e-01,1.021723377716458714e+00,2.221430720136997827e+00,-5.371060336963817463e+03,1.000000000000000000e+00
6.574739206538301893e+06,9.985349481620088563e-02,1.256694132284675192e+00,2.369529854130248747e+00,2.749158584522914506e+00,5.307067646847892320e+03,1.000000000000000000e+00
8.020810541930027306e+06,5.111192991018522619e-02,3.380044550252661040e-01,2.747913823468915773e+00,1.467902794354102980e+00,-7.150957786956505515e+03,1.000000000000000000e+00
8.115398830279244110e+06,1.582315862555831731e-01,7.493467908363687924e-01,6.105171493037305774e-01,2.391943821119290714e+00,-7.277825348757087340e+03,0.000000000000000000e+00
7.555956800945626572e+06,1.261629598825698417e-01,8.530969154674373778e-01,2.696718895053498710e-01,1.181089653985159194e+00,-6.538393086385171955e+03,0.000000000000000000e+00
