Hubald model simulation data
""
starting_time = Mon Nov 13 14:42:16 2023
finishing_time = Tue Nov 14 15:41:04 2023
elapsed_time = 89928.20964312553 s
starting_sats = 10000
sigma = 5000
fragment_collision_prob = 0.001
active_percentage = 0.4
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 1000
deorbits_per_timestep = 50

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
0.0;8.0;8.0;9983.0;4017.0;5966.0;1000100000.0;100400.0;7.0;2.0
3.0;2.0;10.0;10573.0;4627.0;5946.0;1000250000.0;101000.0;9.0;3.0
6.0;0.0;10.0;10845.0;4917.0;5928.0;1000350000.0;101400.0;6.0;2.0
9.0;1.0;11.0;11091.0;5185.0;5906.0;1000600000.0;102400.0;7.0;5.0
12.0;0.0;11.0;11691.0;5783.0;5908.0;1000850000.0;103400.0;15.0;5.0
15.0;1.0;12.0;11914.0;6029.0;5885.0;1000900000.0;103600.0;16.0;1.0
18.0;0.0;12.0;12792.0;6933.0;5859.0;1001150000.0;104600.0;13.0;5.0
21.0;1.0;13.0;13755.0;7901.0;5854.0;1001200000.0;104800.0;13.0;1.0
24.0;0.0;13.0;14557.0;8679.0;5878.0;1001500000.0;106000.0;30.0;6.0
27.0;0.0;13.0;15401.0;9535.0;5866.0;1001600000.0;106400.0;26.0;2.0
30.0;0.0;13.0;15797.0;9941.0;5856.0;1001850000.0;107400.0;27.0;5.0
33.0;1.0;14.0;16411.0;10564.0;5847.0;1002150000.0;108600.0;28.0;6.0
36.0;1.0;15.0;16543.0;10687.0;5856.0;1002550000.0;110200.0;24.0;8.0
39.0;0.0;15.0;17188.0;11327.0;5861.0;1002800000.0;111200.0;36.0;5.0
42.0;0.0;15.0;17161.0;11331.0;5830.0;1003200000.0;112800.0;23.0;8.0
45.0;1.0;16.0;17883.0;12034.0;5849.0;1003400000.0;113600.0;24.0;4.0
48.0;1.0;17.0;18066.0;12224.0;5842.0;1003850000.0;115400.0;30.0;9.0
51.0;1.0;18.0;18525.0;12668.0;5857.0;1004150000.0;116600.0;39.0;6.0
54.0;1.0;19.0;18777.0;12913.0;5864.0;1004400000.0;117600.0;26.0;5.0
57.0;0.0;19.0;19551.0;13678.0;5873.0;1004600000.0;118400.0;27.0;4.0
60.0;2.0;21.0;19840.0;13955.0;5885.0;1004950000.0;119800.0;37.0;7.0
63.0;1.0;22.0;20629.0;14757.0;5872.0;1005450000.0;121800.0;33.0;10.0
