Hubald model simulation data
""
starting_time = Wed Nov  8 16:32:50 2023
finishing_time = Wed Nov  8 20:01:36 2023
elapsed_time = 12525.767798900604 s
starting_sats = 50000
sigma = 5000
fragment_collision_prob = 0.001
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 500000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
0.0;21.0;21.0;50014.0;14979.0;35035.0;500550000.0;102200.0;19.0;11.0
3.0;4.0;25.0;50026.0;14999.0;35027.0;501350000.0;105400.0;16.0;16.0
6.0;2.0;27.0;50112.0;15077.0;35035.0;501750000.0;107000.0;15.0;8.0
9.0;1.0;28.0;50169.0;15121.0;35048.0;502300000.0;109200.0;21.0;11.0
12.0;5.0;33.0;50197.0;15151.0;35046.0;502950000.0;111800.0;15.0;13.0
15.0;1.0;34.0;50213.0;15154.0;35059.0;503500000.0;114000.0;25.0;11.0
18.0;3.0;37.0;50209.0;15142.0;35067.0;504250000.0;117000.0;22.0;15.0
21.0;0.0;37.0;50210.0;15141.0;35069.0;504650000.0;118600.0;10.0;8.0
24.0;1.0;38.0;50279.0;15204.0;35075.0;505350000.0;121400.0;19.0;14.0
27.0;3.0;41.0;50311.0;15225.0;35086.0;505700000.0;122800.0;26.0;7.0
30.0;1.0;42.0;50371.0;15271.0;35100.0;506250000.0;125000.0;25.0;11.0
33.0;1.0;43.0;50440.0;15336.0;35104.0;506900000.0;127600.0;15.0;13.0
36.0;1.0;44.0;50488.0;15377.0;35111.0;507650000.0;130600.0;23.0;15.0
39.0;1.0;45.0;50512.0;15401.0;35111.0;508300000.0;133200.0;13.0;13.0
42.0;1.0;46.0;50540.0;15421.0;35119.0;509350000.0;137400.0;22.0;21.0
45.0;1.0;47.0;50600.0;15475.0;35125.0;510150000.0;140600.0;21.0;16.0
48.0;5.0;52.0;50664.0;15548.0;35116.0;510850000.0;143400.0;14.0;14.0
51.0;1.0;53.0;50735.0;15614.0;35121.0;512100000.0;148400.0;24.0;25.0
54.0;3.0;56.0;50760.0;15634.0;35126.0;513000000.0;152000.0;24.0;18.0
57.0;1.0;57.0;50781.0;15645.0;35136.0;513900000.0;155600.0;21.0;18.0
60.0;0.0;57.0;50813.0;15667.0;35146.0;514800000.0;159200.0;23.0;18.0
63.0;2.0;59.0;50845.0;15706.0;35139.0;516050000.0;164200.0;17.0;25.0
66.0;2.0;61.0;50895.0;15758.0;35137.0;517200000.0;168800.0;20.0;23.0
69.0;1.0;62.0;50883.0;15751.0;35132.0;518450000.0;173800.0;12.0;25.0
72.0;1.0;63.0;50937.0;15805.0;35132.0;519350000.0;177400.0;13.0;18.0
75.0;2.0;65.0;50949.0;15828.0;35121.0;520800000.0;183200.0;16.0;29.0
