4.000000000000000000e+02,2.006500000000000000e+04,2.706159962784226991e-09
4.030000000000000000e+02,4.998000000000000000e+03,2.763679041173361384e-08
7.490000000000000000e+02,3.713700000000000000e+04,3.017304739394433000e-09
8.550000000000000000e+02,2.129600000000000000e+04,2.587157155176100787e-10
1.191000000000000000e+03,3.584300000000000000e+04,7.433700321968217395e-09
1.392000000000000000e+03,2.788600000000000000e+04,8.732221612461898985e-10
1.602000000000000000e+03,4.653800000000000000e+04,3.124940306520329614e-10
2.681000000000000000e+03,2.643600000000000000e+04,2.013272992762438207e-09
2.809000000000000000e+03,2.726300000000000000e+04,1.675601690398487165e-06
3.042000000000000000e+03,1.720300000000000000e+04,1.265822519025405768e-07
3.594000000000000000e+03,4.585700000000000000e+04,7.090379838814442337e-09
3.850000000000000000e+03,7.064000000000000000e+03,1.883060376381973100e-04
3.878000000000000000e+03,3.198700000000000000e+04,5.253655288584013761e-08
3.920000000000000000e+03,1.767000000000000000e+04,2.582749980550858027e-07
3.954000000000000000e+03,4.621600000000000000e+04,1.403001100630518749e-06
4.064000000000000000e+03,2.179000000000000000e+04,3.664793524205123276e-08
4.940000000000000000e+03,3.321500000000000000e+04,3.380097068905740798e-08
5.504000000000000000e+03,2.020100000000000000e+04,3.314255082996764301e-04
5.542000000000000000e+03,2.855700000000000000e+04,3.692876948679923998e-08
5.561000000000000000e+03,4.021700000000000000e+04,5.904622475405574278e-07
6.090000000000000000e+03,3.055100000000000000e+04,3.564000445821502439e-05
6.311000000000000000e+03,3.203800000000000000e+04,6.706435407011213101e-09
6.639000000000000000e+03,4.362200000000000000e+04,1.706849106497543289e-10
6.800000000000000000e+03,1.664200000000000000e+04,3.482606040217106624e-07
7.020000000000000000e+03,1.165500000000000000e+04,6.121753088171866253e-04
7.707000000000000000e+03,1.311000000000000000e+04,4.745257520255563577e-10
7.971000000000000000e+03,3.159800000000000000e+04,1.188020237741227447e-09
8.172000000000000000e+03,1.596200000000000000e+04,2.356914663437237323e-10
8.395000000000000000e+03,1.217200000000000000e+04,1.038192620983480197e-06
8.749000000000000000e+03,4.604600000000000000e+04,5.553357773635525518e-10
8.917000000000000000e+03,3.210100000000000000e+04,1.184632716033640065e-06
1.022200000000000000e+04,4.200300000000000000e+04,1.147511038412929452e-07
1.055600000000000000e+04,3.899600000000000000e+04,2.749926952816394987e-10
1.073300000000000000e+04,1.626000000000000000e+04,1.009932248940970112e-09
1.078700000000000000e+04,1.613700000000000000e+04,2.528395270928740501e-10
1.088100000000000000e+04,2.066400000000000000e+04,1.728617715635039076e-08
1.099800000000000000e+04,2.592100000000000000e+04,1.926801940221878340e-09
1.156800000000000000e+04,2.138600000000000000e+04,3.556506789070823515e-07
1.203500000000000000e+04,3.027400000000000000e+04,9.774994967459704753e-06
1.255500000000000000e+04,4.549300000000000000e+04,1.593468141436460428e-06
1.270200000000000000e+04,3.438300000000000000e+04,1.765500867499936177e-04
1.309900000000000000e+04,2.712000000000000000e+04,6.931379343821930661e-07
1.326300000000000000e+04,2.659500000000000000e+04,1.239613377768122859e-05
1.337500000000000000e+04,3.006100000000000000e+04,3.789413227650584304e-10
1.344500000000000000e+04,4.965800000000000000e+04,1.650325174296085606e-07
1.384300000000000000e+04,2.776800000000000000e+04,4.714384438386787224e-09
1.385800000000000000e+04,4.238600000000000000e+04,3.003353521879859045e-06
1.453500000000000000e+04,3.478000000000000000e+04,1.017005812897764372e-09
1.470300000000000000e+04,3.559700000000000000e+04,1.667077327627275452e-06
1.515600000000000000e+04,4.074300000000000000e+04,7.729247963883523198e-08
1.529600000000000000e+04,2.879500000000000000e+04,1.574541608206914134e-10
1.542800000000000000e+04,4.802500000000000000e+04,3.019031691309237431e-10
1.574100000000000000e+04,4.484500000000000000e+04,5.709466233128068779e-09
1.574300000000000000e+04,2.914400000000000000e+04,1.514693824811175205e-07
1.582700000000000000e+04,3.871400000000000000e+04,7.635591159349530699e-09
1.586500000000000000e+04,3.933700000000000000e+04,1.767318286134411665e-04
1.596200000000000000e+04,8.172000000000000000e+03,2.356914663437237323e-10
1.605700000000000000e+04,3.021600000000000000e+04,9.833433534112145935e-08
1.613700000000000000e+04,1.078700000000000000e+04,2.528395270928740501e-10
1.616700000000000000e+04,3.494100000000000000e+04,9.110312504390094546e-10
1.626000000000000000e+04,1.073300000000000000e+04,1.009932248940970112e-09
1.630600000000000000e+04,2.693700000000000000e+04,8.439637877444283731e-10
1.633300000000000000e+04,2.252500000000000000e+04,4.157918453984166263e-10
1.664200000000000000e+04,6.800000000000000000e+03,3.482606040217106624e-07
1.720300000000000000e+04,3.042000000000000000e+03,1.265822519025405768e-07
1.731900000000000000e+04,2.267100000000000000e+04,2.887506667104133840e-07
1.735400000000000000e+04,2.614000000000000000e+04,1.203174212482949201e-06
1.759800000000000000e+04,2.029200000000000000e+04,4.110591866890445090e-10
1.767000000000000000e+04,3.920000000000000000e+03,2.582749980550858027e-07
1.798900000000000000e+04,4.009000000000000000e+04,7.310168303797937028e-06
1.827500000000000000e+04,3.879900000000000000e+04,1.450359832233516499e-10
1.854500000000000000e+04,1.974600000000000000e+04,3.900569752746108065e-07
1.865500000000000000e+04,2.543500000000000000e+04,1.183458492093336645e-06
1.904500000000000000e+04,2.273200000000000000e+04,2.700817347545125813e-10
2.006500000000000000e+04,4.000000000000000000e+02,2.706159962784226991e-09
2.016000000000000000e+04,2.971000000000000000e+04,1.393331239496475860e-06
2.020100000000000000e+04,5.504000000000000000e+03,3.314255082996764301e-04
2.023600000000000000e+04,3.865200000000000000e+04,3.207820675754646800e-10
2.044500000000000000e+04,4.572200000000000000e+04,2.928682472551624727e-04
2.066400000000000000e+04,1.088100000000000000e+04,1.728617715635039076e-08
2.127600000000000000e+04,3.249000000000000000e+04,4.750321302982030147e-08
2.129100000000000000e+04,3.186600000000000000e+04,4.035420480996698700e-05
2.129600000000000000e+04,8.550000000000000000e+02,2.587157155176100787e-10
2.130900000000000000e+04,3.568600000000000000e+04,6.590710177611924792e-08
2.138600000000000000e+04,1.156800000000000000e+04,3.556506789070823515e-07
2.168400000000000000e+04,4.092300000000000000e+04,7.622634745629852659e-10
2.179000000000000000e+04,4.064000000000000000e+03,3.664793524205123276e-08
2.252500000000000000e+04,1.633300000000000000e+04,4.157918453984166263e-10
2.267100000000000000e+04,1.731900000000000000e+04,2.887506667104133840e-07
2.273200000000000000e+04,1.904500000000000000e+04,2.700817347545125813e-10
2.337300000000000000e+04,3.107800000000000000e+04,5.296754693739913478e-07
2.485400000000000000e+04,3.837500000000000000e+04,7.220043005085052812e-05
2.499800000000000000e+04,2.711100000000000000e+04,1.091122133090038915e-06
2.541300000000000000e+04,2.884200000000000000e+04,7.694016386894375614e-06
2.543500000000000000e+04,1.865500000000000000e+04,1.183458492093336645e-06
2.548500000000000000e+04,4.385700000000000000e+04,9.057581385807367269e-06
2.592100000000000000e+04,1.099800000000000000e+04,1.926801940221878340e-09
2.604900000000000000e+04,4.996100000000000000e+04,3.011813801023777160e-06
2.614000000000000000e+04,1.735400000000000000e+04,1.203174212482949201e-06
2.616900000000000000e+04,2.710200000000000000e+04,1.256067472255040229e-08
2.642500000000000000e+04,4.613700000000000000e+04,6.280366227073841401e-10
2.643600000000000000e+04,2.681000000000000000e+03,2.013272992762438207e-09
2.650000000000000000e+04,4.325300000000000000e+04,5.822635659180619427e-07
2.659500000000000000e+04,1.326300000000000000e+04,1.239613377768122859e-05
2.693700000000000000e+04,1.630600000000000000e+04,8.439637877444283731e-10
2.711100000000000000e+04,2.499800000000000000e+04,1.091122133090038915e-06
2.712000000000000000e+04,1.309900000000000000e+04,6.931379343821930661e-07
2.713200000000000000e+04,3.692600000000000000e+04,4.799716180059476756e-10
2.726300000000000000e+04,2.809000000000000000e+03,1.675601690398487165e-06
2.738600000000000000e+04,4.927900000000000000e+04,1.332852272994955456e-09
2.754100000000000000e+04,4.750900000000000000e+04,2.146949285020127718e-10
2.776800000000000000e+04,1.384300000000000000e+04,4.714384438386787224e-09
