Hubald model simulation data
""
starting_time = Sun Mar 10 13:46:57 2024
finishing_time = Mon Mar 11 04:33:34 2024
elapsed_time = 53196.831151008606 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 300
deorbits_per_timestep = 30
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
159.0;1.0;47.0;64050.0;27549.0;36501.0;102340000.0;152000.0;3.0;5.0;121.16520404815674
162.0;0.0;48.0;64311.0;27781.0;36530.0;102376000.0;152800.0;0.0;4.0;122.18355989456177
165.0;0.0;48.0;64568.0;28017.0;36551.0;102448000.0;154400.0;1.0;8.0;121.11700582504272
168.0;0.0;48.0;64827.0;28266.0;36561.0;102502000.0;155600.0;0.0;6.0;122.34062004089355
171.0;1.0;48.0;65086.0;28503.0;36583.0;102556000.0;156800.0;1.0;4.0;122.06658887863159
174.0;0.0;49.0;65348.0;28736.0;36612.0;102583000.0;157400.0;6.0;3.0;123.76033401489258
177.0;0.0;49.0;65606.0;28962.0;36644.0;102646000.0;158800.0;2.0;7.0;123.54506206512451
180.0;0.0;49.0;65867.0;29190.0;36677.0;102682000.0;159600.0;0.0;4.0;123.8815279006958
183.0;0.0;49.0;66126.0;29422.0;36704.0;102736000.0;160800.0;1.0;6.0;124.38596224784851
186.0;0.0;49.0;66384.0;29651.0;36733.0;102799000.0;162200.0;0.0;7.0;124.79095220565796
189.0;0.0;49.0;66642.0;29882.0;36760.0;102862000.0;163600.0;1.0;7.0;125.5264482498169
192.0;0.0;49.0;66899.0;30117.0;36782.0;102934000.0;165200.0;2.0;8.0;125.48742604255676
195.0;1.0;49.0;67155.0;30348.0;36807.0;103015000.0;167000.0;2.0;7.0;126.6410710811615
198.0;0.0;50.0;67414.0;30568.0;36846.0;103069000.0;168200.0;1.0;6.0;127.1291151046753
201.0;0.0;50.0;67677.0;30790.0;36887.0;103087000.0;168600.0;0.0;2.0;127.19837999343872
204.0;0.0;50.0;67938.0;31019.0;36919.0;103123000.0;169400.0;3.0;4.0;127.36444902420044
207.0;0.0;50.0;68194.0;31244.0;36950.0;103204000.0;171200.0;2.0;9.0;128.18491888046265
210.0;0.0;50.0;68454.0;31473.0;36981.0;103249000.0;172200.0;4.0;5.0;128.1768660545349
213.0;0.0;50.0;68715.0;31713.0;37002.0;103285000.0;173000.0;6.0;4.0;128.72003483772278
216.0;1.0;50.0;68970.0;31950.0;37020.0;103375000.0;175000.0;2.0;8.0;128.94578409194946
219.0;1.0;51.0;69226.0;32183.0;37043.0;103456000.0;176800.0;0.0;7.0;129.47506308555603
222.0;0.0;52.0;69485.0;32418.0;37067.0;103510000.0;178000.0;2.0;6.0;129.67681670188904
225.0;0.0;52.0;69746.0;32638.0;37108.0;103546000.0;178800.0;2.0;4.0;130.55921983718872
228.0;0.0;52.0;70006.0;32868.0;37138.0;103591000.0;179800.0;2.0;5.0;130.87662816047668
231.0;0.0;52.0;70263.0;33101.0;37162.0;103663000.0;181400.0;1.0;8.0;131.2577347755432
234.0;0.0;52.0;70524.0;33340.0;37184.0;103699000.0;182200.0;3.0;4.0;131.89023900032043
237.0;0.0;52.0;70782.0;33563.0;37219.0;103762000.0;183600.0;5.0;7.0;132.30068612098694
240.0;0.0;52.0;71040.0;33801.0;37239.0;103825000.0;185000.0;1.0;7.0;131.86022686958313
243.0;0.0;52.0;71301.0;34027.0;37274.0;103861000.0;185800.0;1.0;4.0;132.49486589431763
246.0;0.0;52.0;71561.0;34258.0;37303.0;103906000.0;186800.0;4.0;5.0;133.13282990455627
249.0;0.0;52.0;71822.0;34487.0;37335.0;103942000.0;187600.0;3.0;4.0;132.9626338481903
252.0;0.0;52.0;72082.0;34713.0;37369.0;103987000.0;188600.0;0.0;5.0;133.2204008102417
255.0;0.0;52.0;72339.0;34941.0;37398.0;104059000.0;190200.0;4.0;8.0;134.7505030632019
258.0;0.0;52.0;72600.0;35177.0;37423.0;104095000.0;191000.0;1.0;4.0;135.05820488929749
261.0;0.0;52.0;72859.0;35412.0;37447.0;104149000.0;192200.0;1.0;6.0;135.18065118789673
264.0;0.0;52.0;73113.0;35634.0;37479.0;104248000.0;194400.0;0.0;11.0;135.780925989151
267.0;0.0;52.0;73370.0;35857.0;37513.0;104320000.0;196000.0;1.0;8.0;136.66461992263794
270.0;0.0;52.0;73628.0;36084.0;37544.0;104383000.0;197400.0;1.0;7.0;137.13533997535706
273.0;0.0;52.0;73887.0;36315.0;37572.0;104437000.0;198600.0;1.0;6.0;136.7290050983429
276.0;0.0;52.0;74148.0;36534.0;37614.0;104473000.0;199400.0;1.0;4.0;138.36545395851135
279.0;0.0;52.0;74404.0;36769.0;37635.0;104554000.0;201200.0;3.0;9.0;138.2517912387848
282.0;0.0;52.0;74664.0;36999.0;37665.0;104599000.0;202200.0;3.0;5.0;139.0735981464386
285.0;0.0;52.0;74920.0;37229.0;37691.0;104680000.0;204000.0;3.0;9.0;137.84572291374207
288.0;0.0;52.0;75181.0;37448.0;37733.0;104716000.0;204800.0;0.0;4.0;138.91993975639343
291.0;0.0;52.0;75440.0;37681.0;37759.0;104770000.0;206000.0;1.0;6.0;140.16468501091003
294.0;0.0;52.0;75695.0;37903.0;37792.0;104860000.0;208000.0;3.0;10.0;140.55742406845093
297.0;0.0;52.0;75951.0;38132.0;37819.0;104941000.0;209800.0;1.0;9.0;140.8035180568695
300.0;0.0;52.0;76208.0;38376.0;37832.0;105013000.0;211400.0;0.0;8.0;141.65314483642578
303.0;1.0;52.0;76461.0;38595.0;37866.0;105121000.0;213800.0;1.0;10.0;142.6583240032196
306.0;0.0;53.0;76717.0;38834.0;37883.0;105202000.0;215600.0;1.0;9.0;142.70206689834595
309.0;0.0;53.0;76973.0;39058.0;37915.0;105283000.0;217400.0;1.0;9.0;142.81274008750916
312.0;0.0;53.0;77225.0;39274.0;37951.0;105400000.0;220000.0;5.0;13.0;142.9002468585968
315.0;0.0;53.0;77481.0;39501.0;37980.0;105481000.0;221800.0;2.0;9.0;143.84764194488525
318.0;0.0;53.0;77741.0;39738.0;38003.0;105526000.0;222800.0;1.0;5.0;143.41457986831665
321.0;0.0;53.0;77996.0;39971.0;38025.0;105616000.0;224800.0;1.0;10.0;143.99193906784058
324.0;0.0;53.0;78255.0;40202.0;38053.0;105670000.0;226000.0;2.0;6.0;144.60917973518372
327.0;0.0;53.0;78509.0;40432.0;38077.0;105769000.0;228200.0;0.0;11.0;144.86014986038208
330.0;0.0;53.0;78767.0;40659.0;38108.0;105832000.0;229600.0;1.0;7.0;145.84898281097412
333.0;0.0;53.0;79025.0;40907.0;38118.0;105895000.0;231000.0;1.0;7.0;145.1446762084961
336.0;0.0;53.0;79278.0;41136.0;38142.0;106003000.0;233400.0;1.0;12.0;146.167662858963
339.0;0.0;53.0;79536.0;41352.0;38184.0;106066000.0;234800.0;4.0;7.0;146.2769479751587
342.0;0.0;53.0;79793.0;41582.0;38211.0;106138000.0;236400.0;2.0;8.0;147.26584124565125
345.0;0.0;53.0;80049.0;41804.0;38245.0;106219000.0;238200.0;5.0;9.0;146.97310590744019
348.0;0.0;53.0;80307.0;42026.0;38281.0;106282000.0;239600.0;0.0;7.0;146.8525631427765
351.0;0.0;53.0;80564.0;42252.0;38312.0;106354000.0;241200.0;1.0;8.0;147.8600950241089
354.0;0.0;53.0;80812.0;42478.0;38334.0;106507000.0;244600.0;2.0;17.0;148.79523301124573
357.0;0.0;53.0;81069.0;42699.0;38370.0;106579000.0;246200.0;4.0;8.0;149.8730230331421
360.0;0.0;53.0;81328.0;42932.0;38396.0;106633000.0;247400.0;4.0;6.0;148.84479069709778
363.0;0.0;53.0;81585.0;43160.0;38425.0;106705000.0;249000.0;2.0;8.0;149.62063789367676
366.0;0.0;53.0;81841.0;43397.0;38444.0;106786000.0;250800.0;4.0;9.0;150.1487581729889
369.0;1.0;53.0;82094.0;43626.0;38468.0;106894000.0;253200.0;3.0;10.0;150.6421880722046
372.0;1.0;54.0;82346.0;43864.0;38482.0;107011000.0;255800.0;1.0;11.0;151.71587419509888
375.0;0.0;55.0;82600.0;44086.0;38514.0;107110000.0;258000.0;1.0;11.0;152.44919395446777
378.0;0.0;55.0;82854.0;44324.0;38530.0;107209000.0;260200.0;2.0;11.0;150.8420159816742
381.0;0.0;55.0;83106.0;44552.0;38554.0;107326000.0;262800.0;2.0;13.0;152.58354997634888
384.0;0.0;55.0;83361.0;44772.0;38589.0;107416000.0;264800.0;4.0;10.0;152.57190704345703
387.0;0.0;55.0;83613.0;45001.0;38612.0;107533000.0;267400.0;3.0;13.0;152.26844882965088
390.0;0.0;55.0;83870.0;45229.0;38641.0;107605000.0;269000.0;0.0;8.0;154.05422115325928
393.0;0.0;55.0;84121.0;45463.0;38658.0;107731000.0;271800.0;1.0;14.0;153.7809500694275
396.0;0.0;55.0;84377.0;45699.0;38678.0;107812000.0;273600.0;4.0;9.0;154.6246361732483
399.0;0.0;55.0;84633.0;45927.0;38706.0;107893000.0;275400.0;3.0;9.0;155.01862812042236
402.0;0.0;55.0;84890.0;46150.0;38740.0;107965000.0;277000.0;1.0;8.0;156.1090271472931
405.0;0.0;55.0;85141.0;46371.0;38770.0;108091000.0;279800.0;1.0;14.0;155.12931299209595
408.0;1.0;55.0;85392.0;46597.0;38795.0;108217000.0;282600.0;4.0;12.0;156.6657543182373
411.0;0.0;56.0;85644.0;46818.0;38826.0;108334000.0;285200.0;6.0;13.0;156.0432779788971
414.0;0.0;56.0;85891.0;47034.0;38857.0;108496000.0;288800.0;1.0;18.0;158.17138195037842
417.0;0.0;56.0;86143.0;47258.0;38885.0;108613000.0;291400.0;1.0;13.0;156.9459331035614
420.0;0.0;56.0;86398.0;47473.0;38925.0;108703000.0;293400.0;3.0;10.0;160.27441382408142
423.0;0.0;56.0;86650.0;47710.0;38940.0;108820000.0;296000.0;1.0;13.0;157.30220293998718
426.0;0.0;56.0;86903.0;47934.0;38969.0;108928000.0;298400.0;3.0;12.0;158.21205806732178
429.0;0.0;56.0;87148.0;48158.0;38990.0;109108000.0;302400.0;3.0;20.0;158.2885618209839
432.0;0.0;56.0;87400.0;48392.0;39008.0;109225000.0;305000.0;3.0;13.0;160.3526349067688
435.0;0.0;56.0;87652.0;48619.0;39033.0;109342000.0;307600.0;2.0;13.0;159.48010087013245
438.0;0.0;56.0;87908.0;48832.0;39076.0;109423000.0;309400.0;5.0;9.0;160.3765459060669
441.0;0.0;56.0;88159.0;49063.0;39096.0;109549000.0;312200.0;2.0;14.0;161.16006183624268
444.0;0.0;56.0;88416.0;49289.0;39127.0;109621000.0;313800.0;2.0;8.0;160.99532532691956
447.0;0.0;56.0;88672.0;49519.0;39153.0;109702000.0;315600.0;3.0;9.0;161.86161279678345
450.0;0.0;56.0;88918.0;49738.0;39180.0;109873000.0;319400.0;2.0;19.0;162.39710903167725
453.0;0.0;56.0;89163.0;49960.0;39203.0;110053000.0;323400.0;3.0;20.0;162.91979694366455
456.0;0.0;56.0;89418.0;50199.0;39219.0;110143000.0;325400.0;1.0;10.0;162.7119700908661
459.0;0.0;56.0;89668.0;50425.0;39243.0;110278000.0;328400.0;1.0;15.0;163.57936882972717
462.0;0.0;56.0;89908.0;50638.0;39270.0;110503000.0;333400.0;5.0;25.0;163.03565192222595
465.0;0.0;56.0;90159.0;50867.0;39292.0;110629000.0;336200.0;4.0;14.0;164.2315480709076
468.0;0.0;56.0;90415.0;51092.0;39323.0;110710000.0;338000.0;2.0;9.0;164.21309900283813
471.0;0.0;56.0;90659.0;51326.0;39333.0;110899000.0;342200.0;2.0;21.0;164.4274399280548
474.0;0.0;56.0;90911.0;51562.0;39349.0;111016000.0;344800.0;3.0;13.0;165.42623615264893
477.0;0.0;56.0;91163.0;51799.0;39364.0;111133000.0;347400.0;2.0;13.0;165.10464000701904
480.0;0.0;56.0;91415.0;52029.0;39386.0;111250000.0;350000.0;1.0;13.0;165.04754090309143
483.0;0.0;56.0;91665.0;52237.0;39428.0;111385000.0;353000.0;6.0;15.0;166.2162630558014
486.0;0.0;56.0;91910.0;52462.0;39448.0;111565000.0;357000.0;3.0;20.0;166.9945981502533
489.0;0.0;56.0;92154.0;52685.0;39469.0;111754000.0;361200.0;3.0;21.0;166.52721500396729
492.0;0.0;56.0;92401.0;52901.0;39500.0;111916000.0;364800.0;4.0;18.0;169.20073199272156
495.0;0.0;56.0;92645.0;53116.0;39529.0;112105000.0;369000.0;2.0;21.0;169.24880409240723
498.0;0.0;56.0;92893.0;53331.0;39562.0;112258000.0;372400.0;3.0;17.0;168.45926690101624
501.0;0.0;56.0;93137.0;53564.0;39573.0;112447000.0;376600.0;0.0;21.0;169.53919172286987
504.0;0.0;56.0;93380.0;53798.0;39582.0;112645000.0;381000.0;4.0;22.0;168.9862940311432
507.0;0.0;56.0;93622.0;54014.0;39608.0;112852000.0;385600.0;5.0;23.0;169.23441004753113
510.0;0.0;56.0;93867.0;54232.0;39635.0;113032000.0;389600.0;1.0;20.0;169.91403698921204
513.0;0.0;56.0;94109.0;54441.0;39668.0;113239000.0;394200.0;5.0;23.0;171.56560587882996
516.0;0.0;56.0;94355.0;54658.0;39697.0;113410000.0;398000.0;4.0;19.0;170.81462407112122
519.0;0.0;56.0;94600.0;54895.0;39705.0;113590000.0;402000.0;2.0;20.0;171.1840853691101
522.0;0.0;56.0;94845.0;55115.0;39730.0;113770000.0;406000.0;2.0;20.0;170.95325684547424
