1.078700000000000000e+04,1.613700000000000000e+04,2.528395270928740501e-10
1.529600000000000000e+04,2.879500000000000000e+04,1.574541608206914134e-10
1.613700000000000000e+04,1.078700000000000000e+04,2.528395270928740501e-10
1.630600000000000000e+04,2.693700000000000000e+04,8.439637877444283731e-10
1.735400000000000000e+04,2.614000000000000000e+04,1.203174212482949201e-06
1.798900000000000000e+04,4.009000000000000000e+04,7.310168303797937028e-06
1.962600000000000000e+04,3.024800000000000000e+04,3.185386399096046262e-10
2.409200000000000000e+04,2.747300000000000000e+04,5.542787118173464478e-09
2.614000000000000000e+04,1.735400000000000000e+04,1.203174212482949201e-06
2.693700000000000000e+04,1.630600000000000000e+04,8.439637877444283731e-10
2.747300000000000000e+04,2.409200000000000000e+04,5.542787118173464478e-09
2.879500000000000000e+04,1.529600000000000000e+04,1.574541608206914134e-10
3.024800000000000000e+04,1.962600000000000000e+04,3.185386399096046262e-10
3.137400000000000000e+04,4.429100000000000000e+04,2.721808112227108722e-09
3.468500000000000000e+04,4.950900000000000000e+04,1.338927368976783328e-08
4.009000000000000000e+04,1.798900000000000000e+04,7.310168303797937028e-06
4.429100000000000000e+04,3.137400000000000000e+04,2.721808112227108722e-09
4.950900000000000000e+04,3.468500000000000000e+04,1.338927368976783328e-08
