Hubald model simulation data
""
starting_time = Fri Nov  3 10:49:16 2023
finishing_time = Fri Nov  3 13:35:42 2023
elapsed_time = 9986.044092178345 s
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.001
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
0.0;23.0;23.0;49975.0;14961.0;35014.0;100950000.0;103800.0;3.0;19.0
3.0;1.0;24.0;49971.0;14966.0;35005.0;101700000.0;106800.0;7.0;15.0
6.0;1.0;25.0;49973.0;14974.0;34999.0;102450000.0;109800.0;7.0;15.0
9.0;3.0;28.0;50040.0;15047.0;34993.0;103000000.0;112000.0;8.0;11.0
12.0;1.0;29.0;50121.0;15139.0;34982.0;103600000.0;114400.0;2.0;12.0
15.0;1.0;30.0;50136.0;15163.0;34973.0;104550000.0;118200.0;9.0;19.0
18.0;0.0;30.0;50154.0;15187.0;34967.0;105100000.0;120400.0;5.0;11.0
21.0;1.0;31.0;50167.0;15212.0;34955.0;105750000.0;123000.0;1.0;13.0
24.0;0.0;31.0;50158.0;15209.0;34949.0;106550000.0;126200.0;6.0;16.0
27.0;2.0;33.0;50189.0;15252.0;34937.0;107100000.0;128400.0;0.0;11.0
30.0;0.0;33.0;50259.0;15332.0;34927.0;108200000.0;132800.0;5.0;22.0
33.0;2.0;35.0;50321.0;15411.0;34910.0;109100000.0;136400.0;5.0;18.0
36.0;1.0;36.0;50306.0;15401.0;34905.0;109650000.0;138600.0;4.0;11.0
39.0;2.0;38.0;50373.0;15481.0;34892.0;110750000.0;143000.0;5.0;22.0
42.0;1.0;39.0;50445.0;15566.0;34879.0;111650000.0;146600.0;5.0;18.0
45.0;0.0;39.0;50518.0;15642.0;34876.0;112350000.0;149400.0;6.0;14.0
48.0;0.0;39.0;50553.0;15690.0;34863.0;113700000.0;154800.0;6.0;27.0
51.0;0.0;39.0;50529.0;15676.0;34853.0;115000000.0;160000.0;3.0;26.0
54.0;0.0;39.0;50607.0;15763.0;34844.0;115900000.0;163600.0;3.0;18.0
57.0;2.0;41.0;50633.0;15806.0;34827.0;116850000.0;167400.0;3.0;19.0
60.0;0.0;41.0;50617.0;15800.0;34817.0;117700000.0;170800.0;7.0;17.0
63.0;1.0;42.0;50690.0;15887.0;34803.0;118750000.0;175000.0;5.0;21.0
66.0;0.0;42.0;50688.0;15896.0;34792.0;120000000.0;180000.0;7.0;25.0
69.0;0.0;42.0;50702.0;15923.0;34779.0;120950000.0;183800.0;3.0;19.0
72.0;1.0;43.0;50683.0;15922.0;34761.0;122350000.0;189400.0;5.0;28.0
75.0;0.0;43.0;50706.0;15961.0;34745.0;123500000.0;194000.0;1.0;23.0
78.0;1.0;44.0;50695.0;15965.0;34730.0;124600000.0;198400.0;5.0;22.0
81.0;0.0;44.0;50699.0;15984.0;34715.0;125650000.0;202600.0;3.0;21.0
84.0;1.0;45.0;50744.0;16045.0;34699.0;127200000.0;208800.0;6.0;31.0
87.0;0.0;45.0;50759.0;16084.0;34675.0;128700000.0;214800.0;3.0;30.0
90.0;0.0;45.0;50728.0;16075.0;34653.0;130350000.0;221400.0;5.0;33.0
93.0;0.0;45.0;50771.0;16122.0;34649.0;131100000.0;224400.0;6.0;15.0
96.0;1.0;46.0;50822.0;16200.0;34622.0;132800000.0;231200.0;3.0;34.0
99.0;0.0;46.0;50837.0;16231.0;34606.0;134350000.0;237400.0;8.0;31.0
102.0;1.0;47.0;50846.0;16253.0;34593.0;135900000.0;243600.0;8.0;31.0
105.0;1.0;48.0;50882.0;16302.0;34580.0;137050000.0;248200.0;8.0;23.0
108.0;0.0;48.0;50932.0;16379.0;34553.0;139100000.0;256400.0;6.0;41.0
111.0;0.0;48.0;50940.0;16398.0;34542.0;140600000.0;262400.0;7.0;30.0
114.0;0.0;48.0;50922.0;16408.0;34514.0;142700000.0;270800.0;5.0;42.0
117.0;1.0;49.0;50887.0;16392.0;34495.0;144450000.0;277800.0;6.0;35.0
120.0;0.0;49.0;50875.0;16394.0;34481.0;146000000.0;284000.0;6.0;31.0
123.0;0.0;49.0;50890.0;16431.0;34459.0;148250000.0;293000.0;12.0;45.0
126.0;0.0;49.0;50856.0;16424.0;34432.0;150300000.0;301200.0;1.0;41.0
