Hubald model simulation data
""
starting_time = Thu Mar 14 20:05:28 2024
finishing_time = Fri Mar 15 01:45:07 2024
elapsed_time = 20379.61961913109 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
159.0;0.0;45.0;54401.0;18988.0;35413.0;101494000.0;133200.0;0.0;0.0;44.55024194717407
162.0;0.0;45.0;54482.0;19059.0;35423.0;101530000.0;134000.0;0.0;4.0;44.528722047805786
165.0;0.0;45.0;54567.0;19134.0;35433.0;101530000.0;134000.0;1.0;0.0;44.66175603866577
168.0;0.0;45.0;54649.0;19201.0;35448.0;101557000.0;134600.0;0.0;3.0;44.495991706848145
171.0;1.0;45.0;54730.0;19275.0;35455.0;101593000.0;135400.0;1.0;2.0;44.61257004737854
174.0;0.0;46.0;54815.0;19349.0;35466.0;101593000.0;135400.0;0.0;0.0;44.346874952316284
177.0;0.0;46.0;54899.0;19421.0;35478.0;101602000.0;135600.0;0.0;1.0;44.462461948394775
180.0;0.0;46.0;54983.0;19497.0;35486.0;101611000.0;135800.0;1.0;1.0;44.718984842300415
183.0;0.0;46.0;55067.0;19576.0;35491.0;101620000.0;136000.0;0.0;1.0;44.92783808708191
186.0;1.0;46.0;55147.0;19649.0;35498.0;101665000.0;137000.0;0.0;3.0;44.80701279640198
189.0;1.0;47.0;55230.0;19725.0;35505.0;101683000.0;137400.0;1.0;0.0;44.73110222816467
192.0;0.0;48.0;55313.0;19796.0;35517.0;101701000.0;137800.0;1.0;2.0;44.57801699638367
195.0;0.0;48.0;55395.0;19874.0;35521.0;101728000.0;138400.0;2.0;3.0;44.939058780670166
198.0;0.0;48.0;55477.0;19945.0;35532.0;101755000.0;139000.0;1.0;3.0;44.869096994400024
201.0;0.0;48.0;55561.0;20023.0;35538.0;101764000.0;139200.0;0.0;1.0;44.77073526382446
204.0;0.0;48.0;55643.0;20092.0;35551.0;101791000.0;139800.0;0.0;3.0;45.22037315368652
207.0;0.0;48.0;55726.0;20171.0;35555.0;101809000.0;140200.0;0.0;2.0;45.01099705696106
210.0;0.0;48.0;55809.0;20242.0;35567.0;101827000.0;140600.0;0.0;2.0;44.9671151638031
213.0;0.0;48.0;55894.0;20316.0;35578.0;101827000.0;140600.0;1.0;0.0;45.115777015686035
216.0;0.0;48.0;55976.0;20391.0;35585.0;101854000.0;141200.0;1.0;3.0;45.34810924530029
219.0;0.0;48.0;56061.0;20471.0;35590.0;101854000.0;141200.0;1.0;0.0;45.40030884742737
222.0;0.0;48.0;56143.0;20547.0;35596.0;101881000.0;141800.0;1.0;3.0;45.52895402908325
225.0;0.0;48.0;56227.0;20622.0;35605.0;101890000.0;142000.0;2.0;1.0;45.38572382926941
228.0;0.0;48.0;56311.0;20692.0;35619.0;101899000.0;142200.0;0.0;1.0;45.65114498138428
231.0;0.0;48.0;56395.0;20763.0;35632.0;101908000.0;142400.0;2.0;1.0;45.275254011154175
234.0;0.0;48.0;56478.0;20837.0;35641.0;101926000.0;142800.0;0.0;2.0;45.57452082633972
237.0;0.0;48.0;56561.0;20911.0;35650.0;101944000.0;143200.0;0.0;2.0;45.54335594177246
240.0;0.0;48.0;56642.0;20989.0;35653.0;101980000.0;144000.0;0.0;4.0;45.73024797439575
243.0;0.0;48.0;56726.0;21057.0;35669.0;101989000.0;144200.0;0.0;1.0;45.744394063949585
246.0;0.0;48.0;56810.0;21137.0;35673.0;101998000.0;144400.0;0.0;1.0;45.50309205055237
249.0;0.0;48.0;56893.0;21210.0;35683.0;102016000.0;144800.0;0.0;2.0;46.220844745635986
252.0;1.0;48.0;56974.0;21282.0;35692.0;102052000.0;145600.0;2.0;2.0;45.961503982543945
255.0;0.0;49.0;57056.0;21361.0;35695.0;102079000.0;146200.0;1.0;3.0;45.89207696914673
258.0;0.0;49.0;57138.0;21420.0;35718.0;102106000.0;146800.0;0.0;3.0;45.67774415016174
261.0;0.0;49.0;57220.0;21498.0;35722.0;102133000.0;147400.0;1.0;3.0;45.57061815261841
264.0;0.0;49.0;57300.0;21572.0;35728.0;102178000.0;148400.0;0.0;5.0;46.11780571937561
267.0;0.0;49.0;57383.0;21644.0;35739.0;102196000.0;148800.0;1.0;2.0;45.745805978775024
270.0;0.0;49.0;57466.0;21719.0;35747.0;102214000.0;149200.0;0.0;2.0;46.07004523277283
273.0;1.0;49.0;57548.0;21796.0;35752.0;102241000.0;149800.0;1.0;1.0;46.19795203208923
276.0;0.0;50.0;57633.0;21866.0;35767.0;102241000.0;149800.0;0.0;0.0;46.212756872177124
279.0;0.0;50.0;57717.0;21938.0;35779.0;102250000.0;150000.0;1.0;1.0;46.03776288032532
282.0;0.0;50.0;57802.0;22017.0;35785.0;102250000.0;150000.0;1.0;0.0;46.0038058757782
285.0;0.0;50.0;57885.0;22092.0;35793.0;102268000.0;150400.0;1.0;2.0;46.009167194366455
288.0;0.0;50.0;57967.0;22163.0;35804.0;102295000.0;151000.0;0.0;3.0;45.96272897720337
291.0;0.0;50.0;58050.0;22234.0;35816.0;102313000.0;151400.0;0.0;2.0;46.29135179519653
294.0;0.0;50.0;58134.0;22314.0;35820.0;102322000.0;151600.0;0.0;1.0;46.4280960559845
297.0;0.0;50.0;58218.0;22394.0;35824.0;102331000.0;151800.0;1.0;1.0;46.15529799461365
300.0;0.0;50.0;58300.0;22468.0;35832.0;102358000.0;152400.0;0.0;3.0;46.446385860443115
303.0;0.0;50.0;58384.0;22540.0;35844.0;102367000.0;152600.0;1.0;1.0;46.45729899406433
306.0;0.0;50.0;58466.0;22620.0;35846.0;102394000.0;153200.0;0.0;3.0;46.484776973724365
309.0;0.0;50.0;58550.0;22697.0;35853.0;102403000.0;153400.0;0.0;1.0;46.331212759017944
312.0;1.0;50.0;58632.0;22771.0;35861.0;102430000.0;154000.0;0.0;1.0;46.72589707374573
315.0;1.0;51.0;58713.0;22841.0;35872.0;102466000.0;154800.0;2.0;2.0;46.79606103897095
318.0;0.0;52.0;58798.0;22914.0;35884.0;102466000.0;154800.0;2.0;0.0;46.746278047561646
321.0;0.0;52.0;58881.0;22991.0;35890.0;102484000.0;155200.0;1.0;2.0;46.84496593475342
