Hubald model simulation data
""
starting_time = Wed Nov 29 14:06:13 2023
finishing_time = Thu Nov 30 03:07:13 2023
elapsed_time = 46859.44994902611 s
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 200
deorbits_per_timestep = 20

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
0.0;21.0;21.0;50135.0;15123.0;35012.0;1000150000.0;100600.0;5.0;3.0
3.0;2.0;23.0;50308.0;15316.0;34992.0;1000250000.0;101000.0;4.0;2.0
6.0;4.0;27.0;50477.0;15506.0;34971.0;1000350000.0;101400.0;8.0;2.0
9.0;1.0;28.0;50653.0;15701.0;34952.0;1000400000.0;101600.0;3.0;1.0
12.0;1.0;29.0;50830.0;15895.0;34935.0;1000400000.0;101600.0;5.0;0.0
15.0;2.0;31.0;51005.0;16090.0;34915.0;1000400000.0;101600.0;4.0;0.0
18.0;0.0;31.0;51183.0;16285.0;34898.0;1000450000.0;101800.0;3.0;1.0
21.0;0.0;31.0;51362.0;16483.0;34879.0;1000450000.0;101800.0;1.0;0.0
24.0;2.0;33.0;51533.0;16672.0;34861.0;1000650000.0;102600.0;9.0;4.0
27.0;0.0;33.0;51712.0;16866.0;34846.0;1000650000.0;102600.0;5.0;0.0
30.0;2.0;35.0;51886.0;17059.0;34827.0;1000700000.0;102800.0;6.0;1.0
33.0;0.0;35.0;52065.0;17253.0;34812.0;1000700000.0;102800.0;5.0;0.0
36.0;1.0;36.0;52242.0;17448.0;34794.0;1000700000.0;102800.0;4.0;0.0
39.0;1.0;37.0;52419.0;17642.0;34777.0;1000700000.0;102800.0;5.0;0.0
42.0;0.0;37.0;52597.0;17838.0;34759.0;1000750000.0;103000.0;2.0;1.0
45.0;0.0;37.0;52775.0;18027.0;34748.0;1000800000.0;103200.0;10.0;1.0
48.0;1.0;38.0;52951.0;18222.0;34729.0;1000850000.0;103400.0;4.0;1.0
51.0;0.0;38.0;53129.0;18417.0;34712.0;1000900000.0;103600.0;4.0;1.0
54.0;0.0;38.0;53308.0;18613.0;34695.0;1000900000.0;103600.0;3.0;0.0
