7.547154226193349968e-01,-6.368733694871375750e-01,6.355554210459162245e-01,6.502327166781849410e-01,1.627081363659074464e-01,4.142339017987386462e-01
-7.082194031978233939e-01,1.230011750362425271e-02,4.362911231255280908e-01,-7.784470943174207624e-01,5.550453430270216870e-01,6.275896975398509436e-01
-7.542980274022246245e-01,-4.585081411642570326e-01,6.418327286653207064e-01,-6.655968092181904217e-01,1.381493187501888764e-01,5.888558160064832903e-01
2.446134243167946698e-02,-8.334504844609379459e-01,4.930991472547548993e-01,-4.703093715165652666e-01,8.696291587240354559e-01,2.901196046728337086e-01
4.835508174918579649e-01,-8.249106186491076409e-01,6.677503187090374492e-01,1.314039306574164012e-01,5.659400310694895353e-01,5.497776625579902099e-01
2.030963018891307481e-01,-2.996773516767418100e-01,8.702941709830475103e-01,-3.810217286575781070e-01,4.487092021698341204e-01,8.746518891437926602e-01
2.501871248339427867e-01,-9.096965141427402202e-01,9.207351098004710188e-01,1.176768639823330131e-01,2.994215425583798829e-01,3.982516890608635562e-01
3.862893598911264492e-01,3.588975767828551100e-01,-8.243378968947420171e-01,-2.789608674021617496e-01,4.138206884364986626e-01,-8.907150856686039120e-01
-2.601539413307459303e-01,8.026046882840914831e-01,-5.814820932226709704e-01,-5.740477000716806000e-01,7.708427220071936148e-01,-1.621571841973403483e-01
4.713059077552672615e-01,-7.820335115979267782e-01,8.799980371712320393e-01,3.860677997578481069e-01,5.894230984413758451e-02,4.892598907819336596e-01
-8.680543859816837182e-01,-4.151281577237132536e-01,4.042874270413424620e-01,-9.094092872634297331e-01,2.881549224189193237e-01,2.536455999888112545e-02
-3.092559155541180216e-01,-8.142011066046195289e-01,3.557927344003998793e-01,-5.782283538398806932e-01,8.819140030879828451e-01,-5.223532156916979585e-02
-1.795484323905788548e-01,-5.170704723296911665e-01,-8.450446082360429934e-02,-8.394731612672755583e-01,9.801129304967860500e-01,-1.671015803536192723e-01
-6.356200170712924535e-01,-7.161664610714392198e-01,6.455768531529763044e-01,-6.978412161926699220e-01,4.233411397105061313e-01,-1.110121701193380120e-02
-4.946494984047007382e-01,-7.798494379297850054e-01,4.609029984661587864e-01,-6.095976451587965528e-01,7.368108982180449074e-01,-1.422166135774874940e-01
6.766099955893674078e-01,6.705212545583957295e-01,-7.044705020359470771e-01,4.691933062475766025e-01,2.142900502351357539e-01,-5.746815540435439296e-01
-9.873260083750835525e-01,-3.419933745559444738e-02,-9.074774125157586413e-02,-6.794630261158474127e-01,1.302006169104483468e-01,-7.329122740540600089e-01
-4.836631594374659615e-01,1.742294689459791823e-02,8.138389105665413403e-01,-3.589604519647531800e-01,3.220810082119612838e-01,9.331901386356202810e-01
-5.222394358179457408e-01,8.521988882687687727e-01,-8.519095566519074847e-01,-5.230401809856313200e-01,3.893685865223720649e-02,-1.363905817835532261e-02
-2.047371534569178420e-01,-1.497917071223862917e-01,-5.231550478782344138e-01,-8.184816680766507924e-01,8.272795741911441736e-01,-5.546622427205807337e-01
1.669268481652464997e-01,6.563749657439837959e-01,-9.402599908563242792e-01,-1.185958214054290971e-01,2.967264345427986227e-01,-7.450549882322483608e-01
-8.482786647731064278e-01,4.929733788634871328e-01,-5.116713112125346186e-01,-8.571201309409239855e-01,1.364396429664093968e-01,-1.494065891041292116e-01
-3.623867870572685113e-01,-9.299143159659473135e-01,1.208645959340601400e-01,-1.136250834662674292e-01,9.241577603504751437e-01,-3.497837980365413602e-01
4.359483976182579323e-02,-9.676208463935408455e-01,3.510999127885197635e-01,-2.181391985325653038e-01,9.353225866972499913e-01,1.269849900114885521e-01
-5.040272812136914471e-01,-5.150729052076482573e-01,8.074717038755626630e-01,-5.658870553526701430e-01,3.065060313152582205e-01,6.437947987559676788e-01
7.363611005606890414e-01,-2.852185446839340388e-01,6.395525665943110338e-01,-2.481500967758731857e-03,2.207823456340659851e-01,9.584592969559665443e-01
-5.844991324575211644e-01,6.446998828969158213e-02,-9.010592976012490873e-02,-9.958300855124596618e-01,8.063756479324438731e-01,-6.454503387693324989e-02
3.793861286014883066e-02,9.992491241061088880e-01,-9.877237571791238624e-01,3.630525813580420813e-02,1.515336304527902245e-01,-1.353204363231321275e-02
-6.400657359695418602e-01,7.088784816906417152e-01,-7.657834776530001442e-01,-6.199109384506502618e-01,6.238204061623704721e-02,-3.364546426863579964e-01
-3.576138427269119346e-01,8.870624363637421572e-01,-9.356917211243814814e-02,-3.450819554047449000e-01,9.291701402435855739e-01,3.066572647866989132e-01
-6.673960640793766830e-01,5.763004233026600698e-01,-6.839034536533031838e-01,-7.249581035829888442e-01,2.947177628383482184e-01,-3.772447085785711196e-01
1.232731841506508608e-01,-8.665480429917153948e-01,9.844489901650160801e-01,4.532064804191049401e-02,1.251555345657547058e-01,4.970317173463777438e-01
-8.952758126814670536e-01,-7.425063642729269608e-02,-4.105369781274369467e-01,-2.454642282442730250e-01,1.730335482429088689e-01,-9.665578904766053414e-01
2.863374356597518378e-01,8.467395878109305052e-01,-9.082121974018471100e-01,9.078692384518005642e-02,3.052236514923208910e-01,-5.242039726027504232e-01
-6.387832230248706722e-01,5.629590992083848278e-01,-6.860065387328526665e-01,-7.253643053737374169e-01,3.483547370106072627e-01,-3.961359326142470105e-01
-7.074233142653031381e-01,2.076205683630338306e-01,-4.505329013778067160e-02,-9.671842175080888060e-01,7.053527170725687467e-01,1.464526851781038086e-01
1.387138031124861282e-01,-7.142952327762637221e-01,9.604370726074351605e-01,-7.187520249243428694e-02,2.414934996792471034e-01,6.961438613532225927e-01
-1.482384173576428432e-01,-1.597419663896106068e-01,3.376359490845580180e-01,-9.357474162803360862e-01,9.295307082098316354e-01,3.144189515577204275e-01
-2.022853197138268500e-01,3.196245636034215076e-01,-7.909140833523381486e-01,-6.107433906146333413e-01,5.775253779559869072e-01,-7.244533450553346521e-01
2.043609286980374584e-01,-9.766713699728489795e-01,7.211834719057924614e-01,1.046599726042826833e-01,6.619146551267637291e-01,1.875082003802211739e-01
-7.222777282771238871e-01,-4.176383266410135797e-01,5.210786465635314224e-01,-8.527189615815766732e-01,4.547438040593355657e-01,3.137651999182372586e-01
-4.152622354799708204e-01,8.551872628517351860e-01,-1.437462078634786089e-01,-3.983712476186807572e-01,8.982729560156238469e-01,3.315947745771831712e-01
