Hubald model simulation data
""
starting_time = Tue Feb 13 14:07:42 2024
finishing_time = Tue Feb 13 23:00:54 2024
elapsed_time = 31991.887705802917 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0004
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
159.0;0.0;51.0;54303.0;19216.0;35087.0;1020100000.0;180400.0;18.0;8.0
162.0;0.0;51.0;54382.0;19294.0;35088.0;1020600000.0;182400.0;18.0;10.0
165.0;0.0;51.0;54458.0;19374.0;35084.0;1021250000.0;185000.0;15.0;13.0
168.0;0.0;51.0;54541.0;19451.0;35090.0;1021550000.0;186200.0;20.0;6.0
171.0;1.0;52.0;54622.0;19532.0;35090.0;1021850000.0;187400.0;17.0;6.0
174.0;1.0;53.0;54695.0;19612.0;35083.0;1022550000.0;190200.0;15.0;14.0
177.0;0.0;53.0;54773.0;19689.0;35084.0;1023100000.0;192400.0;17.0;11.0
180.0;1.0;54.0;54853.0;19770.0;35083.0;1023450000.0;193800.0;16.0;7.0
183.0;0.0;54.0;54927.0;19846.0;35081.0;1024200000.0;196800.0;16.0;15.0
186.0;0.0;54.0;55004.0;19917.0;35087.0;1024800000.0;199200.0;22.0;12.0
189.0;0.0;54.0;55086.0;19994.0;35092.0;1025150000.0;200600.0;21.0;7.0
192.0;0.0;54.0;55164.0;20077.0;35087.0;1025700000.0;202800.0;10.0;11.0
195.0;0.0;54.0;55241.0;20151.0;35090.0;1026300000.0;205200.0;19.0;12.0
198.0;0.0;54.0;55323.0;20228.0;35095.0;1026650000.0;206600.0;20.0;7.0
201.0;0.0;54.0;55393.0;20301.0;35092.0;1027600000.0;210400.0;20.0;19.0
204.0;0.0;54.0;55470.0;20372.0;35098.0;1028200000.0;212800.0;26.0;12.0
207.0;0.0;54.0;55552.0;20458.0;35094.0;1028550000.0;214200.0;10.0;7.0
210.0;0.0;54.0;55632.0;20534.0;35098.0;1029000000.0;216000.0;20.0;9.0
213.0;1.0;55.0;55705.0;20603.0;35102.0;1029700000.0;218800.0;21.0;14.0
216.0;0.0;55.0;55787.0;20683.0;35104.0;1030050000.0;220200.0;15.0;7.0
219.0;0.0;55.0;55865.0;20759.0;35106.0;1030600000.0;222400.0;17.0;11.0
222.0;1.0;56.0;55945.0;20838.0;35107.0;1030950000.0;223800.0;16.0;7.0
225.0;1.0;57.0;56025.0;20902.0;35123.0;1031300000.0;225200.0;32.0;7.0
228.0;0.0;57.0;56096.0;20979.0;35117.0;1032200000.0;228800.0;17.0;18.0
231.0;1.0;58.0;56175.0;21050.0;35125.0;1032600000.0;230400.0;24.0;8.0
234.0;0.0;58.0;56250.0;21123.0;35127.0;1033300000.0;233200.0;22.0;14.0
237.0;1.0;59.0;56326.0;21196.0;35130.0;1033850000.0;235400.0;21.0;11.0
