Hubald model simulation data
""
starting_time = Tue Mar  5 14:01:15 2024
finishing_time = Tue Mar  5 20:18:00 2024
elapsed_time = 22604.633703947067 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0005
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 300
deorbits_per_timestep = 30
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
159.0;1.0;45.0;63563.0;27257.0;36306.0;106723000.0;249400.0;5.0;16.0;118.5856499671936
162.0;1.0;46.0;63811.0;27466.0;36345.0;106876000.0;252800.0;5.0;15.0;119.46241402626038
165.0;0.0;47.0;64054.0;27684.0;36370.0;107074000.0;257200.0;2.0;22.0;119.95801186561584
168.0;1.0;47.0;64293.0;27907.0;36386.0;107308000.0;262400.0;7.0;24.0;121.2911102771759
171.0;0.0;48.0;64539.0;28137.0;36402.0;107479000.0;266200.0;4.0;19.0;120.86793613433838
174.0;0.0;48.0;64788.0;28362.0;36426.0;107623000.0;269400.0;2.0;16.0;121.85728096961975
177.0;0.0;48.0;65036.0;28586.0;36450.0;107776000.0;272800.0;5.0;17.0;121.63978695869446
180.0;0.0;48.0;65282.0;28821.0;36461.0;107947000.0;276600.0;4.0;19.0;122.6411030292511
183.0;0.0;48.0;65524.0;29044.0;36480.0;108154000.0;281200.0;7.0;23.0;122.72089314460754
186.0;0.0;48.0;65763.0;29253.0;36510.0;108388000.0;286400.0;3.0;26.0;122.91501593589783
189.0;0.0;48.0;66003.0;29467.0;36536.0;108613000.0;291400.0;4.0;25.0;123.97517395019531
192.0;0.0;48.0;66237.0;29692.0;36545.0;108892000.0;297600.0;1.0;31.0;123.25995111465454
195.0;1.0;48.0;66474.0;29906.0;36568.0;109144000.0;303200.0;2.0;26.0;124.45830798149109
198.0;0.0;49.0;66713.0;30127.0;36586.0;109378000.0;308400.0;1.0;26.0;124.87691116333008
201.0;0.0;49.0;66956.0;30356.0;36600.0;109576000.0;312800.0;3.0;22.0;124.65237021446228
204.0;0.0;49.0;67196.0;30568.0;36628.0;109801000.0;317800.0;3.0;25.0;125.05900979042053
207.0;1.0;49.0;67432.0;30785.0;36647.0;110062000.0;323600.0;5.0;27.0;126.03114700317383
210.0;0.0;50.0;67666.0;31014.0;36652.0;110341000.0;329800.0;0.0;31.0;125.64805722236633
213.0;0.0;50.0;67901.0;31226.0;36675.0;110611000.0;335800.0;5.0;30.0;126.525399684906
216.0;0.0;50.0;68141.0;31443.0;36698.0;110836000.0;340800.0;8.0;25.0;126.500168800354
219.0;0.0;50.0;68383.0;31654.0;36729.0;111043000.0;345400.0;9.0;23.0;127.61907911300659
222.0;0.0;50.0;68620.0;31863.0;36757.0;111295000.0;351000.0;7.0;28.0;127.09824013710022
225.0;0.0;50.0;68860.0;32091.0;36769.0;111520000.0;356000.0;6.0;25.0;127.66622996330261
228.0;0.0;50.0;69102.0;32314.0;36788.0;111727000.0;360600.0;8.0;23.0;128.19222593307495
231.0;0.0;50.0;69334.0;32523.0;36811.0;112024000.0;367200.0;7.0;33.0;128.16697120666504
234.0;0.0;50.0;69575.0;32724.0;36851.0;112240000.0;372000.0;7.0;24.0;129.2888538837433
237.0;0.0;50.0;69803.0;32934.0;36869.0;112573000.0;379400.0;4.0;37.0;129.495760679245
240.0;1.0;50.0;70024.0;33130.0;36894.0;112969000.0;388200.0;6.0;42.0;130.52432799339294
243.0;0.0;51.0;70261.0;33350.0;36911.0;113221000.0;393800.0;0.0;28.0;130.51270985603333
246.0;0.0;51.0;70496.0;33557.0;36939.0;113491000.0;399800.0;3.0;30.0;130.63399410247803
249.0;0.0;51.0;70719.0;33773.0;36946.0;113869000.0;408200.0;5.0;42.0;131.04830312728882
252.0;0.0;51.0;70949.0;33986.0;36963.0;114184000.0;415200.0;5.0;35.0;130.74526190757751
255.0;0.0;51.0;71190.0;34211.0;36979.0;114400000.0;420000.0;4.0;24.0;131.76278495788574
258.0;0.0;51.0;71424.0;34429.0;36995.0;114679000.0;426200.0;1.0;31.0;132.53545308113098
261.0;0.0;51.0;71644.0;34634.0;37010.0;115084000.0;435200.0;3.0;45.0;133.17895126342773
264.0;0.0;51.0;71874.0;34846.0;37028.0;115399000.0;442200.0;5.0;35.0;132.96680283546448
267.0;1.0;51.0;72104.0;35061.0;37043.0;115714000.0;449200.0;5.0;33.0;133.49714279174805
270.0;0.0;52.0;72326.0;35272.0;37054.0;116101000.0;457800.0;2.0;43.0;133.90551209449768
273.0;0.0;52.0;72544.0;35487.0;37057.0;116524000.0;467200.0;5.0;47.0;134.50846695899963
276.0;0.0;52.0;72770.0;35697.0;37073.0;116875000.0;475000.0;2.0;39.0;134.2029631137848
279.0;0.0;52.0;72982.0;35907.0;37075.0;117352000.0;485600.0;3.0;53.0;134.5403778553009
282.0;0.0;52.0;73191.0;36121.0;37070.0;117856000.0;496800.0;6.0;56.0;135.37039995193481
285.0;0.0;52.0;73416.0;36322.0;37094.0;118216000.0;504800.0;2.0;40.0;135.15006589889526
288.0;0.0;52.0;73640.0;36536.0;37104.0;118585000.0;513000.0;3.0;41.0;134.96390795707703
291.0;0.0;52.0;73861.0;36749.0;37112.0;118981000.0;521800.0;7.0;44.0;136.71490502357483
294.0;0.0;52.0;74078.0;36955.0;37123.0;119413000.0;531400.0;6.0;48.0;136.24122214317322
297.0;0.0;52.0;74298.0;37172.0;37126.0;119818000.0;540400.0;6.0;45.0;136.94725561141968
300.0;0.0;52.0;74506.0;37373.0;37133.0;120331000.0;551800.0;6.0;57.0;137.19730520248413
303.0;0.0;52.0;74706.0;37573.0;37133.0;120916000.0;564800.0;4.0;65.0;138.59395599365234
306.0;0.0;52.0;74921.0;37780.0;37141.0;121366000.0;574800.0;6.0;50.0;137.27079105377197
309.0;0.0;52.0;75135.0;37987.0;37148.0;121825000.0;585000.0;6.0;51.0;137.99325299263
312.0;0.0;52.0;75329.0;38188.0;37141.0;122464000.0;599200.0;6.0;71.0;137.9732151031494
315.0;0.0;52.0;75539.0;38389.0;37150.0;122959000.0;610200.0;6.0;55.0;138.54635310173035
318.0;0.0;52.0;75736.0;38579.0;37157.0;123571000.0;623800.0;3.0;68.0;139.03256487846375
