Hubald model simulation data
""
starting_time = Thu Dec 14 19:37:29 2023
finishing_time = Sat Dec 16 03:30:46 2023
elapsed_time = 114796.60328412056 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0005
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 400
deorbits_per_timestep = 40

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
0.0;24.0;24.0;50303.0;15310.0;34993.0;1000450000.0;101800.0;15.0;9.0
3.0;0.0;24.0;50655.0;15687.0;34968.0;1000800000.0;103200.0;19.0;7.0
6.0;3.0;27.0;51006.0;16064.0;34942.0;1000900000.0;103600.0;20.0;2.0
9.0;4.0;31.0;51352.0;16441.0;34911.0;1001150000.0;104600.0;21.0;5.0
12.0;0.0;31.0;51704.0;16820.0;34884.0;1001500000.0;106000.0;20.0;7.0
15.0;1.0;32.0;52052.0;17196.0;34856.0;1001950000.0;107800.0;20.0;9.0
18.0;1.0;33.0;52403.0;17567.0;34836.0;1002250000.0;109000.0;28.0;6.0
21.0;1.0;34.0;52756.0;17953.0;34803.0;1002450000.0;109800.0;12.0;4.0
24.0;0.0;34.0;53105.0;18328.0;34777.0;1002950000.0;111800.0;21.0;10.0
27.0;0.0;34.0;53453.0;18702.0;34751.0;1003500000.0;114000.0;20.0;11.0
30.0;0.0;34.0;53806.0;19087.0;34719.0;1003800000.0;115200.0;13.0;6.0
33.0;0.0;34.0;54156.0;19456.0;34700.0;1004250000.0;117000.0;27.0;9.0
36.0;1.0;35.0;54503.0;19822.0;34681.0;1004750000.0;119000.0;31.0;10.0
39.0;0.0;35.0;54854.0;20192.0;34662.0;1005150000.0;120600.0;26.0;8.0
42.0;0.0;35.0;55205.0;20560.0;34645.0;1005550000.0;122200.0;27.0;8.0
45.0;0.0;35.0;55554.0;20925.0;34629.0;1006050000.0;124200.0;30.0;10.0
48.0;0.0;35.0;55907.0;21294.0;34613.0;1006350000.0;125400.0;28.0;6.0
51.0;0.0;35.0;56260.0;21664.0;34596.0;1006650000.0;126600.0;25.0;6.0
54.0;2.0;37.0;56605.0;22034.0;34571.0;1007150000.0;128600.0;24.0;10.0
57.0;0.0;37.0;56958.0;22394.0;34564.0;1007450000.0;129800.0;36.0;6.0
60.0;0.0;37.0;57305.0;22770.0;34535.0;1008050000.0;132200.0;21.0;12.0
63.0;0.0;37.0;57649.0;23137.0;34512.0;1008800000.0;135200.0;25.0;15.0
66.0;1.0;38.0;57998.0;23503.0;34495.0;1009200000.0;136800.0;31.0;8.0
69.0;0.0;38.0;58349.0;23866.0;34483.0;1009600000.0;138400.0;34.0;8.0
72.0;2.0;40.0;58693.0;24224.0;34469.0;1010150000.0;140600.0;35.0;11.0
75.0;0.0;40.0;59047.0;24593.0;34454.0;1010400000.0;141600.0;26.0;5.0
78.0;0.0;40.0;59397.0;24958.0;34439.0;1010850000.0;143400.0;31.0;9.0
81.0;0.0;40.0;59748.0;25318.0;34430.0;1011250000.0;145000.0;37.0;8.0
84.0;1.0;41.0;60087.0;25672.0;34415.0;1012150000.0;148600.0;37.0;18.0
87.0;0.0;41.0;60433.0;26042.0;34391.0;1012800000.0;151200.0;25.0;13.0
90.0;1.0;42.0;60781.0;26407.0;34374.0;1013250000.0;153000.0;30.0;9.0
93.0;0.0;42.0;61132.0;26770.0;34362.0;1013650000.0;154600.0;34.0;8.0
96.0;0.0;42.0;61480.0;27140.0;34340.0;1014200000.0;156800.0;24.0;11.0
99.0;0.0;42.0;61826.0;27503.0;34323.0;1014850000.0;159400.0;30.0;13.0
102.0;0.0;42.0;62174.0;27843.0;34331.0;1015400000.0;161600.0;52.0;11.0
105.0;2.0;44.0;62518.0;28188.0;34330.0;1015950000.0;163800.0;47.0;11.0
108.0;0.0;44.0;62856.0;28551.0;34305.0;1017000000.0;168000.0;29.0;21.0
111.0;0.0;44.0;63207.0;28915.0;34292.0;1017400000.0;169600.0;32.0;8.0
114.0;0.0;44.0;63553.0;29277.0;34276.0;1018050000.0;172200.0;28.0;13.0
117.0;0.0;44.0;63901.0;29633.0;34268.0;1018600000.0;174400.0;36.0;11.0
120.0;1.0;45.0;64247.0;29983.0;34264.0;1019150000.0;176600.0;45.0;11.0
123.0;0.0;45.0;64590.0;30340.0;34250.0;1019950000.0;179800.0;35.0;16.0
126.0;1.0;46.0;64923.0;30684.0;34239.0;1021150000.0;184600.0;45.0;24.0
129.0;0.0;46.0;65266.0;31039.0;34227.0;1021950000.0;187800.0;35.0;16.0
132.0;0.0;46.0;65605.0;31386.0;34219.0;1022950000.0;191800.0;45.0;20.0
135.0;0.0;46.0;65950.0;31749.0;34201.0;1023650000.0;194600.0;32.0;14.0
138.0;1.0;47.0;66295.0;32106.0;34189.0;1024250000.0;197000.0;35.0;12.0
141.0;0.0;47.0;66640.0;32454.0;34186.0;1024950000.0;199800.0;43.0;14.0
144.0;0.0;47.0;66979.0;32793.0;34186.0;1025950000.0;203800.0;52.0;20.0
147.0;0.0;47.0;67315.0;33142.0;34173.0;1027100000.0;208400.0;40.0;23.0
150.0;1.0;48.0;67659.0;33482.0;34177.0;1027750000.0;211000.0;53.0;13.0
153.0;0.0;48.0;68000.0;33822.0;34178.0;1028650000.0;214600.0;47.0;18.0
156.0;1.0;49.0;68342.0;34176.0;34166.0;1029400000.0;217600.0;36.0;15.0
159.0;0.0;49.0;68675.0;34514.0;34161.0;1030700000.0;222800.0;51.0;26.0
162.0;1.0;50.0;69013.0;34864.0;34149.0;1031650000.0;226600.0;41.0;19.0
165.0;0.0;50.0;69361.0;35214.0;34147.0;1032200000.0;228800.0;42.0;11.0
168.0;0.0;50.0;69703.0;35544.0;34159.0;1033050000.0;232200.0;58.0;17.0
171.0;0.0;50.0;70043.0;35891.0;34152.0;1034000000.0;236000.0;42.0;19.0
